"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32500"|"3511217"|"20170711"|"20170711"|"PO32500"|"20170620"|"FO20170620_PO32500"|"Bamboom"|"RB3A013136"|"BAMBOOM-104-000-119-BODY Sleeveless (front opening) BIANCO-TAGLIA-3M"|"0000000001"|"0000000001"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A014973"|"MINILAND-89017-WARMY"|"0000000001"|"0000000001"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A014976"|"MINILAND-89146-CHEFY 5"|"0000000001"|"0000000001"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A014980"|"MINILAND-89158-EMYSCALE"|"0000000001"|"0000000001"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A020987"|"MINILAND-89152-Thermos per Pappe e Bevande con Contenitori Ermetici Blu"|"0000000002"|"0000000002"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A020988"|"MINILAND-89153-Thermos per Pappe e Bevande con Contenitori Ermetici Rosa"|"0000000002"|"0000000002"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A020989"|"MINILAND-89072-Borsa isotermica con 2 Contenitori Ermetici Blu"|"0000000002"|"0000000002"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A020990"|"MINILAND-89139-Borsa isotermica con 2 Contenitori Ermetici Rosa"|"0000000002"|"0000000002"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A020991"|"MINILAND-89141-Borsa isotermica con 2 Contenitori Ermetici Graduati Blu"|"0000000002"|"0000000002"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A020992"|"MINILAND-89071-Borsa isotermica con 2 Contenitori Ermetici Graduati Blu"|"0000000002"|"0000000001"
"PO32552"|"3509217"|"20170711"|"20170711"|"PO32552"|"20170628"|"FO20170628_PO32552"|"Miniland"|"RB3A020994"|"MINILAND-89162-Cuscino da Allattamento Elefantino"|"0000000002"|"0000000002"
"PO32585"|"3510217"|"20170711"|"20170711"|"PO32585"|"20170704"|"FO20170704_PO32585"|"Bamboom"|"RB3A013056"|"BAMBOOM-104-000-003-AIR 'N GO - Stroller mattress GRIGIO-0"|"0000000001"|"0000000001"
"PO32585"|"3510217"|"20170711"|"20170711"|"PO32585"|"20170704"|"FO20170704_PO32585"|"Bamboom"|"RB3A013131"|"BAMBOOM-104-000-117-BODY Short sleeves (front opening) BIANCO-TAGLIA-3M"|"0000000004"|"0000000004"
"PO32585"|"3510217"|"20170711"|"20170711"|"PO32585"|"20170704"|"FO20170704_PO32585"|"Bamboom"|"RB3A013136"|"BAMBOOM-104-000-119-BODY Sleeveless (front opening) BIANCO-TAGLIA-3M"|"0000000002"|"0000000002"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021016"|"I PLAY-IP-721200-678-47-Costumino Assorbente Mix'n Match Aqua-2-3 Anni"|"0000000001"|"0000000001"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021021"|"I PLAY-IP-721200-608-45-Costumino Assorbente Mix'n Match Blu-18-24 Mesi"|"0000000001"|"0000000001"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021030"|"I PLAY-IP-721159-639-43-Costumino Assorbente Mix'n Match Tartarughe-6- 12 Mesi"|"0000000001"|"0000000001"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021032"|"I PLAY-IP-721159-639-45-Costumino Assorbente Mix'n Match Tartarughe-18-24 Mesi"|"0000000002"|"0000000002"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021036"|"I PLAY-IP-721159-614-43-Costumino Assorbente Mix'n Match Scimmiette-6- 12 Mesi"|"0000000002"|"0000000002"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021037"|"I PLAY-IP-721159-614-44-Costumino Assorbente Mix'n Match Scimmiette-12-18 Mesi"|"0000000002"|"0000000002"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021038"|"I PLAY-IP-721159-614-45-Costumino Assorbente Mix'n Match Scimmiette-18-24 Mesi"|"0000000002"|"0000000002"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021042"|"I PLAY-IP-721153-513-43-Costumino Assorbente Mix'n Match Amici della Savana-6- 12 Mesi"|"0000000002"|"0000000002"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021043"|"I PLAY-IP-721153-513-44-Costumino Assorbente Mix'n Match Amici della Savana-12-18 Mesi"|"0000000004"|"0000000004"
"PO32587"|"3505217"|"20170711"|"20170711"|"PO32587"|"20170704"|"FO20170704_PO32587"|"I Play"|"RB3A021044"|"I PLAY-IP-721153-513-45-Costumino Assorbente Mix'n Match Amici della Savana-18-24 Mesi"|"0000000004"|"0000000004"
