"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#32355"|"30277317"|"00000000000000329509"|"201705005259790"|"20170623"|"1"|"RB3A009819"|"FCTRY-GLSTA23-Occhiali da Sole Baby Rosa 0-2 anni"|"0000000001"|"0000063.68"
"#32355"|"30277317"|"00000000000000329509"|"201705005259790"|"20170623"|"2"|"RB3A020507"|"MIAMI KIDS-D0675-2-Sneakers Soft Sole Rainbow Skulls-6-9 Mesi"|"0000000001"|"0000063.68"
"#32355"|"30277317"|"00000000000000329509"|"201705005259790"|"20170623"|"3"|"RB3A020519"|"MIAMI KIDS-D0734-1_PINK-Scarpe Soft Sole Baby Bianche e Rosa-6-9 Mesi"|"0000000001"|"0000063.68"
"#32341"|"30278317"|"00000000000000329029"|"201705005259547"|"20170623"|"1"|"RB3A020522"|"MIAMI KIDS-D0734-1_BLUE-Scarpe Soft Sole Baby Bianche e Navy-6-9 Mesi"|"0000000001"|"0000038.82"
"#32341"|"30278317"|"00000000000000329029"|"201705005259547"|"20170623"|"2"|"RB3A020524"|"MIAMI KIDS-D0727-1_NAVY-Sandali Soft Sole Navy-0-6 Mesi"|"0000000001"|"0000038.82"
"#32340"|"30279317"|"00000000000000328989"|"201705005260015"|"20170623"|"1"|"RB3A020516"|"MIAMI KIDS-D0734-1_RED-Scarpe Soft Sole Baby Bianche e Rosse-6-9 Mesi"|"0000000001"|"0000025.86"
"#32339"|"30280317"|"00000000000000328999"|"201705005260020"|"20170623"|"1"|"RB3A020516"|"MIAMI KIDS-D0734-1_RED-Scarpe Soft Sole Baby Bianche e Rosse-6-9 Mesi"|"0000000001"|"0000043.82"
"#32339"|"30280317"|"00000000000000328999"|"201705005260020"|"20170623"|"2"|"RB3A020519"|"MIAMI KIDS-D0734-1_PINK-Scarpe Soft Sole Baby Bianche e Rosa-6-9 Mesi"|"0000000001"|"0000043.82"
"#32338"|"30281317"|"00000000000000329499"|"201705005259778"|"20170623"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000055.72"
"#32338"|"30281317"|"00000000000000329499"|"201705005259778"|"20170623"|"2"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000055.72"
"#32332"|"30282317"|"00000000000000329019"|"201705005259410"|"20170623"|"1"|"RB3A020521"|"MIAMI KIDS-D0734-1_BLUE-Scarpe Soft Sole Baby Bianche e Navy-0-6 Mesi"|"0000000001"|"0000023.17"
"#32314"|"30283317"|"00000000000000328959"|"201705005259400"|"20170623"|"1"|"RB3A011638"|"BIG MOUTH-BM1516-Ciambellone gonfiabile XXL Donut alla fragola"|"0000000002"|"0000058.72"
"#32308"|"30284317"|"00000000000000329559"|"201705005259838"|"20170623"|"1"|"RB3A020781"|"DUUKIES BEACH SOCKS-MX-20-21-Calze in Neoprene Max-20-21"|"0000000001"|"0000105.52"
"#32308"|"30284317"|"00000000000000329559"|"201705005259838"|"20170623"|"2"|"RB3A019778"|"SIPSNAP-TOT-Sandbox-TOT-Sandbox"|"0000000001"|"0000105.52"
