"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25014"|"23211317"|"00000000000000247179"|"201705005089316"|"20170228"|"1"|"RB3A009824"|"HOBEA-4260329479017-Copertura ricambio Cuori per Cuscino allattamento"|"0000000001"|"0000062.36"
"#25014"|"23211317"|"00000000000000247179"|"201705005089316"|"20170228"|"2"|"RB3A009734"|"HOBEA-4260329478751-Cuscino da allattamento Elefanti"|"0000000001"|"0000062.36"
"#24963"|"23212317"|"00000000000000247149"|"201705005089377"|"20170228"|"1"|"RB3A009526"|"HOBEA-4260329471363-Babbucce Pinguino 30-36 Mesi"|"0000000001"|"0000028.95"
"#24667"|"23213317"|"00000000000000247189"|"201705005089399"|"20170228"|"4"|"RB3A012842"|"BUDDY AND BEAR-BBTW001-Piattino Mangia Gioca Ama"|"0000000001"|"0000008.96"
"#25260"|"23214317"|"00000000000000247129"|"201705005089340"|"20170228"|"1"|"RB3A009423"|"ESTHEX-020330-Mini Carillon Rosa Gufo Hendrik"|"0000000001"|"0000000.00"
"#25260"|"23214317"|"00000000000000247129"|"201705005089340"|"20170228"|"2"|"RB3A015227"|"HOBEA-4260194547873-Coperta Ovetto in Pile grigio rosa"|"0000000001"|"0000000.00"
"#25212"|"23215317"|"00000000000000247209"|"201705005089373"|"20170228"|"1"|"RB3A015232"|"HOBEA-4260194548627-Coperta Ovetto in Pile viola e lilla"|"0000000001"|"0000000.00"
"#25070"|"23216317"|"00000000000000247169"|"201705005089406"|"20170228"|"1"|"RB3A012506"|"BLOOMINGVILLE-47305112-Piattino a scomparti Nelly"|"0000000001"|"0000000.00"
"#25070"|"23216317"|"00000000000000247169"|"201705005089406"|"20170228"|"2"|"RB3A012504"|"BLOOMINGVILLE-47305105-Posatine Nelly"|"0000000001"|"0000000.00"
"#25070"|"23216317"|"00000000000000247169"|"201705005089406"|"20170228"|"3"|"RB3A012826"|"BROTHER MAX-70032BG2-Contenitori svezzamento prima fase"|"0000000001"|"0000000.00"
"#25070"|"23216317"|"00000000000000247169"|"201705005089406"|"20170228"|"4"|"RB3A009613"|"HOBEA-4260329472698-Babbucce Mela 12-18 Mesi"|"0000000001"|"0000000.00"
"#25070"|"23216317"|"00000000000000247169"|"201705005089406"|"20170228"|"5"|"RB3A017495"|"BOON-B373-Scolaposate e Scola Biberon Quadrato"|"0000000001"|"0000000.00"
"#25001"|"23217317"|"00000000000000247139"|"201705005089346"|"20170228"|"1"|"RB3A009494"|"HOBEA-4260329471851-Babbucce Agnellino 18-24 Mesi"|"0000000001"|"0000000.00"
"#24992"|"23218317"|"00000000000000247109"|"201705005089367"|"20170228"|"1"|"RB3A009708"|"HOBEA-4057257000846-Babbucce Indiano d'America 12-18 Mesi"|"0000000001"|"0000000.00"
"#24992"|"23218317"|"00000000000000247109"|"201705005089367"|"20170228"|"2"|"RB3A012319"|"MBW-MPA31140-Papera da Bagno Mommy"|"0000000001"|"0000000.00"
"#24992"|"23218317"|"00000000000000247109"|"201705005089367"|"20170228"|"3"|"RB3A017492"|"BOON-B10123A-Cucchiaio Dispenser Per La Pappa Verde"|"0000000001"|"0000000.00"
"#24992"|"23218317"|"00000000000000247109"|"201705005089367"|"20170228"|"4"|"RB3A017768"|"YOOKIDOO-YKD40118-Pirate Play Set"|"0000000001"|"0000000.00"
"#24992"|"23218317"|"00000000000000247109"|"201705005089367"|"20170228"|"5"|"RB2000DB"|"MAMMA BABY OLCELLI-shcar500b-Bagno Doccia"|"0000000001"|"0000000.00"
"#25067"|"23219317"|"00000000000000247159"|"201705005089389"|"20170228"|"1"|"RB3A009588"|"HOBEA-4260329473190-Babbucce Fiore Rosa 12-18 Mesi"|"0000000001"|"0000000.00"
"#25067"|"23219317"|"00000000000000247159"|"201705005089389"|"20170228"|"2"|"RB3A014022"|"NIKE-454478-PICO 4 (TDV) ROSA 5C-EU21"|"0000000001"|"0000000.00"
"#24194"|"23220317"|"00000000000000247199"|"201705005089395"|"20170228"|"2"|"RB3A013373"|"HOBEA-4057257002529-Babbucce Indianina 6-12 mesi"|"0000000001"|"0000000.00"
"#23028"|"23221317"|"00000000000000247119"|"201705005089326"|"20170228"|"4"|"RB3A009409"|"ESTHEX-200101-Carillon in legno Balena Walter"|"0000000001"|"0000000.00"
"#25501"|"23223317"|"00000000000000247459"|""|"20170228"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25500"|"23224317"|"00000000000000247469"|""|"20170228"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25497"|"23225317"|"00000000000000247359"|"201705005091649"|"20170228"|"1"|"RB3A010982"|"A LITTLE LOVELY COMPANY-RACB004-Sonaglio Nuvola Blu"|"0000000001"|"0000019.76"
"#25482"|"23226317"|"00000000000000247569"|"201705005091600"|"20170228"|"1"|"RB3A017778"|"YOOKIDOO-YKD40138-Musical Duck Race"|"0000000001"|"0000053.76"
"#25466"|"23227317"|"00000000000000247339"|"201705005091609"|"20170228"|"1"|"RB3A009901"|"A LITTLE LOVELY COMPANY-LTCW025-Lampada Mini Nuvoletta Bianca"|"0000000001"|"0000019.86"
"#25452"|"23228317"|"00000000000000247379"|"201705005091621"|"20170228"|"1"|"RB3A011136"|"ROCKETBABY-RBP16305-Cesto Contenitore ZigZag Rosso"|"0000000001"|"0000042.76"
"#25451"|"23229317"|"00000000000000247529"|"201705005091724"|"20170228"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000041.80"
"#25444"|"23230317"|"00000000000000247269"|"201705005091628"|"20170228"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000041.80"
"#25421"|"23231317"|"00000000000000247549"|"201705005091776"|"20170228"|"1"|"RB3A017411"|"BOON-B407-Balena Portaoggetti Per La Vasca"|"0000000001"|"0000050.80"
"#25420"|"23232317"|"00000000000000247259"|"201705005091641"|"20170228"|"1"|"RB3A009042"|"TYRRELL KATZ-Asciugamano principesse"|"0000000001"|"0000027.36"
"#25419"|"23233317"|"00000000000000247559"|"201705005091728"|"20170228"|"1"|"RB3A017493"|"BOON-B10124A-Cucchiaio Dispenser Per La Pappa Arancio"|"0000000001"|"0000017.86"
"#25412"|"23234317"|"00000000000000247229"|"201705005091664"|"20170228"|"1"|"RB20012Q"|"Duux-DUBP01-Proiettore per Bambini Bianco"|"0000000001"|"0000052.80"
"#25456"|"23235317"|"00000000000000247419"|"201705005091740"|"20170228"|"1"|"RB3A012514"|"BLOOMINGVILLE-31900004-Bicchierino di Vetro Coniglietto"|"0000000001"|"0000000.00"
"#25471"|"23236317"|"00000000000000247499"|"201705005091917"|"20170228"|"1"|"RB3A015626"|"JET KIDS- BEDBOX RED-Lettino da viaggio treno e aereo rosso"|"0000000002"|"0000000.00"
"#25468"|"23237317"|"00000000000000247289"|"201705005091654"|"20170228"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000000.00"
"#25453"|"23238317"|"00000000000000247539"|"201705005091720"|"20170228"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000000.00"
"#25410"|"23239317"|"00000000000000247449"|"201705005091732"|"20170228"|"1"|"RB3A014893"|"ROCKETBABY-RBP16335-Scatola Portagiochi Leone"|"0000000001"|"0000000.00"
"#25410"|"23239317"|"00000000000000247449"|"201705005091732"|"20170228"|"2"|"RB3A014894"|"ROCKETBABY-RBP16336-Scatola Portagiochi Balena"|"0000000001"|"0000000.00"
"#24947"|"23240317"|"00000000000000247439"|"201705005091751"|"20170228"|"1"|"RB3A011247"|"SUPERGA-S001FJ0 G88 23-Sneaker Bambino/a Blu Intenso 23"|"0000000001"|"0000000.00"
"#24947"|"23240317"|"00000000000000247439"|"201705005091751"|"20170228"|"2"|"RB3A014130"|"NIKE-654289-NIKE AIR MAX ST (TDV) 2C-EU17"|"0000000001"|"0000000.00"
"#25495"|"23241317"|"00000000000000247479"|""|"20170228"|"1"|"RB3A014986"|"AQUASCALE-94032080-Supporto per vaschetta digitale"|"0000000001"|"0000000.00"
"#25495"|"23241317"|"00000000000000247479"|""|"20170228"|"2"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000000.00"
"#25494"|"23242317"|"00000000000000247279"|"201705005091694"|"20170228"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000000.00"
"#25490"|"23243317"|"00000000000000247249"|"201705005091643"|"20170228"|"1"|"RB3A009034"|"TYRRELL KATZ-Portapenne giardino segreto"|"0000000001"|"0000000.00"
"#25490"|"23243317"|"00000000000000247249"|"201705005091643"|"20170228"|"2"|"RB3A009024"|"TYRRELL KATZ-Portapenne motori"|"0000000001"|"0000000.00"
"#25490"|"23243317"|"00000000000000247249"|"201705005091643"|"20170228"|"3"|"RB3A008997"|"TYRRELL KATZ-Sacca motori"|"0000000001"|"0000000.00"
"#25490"|"23243317"|"00000000000000247249"|"201705005091643"|"20170228"|"4"|"RB3A009025"|"TYRRELL KATZ-Portapenne dinosauri"|"0000000001"|"0000000.00"
"#25490"|"23243317"|"00000000000000247249"|"201705005091643"|"20170228"|"5"|"RB3A008998"|"TYRRELL KATZ-Sacca dinosauri"|"0000000001"|"0000000.00"
"#25486"|"23244317"|"00000000000000247509"|"201705005091918"|"20170228"|"1"|"RB3A015626"|"JET KIDS- BEDBOX RED-Lettino da viaggio treno e aereo rosso"|"0000000001"|"0000000.00"
"#25485"|"23245317"|"00000000000000247319"|"201705005091668"|"20170228"|"1"|"RB3A009883"|"A LITTLE LOVELY COMPANY-LTBX002-Box Lampada A4 per scritte"|"0000000002"|"0000000.00"
"#25477"|"23246317"|"00000000000000247299"|"201705005091652"|"20170228"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000000.00"
"#25469"|"23247317"|"00000000000000247309"|"201705005091651"|"20170228"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000000.00"
