"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#32680"|"31347317"|"00000000000000341279"|"201705005277748"|"20170707"|"1"|"RB3A020970"|"KISKISE-KK_SNS611-Seggiolone da Borsetta Multicolor"|"0000000001"|"0000037.57"
"#32323"|"31353317"|"00000000000000340949"|"201705005277780"|"20170707"|"1"|"RB3A018474"|"GLOBBER-IDD410-106-Monopattino My Free ad Asta fissa - Verde"|"0000000001"|"0000080.46"
"#32818"|"31359317"|"00000000000000341059"|"201705005277617"|"20170707"|"2"|"RB3A020969"|"KISKISE-KK_SNS605-Seggiolone da Borsetta Verde"|"0000000001"|"0000000.00"
"#32818"|"31359317"|"00000000000000341059"|"201705005277617"|"20170707"|"1"|"RB3A020892"|"BUGLET-YL_BBLR-Bracciale Antizanzare Giallo"|"0000000001"|"0000000.00"
"#32662"|"31365317"|"00000000000000341179"|"201705005277713"|"20170707"|"1"|"RB3A020966"|"KISKISE-KK_SNS602-Seggiolone da Borsetta Rosso"|"0000000001"|"0000000.00"
"#32320"|"31368317"|"00000000000000340909"|"201705005277786"|"20170707"|"1"|"RB3A017481"|"EFFII-5901832940906-Cuscino Allattamento Luna Bianco XXL"|"0000000001"|"0000000.00"
"#32320"|"31368317"|"00000000000000340909"|"201705005277786"|"20170707"|"2"|"RB3A020169"|"DIAPERCHAMP-DCR-Pattumiera Mangiapannolini Intrappolaodori Regular"|"0000000001"|"0000000.00"
"#32933"|"31374317"|"00000000000000340999"|"201705005277638"|"20170707"|"3"|"RB3A018670"|"LOLLIPOPS AND MORE-2952349927228-Lollipops and More Jelly Belly Bracelet Turquoise"|"0000000001"|"0000000.00"
"#32933"|"31374317"|"00000000000000340999"|"201705005277638"|"20170707"|"1"|"RB3A020892"|"BUGLET-YL_BBLR-Bracciale Antizanzare Giallo"|"0000000001"|"0000000.00"
"#32933"|"31374317"|"00000000000000340999"|"201705005277638"|"20170707"|"2"|"RB3A020889"|"KG DESIGN-100102-Set 2 Portagelato in Silicone Verde Acqua"|"0000000001"|"0000000.00"
"#32933"|"31374317"|"00000000000000340999"|"201705005277638"|"20170707"|"4"|"RB3A020897"|"BUGLET-BL_BBLR-Bracciale Antizanzare Blu"|"0000000001"|"0000000.00"
"#32933"|"31374317"|"00000000000000340999"|"201705005277638"|"20170707"|"5"|"RB3A020965"|"KISKISE-KK_SNS601-Seggiolone da Borsetta Blu Navy"|"0000000001"|"0000000.00"
"#32728"|"31378317"|"00000000000000341129"|"201705005277695"|"20170707"|"1"|"RB3A020965"|"KISKISE-KK_SNS601-Seggiolone da Borsetta Blu Navy"|"0000000001"|"0000000.00"
"#32349"|"31386317"|"00000000000000341009"|"201705005277603"|"20170707"|"2"|"RB3A020522"|"MIAMI KIDS-D0734-1_BLUE-Scarpe Soft Sole Baby Bianche e Navy-6-9 Mesi"|"0000000001"|"0000000.00"
"#32349"|"31386317"|"00000000000000341009"|"201705005277603"|"20170707"|"1"|"RB3A018742"|"LOLLIPOPS AND MORE-2952349927617-Lollipops and More Pacifier Bonbons Clip Yellow"|"0000000001"|"0000000.00"
"#32103"|"31387317"|"00000000000000340979"|"201705005277594"|"20170707"|"1"|"RB3A018662"|"LOLLIPOPS AND MORE-2952349927136-Lollipops and More Pacifier Tootsie Roll Clip Navy"|"0000000001"|"0000000.00"
"#32265"|"31392317"|"00000000000000341069"|"201705005277623"|"20170707"|"3"|"RB3A020894"|"BUGLET-PK_BBLR-Bracciale Antizanzare Rosa"|"0000000001"|"0000057.76"
"#32265"|"31392317"|"00000000000000341069"|"201705005277623"|"20170707"|"1"|"RB3A020908"|"PLAY e GO-cactus-Sacco Portagiochi Cactus"|"0000000001"|"0000057.76"
"#32769"|"31340317"|"00000000000000341209"|"201705005277698"|"20170707"|"1"|"RB3A020966"|"KISKISE-KK_SNS602-Seggiolone da Borsetta Rosso"|"0000000001"|"0000039.86"
"#32719"|"31343317"|"00000000000000340919"|"201705005277680"|"20170707"|"1"|"RB3A017483"|"EFFII-5901832942153-Cuscino Allattamento Luna Grigio XXL"|"0000000001"|"0000043.20"
"#32703"|"31345317"|"00000000000000341239"|"201705005277705"|"20170707"|"1"|"RB3A020968"|"KISKISE-KK_SNS604-Seggiolone da Borsetta Blu/Turchese"|"0000000001"|"0000040.86"
"#32699"|"31346317"|"00000000000000341269"|"201705005277749"|"20170707"|"1"|"RB3A020970"|"KISKISE-KK_SNS611-Seggiolone da Borsetta Multicolor"|"0000000001"|"0000040.86"
"#32665"|"31349317"|"00000000000000341079"|"201705005277633"|"20170707"|"1"|"RB3A020965"|"KISKISE-KK_SNS601-Seggiolone da Borsetta Blu Navy"|"0000000001"|"0000040.86"
"#32082"|"31354317"|"00000000000000340859"|"201705005277669"|"20170707"|"1"|"RB3A017422"|"EFFII-5901832942504-Lenzuolo Con Angoli Bianco e Pois Grigi 60x120 cm"|"0000000001"|"0000018.96"
"#32943"|"31357317"|"00000000000000341109"|"201705005277700"|"20170707"|"1"|"RB3A020965"|"KISKISE-KK_SNS601-Seggiolone da Borsetta Blu Navy"|"0000000001"|"0000000.00"
"#32669"|"31363317"|"00000000000000341299"|"201705005277746"|"20170707"|"1"|"RB3A020970"|"KISKISE-KK_SNS611-Seggiolone da Borsetta Multicolor"|"0000000001"|"0000000.00"
