"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25815"|"23514317"|"00000000000000250439"|"201705005101370"|"20170308"|"1"|"RB3A008942"|"TYRRELL KATZ-Piatto motori"|"0000000001"|"0000110.62"
"#25815"|"23514317"|"00000000000000250439"|"201705005101370"|"20170308"|"2"|"RB3A008933"|"TYRRELL KATZ-Ciotola motori"|"0000000001"|"0000110.62"
"#25815"|"23514317"|"00000000000000250439"|"201705005101370"|"20170308"|"3"|"RB3A008991"|"TYRRELL KATZ-Bavaglino motori"|"0000000001"|"0000110.62"
"#25815"|"23514317"|"00000000000000250439"|"201705005101370"|"20170308"|"4"|"RB3A008913"|"TYRRELL KATZ-Snack Boxes motori"|"0000000001"|"0000110.62"
"#25815"|"23514317"|"00000000000000250439"|"201705005101370"|"20170308"|"5"|"RB3A011120"|"TYRRELL KATZ-59LU2-Lunch Bag Motori"|"0000000001"|"0000110.62"
"#25815"|"23514317"|"00000000000000250439"|"201705005101370"|"20170308"|"6"|"RB3A017848"|"TYRRELL KATZ-04KB-Monsters Kit Bag"|"0000000001"|"0000110.62"
"#25815"|"23514317"|"00000000000000250439"|"201705005101370"|"20170308"|"7"|"RB3A017847"|"TYRRELL KATZ-04PC2-Monsters Pencil Case"|"0000000001"|"0000110.62"
"#25810"|"23515317"|"00000000000000250429"|"201705005101473"|"20170308"|"1"|"RB3A008368"|"ENGEL-06.14-Pom Pom Bleu Small"|"0000000001"|"0000051.72"
"#25810"|"23515317"|"00000000000000250429"|"201705005101473"|"20170308"|"2"|"RB3A012375"|"ROCKETBABY-RBP16308-Cesto Portagiochi Fluffy la Nuvola"|"0000000001"|"0000051.72"
"#25801"|"23516317"|"00000000000000250899"|"201705005102047"|"20170308"|"1"|"RB3A012321"|"MBW-MPA31195-Papera da Bagno Rosa"|"0000000001"|"0000108.32"
"#25801"|"23516317"|"00000000000000250899"|"201705005102047"|"20170308"|"2"|"RB3A012318"|"MBW-MPA31076-Papera da Bagno Gialla"|"0000000001"|"0000108.32"
"#25801"|"23516317"|"00000000000000250899"|"201705005102047"|"20170308"|"3"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000108.32"
"#25791"|"23517317"|"00000000000000250329"|"201705005101549"|"20170308"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000052.76"
"#25787"|"23518317"|"00000000000000251069"|"201705005101708"|"20170308"|"1"|"RB3A015738"|"IIAMO-105-Biberon Go bianco e rosa"|"0000000001"|"0000026.86"
"#25784"|"23519317"|"00000000000000250339"|"201705005101651"|"20170308"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000052.76"
"#25780"|"23520317"|"00000000000000251079"|"201705005101700"|"20170308"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000002"|"0000041.66"
"#25780"|"23520317"|"00000000000000251079"|"201705005101700"|"20170308"|"2"|"RB3A015738"|"IIAMO-105-Biberon Go bianco e rosa"|"0000000001"|"0000041.66"
"#25775"|"23521317"|"00000000000000251029"|"201705005101712"|"20170308"|"1"|"RB3A014885"|"ROCKETBABY-RBP16348-Sacco Nanna Balena Rosa"|"0000000001"|"0000054.76"
