"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#23597"|"21159317"|"00000000000000225719"|"201705005017022"|"20170116"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000102.16"
"#23597"|"21159317"|"00000000000000225719"|"201705005017022"|"20170116"|"2"|"RB3A014895"|"ROCKETBABY-RBP16337-Scatola Portagiochi Coniglio"|"0000000001"|"0000102.16"
"#23597"|"21159317"|"00000000000000225719"|"201705005017022"|"20170116"|"3"|"RB3A014893"|"ROCKETBABY-RBP16335-Scatola Portagiochi Leone"|"0000000001"|"0000102.16"
"#23597"|"21159317"|"00000000000000225719"|"201705005017022"|"20170116"|"4"|"RB3A014891"|"ROCKETBABY-RBP16333-Scatola Portagiochi Flamingo"|"0000000001"|"0000102.16"
"#23594"|"21160317"|"00000000000000225959"|"201705005016474"|"20170116"|"1"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000041.66"
"#23594"|"21160317"|"00000000000000225959"|"201705005016474"|"20170116"|"2"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000002"|"0000041.66"
"#23592"|"21161317"|"00000000000000226009"|"201705005016476"|"20170116"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000002"|"0000041.66"
"#23592"|"21161317"|"00000000000000226009"|"201705005016476"|"20170116"|"2"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000041.66"
"#23581"|"21162317"|"00000000000000226179"|"201705005016602"|"20170116"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#23579"|"21163317"|"00000000000000226069"|"201705005016480"|"20170116"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000002"|"0000021.70"
"#23578"|"21164317"|"00000000000000225589"|"201705005016782"|"20170116"|"1"|"RB2000Z6"|"Play e go-CLASSIC_FUCHSIA-Sacco Portagiochi Fucsia"|"0000000001"|"0000040.90"
"#23571"|"21165317"|"00000000000000226019"|"201705005016471"|"20170116"|"1"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000041.66"
"#23571"|"21165317"|"00000000000000226019"|"201705005016471"|"20170116"|"2"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000002"|"0000041.66"
"#23568"|"21166317"|"00000000000000226029"|"201705005016407"|"20170116"|"1"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000026.86"
"#23566"|"21167317"|"00000000000000225969"|"201705005016469"|"20170116"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000001"|"0000034.71"
"#23566"|"21167317"|"00000000000000225969"|"201705005016469"|"20170116"|"2"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000034.71"
"#23564"|"21168317"|"00000000000000225979"|"201705005016465"|"20170116"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000001"|"0000034.71"
"#23564"|"21168317"|"00000000000000225979"|"201705005016465"|"20170116"|"2"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000034.71"
"#23563"|"21169317"|"00000000000000225909"|"201705005016217"|"20170116"|"1"|"RB3A015734"|"IIAMO-601-Biberon autoriscaldante da casa bianco e rosa"|"0000000001"|"0000019.86"
"#23562"|"21170317"|"00000000000000226039"|"201705005016454"|"20170116"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000001"|"0000034.71"
"#23562"|"21170317"|"00000000000000226039"|"201705005016454"|"20170116"|"2"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000034.71"
