"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#31137"|"28870317"|"00000000000000312789"|"201705005231015"|"20170607"|"2"|"RB3A011289"|"KANGA CARE-KC-KRRUMPSOS-S025-Pannolino Rumparooz Aquarius"|"0000000001"|"0000063.72"
"#31137"|"28870317"|"00000000000000312789"|"201705005231015"|"20170607"|"1"|"RB3A019604"|"BABY ELEPHANT EARS-7006-Baby Elephant Ears Cuscino Ergonomico Luxe Azzurro"|"0000000001"|"0000063.72"
"#31135"|"28871317"|"00000000000000312799"|"201705005230873"|"20170607"|"1"|"RB3A011289"|"KANGA CARE-KC-KRRUMPSOS-S025-Pannolino Rumparooz Aquarius"|"0000000001"|"0000037.86"
"#31069"|"28886317"|"00000000000000313139"|"201705005230934"|"20170607"|"1"|"RB3A019964"|"MIAMI KIDS-S15901A-NAVYBLUE-Sneaker Slip on Baby Blu Navy-26"|"0000000001"|"0000026.86"
"#29930A"|"28900317"|"00000000000000313329"|"201705005230953"|"20170607"|"1"|"RB3A019691"|"REAL SHADES-RK-2SKYNPK-Occhiali da Sole Baby Sky Neon Pink-2+"|"0000000001"|"0000000.00"
"#30199"|"28915317"|"00000000000000312899"|"201705005231120"|"20170607"|"1"|"RB3A011300"|"KANGA CARE-KC-KRRUMPSOS-S033-Pannolino Rumparooz Scarlet"|"0000000001"|"0000000.00"
"#30199"|"28915317"|"00000000000000312899"|"201705005231120"|"20170607"|"3"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000000.00"
"#30199"|"28915317"|"00000000000000312899"|"201705005231120"|"20170607"|"2"|"RB3A020263"|"KANGA CARE-KC-ML8001-Microchamois Liner"|"0000000001"|"0000000.00"
"#29699A"|"28920317"|"00000000000000313299"|"201705005230927"|"20170607"|"1"|"RB3A019697"|"REAL SHADES-RK-2SURNBL-Occhiali da Sole Baby Surf Royal Neon Blue-2+"|"0000000001"|"0000000.00"
"#29291A"|"28921317"|"00000000000000312769"|"201705005230867"|"20170607"|"1"|"RB3A010948"|"KUK-FR022P-Occhiali da Sole Franky Ray Lulu Rosa"|"0000000001"|"0000000.00"
"#31125"|"28925317"|"00000000000000312819"|"201705005230875"|"20170607"|"1"|"RB3A011289"|"KANGA CARE-KC-KRRUMPSOS-S025-Pannolino Rumparooz Aquarius"|"0000000001"|"0000000.00"
"#31101"|"28877317"|"00000000000000313169"|"201705005230940"|"20170607"|"1"|"RB3A019959"|"MIAMI KIDS-S15901A-NAVYBLUE-Sneaker Slip on Baby Blu Navy-21"|"0000000001"|"0000047.72"
"#31101"|"28877317"|"00000000000000313169"|"201705005230940"|"20170607"|"2"|"RB3A019965"|"MIAMI KIDS-S15901A-NAVYBLUE-Sneaker Slip on Baby Blu Navy-27"|"0000000001"|"0000047.72"
"#31071"|"28884317"|"00000000000000313109"|"201705005231190"|"20170607"|"1"|"RB3A012557"|"ELODIE DETAILS-103417-Bavaglino Oro"|"0000000001"|"0000423.46"
"#31071"|"28884317"|"00000000000000313109"|"201705005231190"|"20170607"|"2"|"RB3A015632"|"BABYZEN-3760222211413-YO YO Color Pack Grigio dai 6 mesi"|"0000000001"|"0000423.46"
"#31071"|"28884317"|"00000000000000313109"|"201705005231190"|"20170607"|"3"|"RB3A015628"|"BABYZEN-3760222211192-YO YO Telaio nero"|"0000000001"|"0000423.46"
"#31067"|"28887317"|"00000000000000312999"|"201705005231105"|"20170607"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#30071"|"28895317"|"00000000000000313099"|"201705005231176"|"20170607"|"1"|"RB3A013052"|"A LITTLE LOVELY COMPANY-LTSM031-Lampada Mini Stella Menta"|"0000000001"|"0000043.72"
"#30071"|"28895317"|"00000000000000313099"|"201705005231176"|"20170607"|"3"|"RB3A018390"|"A LITTLE LOVELY COMPANY-LTST047-Lucine LED Colorate Ghiaccioli"|"0000000001"|"0000043.72"
"#30184A"|"28898317"|"00000000000000312709"|"201705005230858"|"20170607"|"5"|"RB3A013052"|"A LITTLE LOVELY COMPANY-LTSM031-Lampada Mini Stella Menta"|"0000000001"|"0000000.00"
"#30184A"|"28898317"|"00000000000000312709"|"201705005230858"|"20170607"|"4"|"RB3A011137"|"ROCKETBABY-RBP16306-Cesto Contenitore ZigZag Verde"|"0000000001"|"0000000.00"
"#30184A"|"28898317"|"00000000000000312709"|"201705005230858"|"20170607"|"1"|"RB3A009818"|"FCTRY-GLSTA22-Occhiali da Sole Baby Bianchi 0-2 anni"|"0000000001"|"0000000.00"
"#30184A"|"28898317"|"00000000000000312709"|"201705005230858"|"20170607"|"2"|"RB3A010868"|"FCTRY-GLSTA34-Occhiali da Sole Baby Azzurri 3-6 anni"|"0000000001"|"0000000.00"
"#30184A"|"28898317"|"00000000000000312709"|"201705005230858"|"20170607"|"3"|"RB3A012375"|"ROCKETBABY-RBP16308-Cesto Portagiochi Fluffy la Nuvola"|"0000000001"|"0000000.00"
"#30184A"|"28898317"|"00000000000000312709"|"201705005230858"|"20170607"|"6"|"RB3A019647"|"MAMMA BABY OLCELLI-SOL50B-Mamma Baby Olcelli Crema per il Sole Baby Protezione 50+"|"0000000001"|"0000000.00"
"#31138"|"28901317"|"00000000000000312869"|"201705005231031"|"20170607"|"2"|"RB3A011308"|"KANGA CARE-KC-KRRUMPSOS-P114-Pannolino Rumparooz Invader"|"0000000001"|"0000000.00"
"#31138"|"28901317"|"00000000000000312869"|"201705005231031"|"20170607"|"1"|"RB3A011294"|"KANGA CARE-KC-KRRUMPSOS-S030-Pannolino Rumparooz Orchid"|"0000000001"|"0000000.00"
