"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"RESO ORD. 24224"|"2461217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015425"|"SILVERMOTHERCARE-CH2065-Chiama Angeli Ciuccio Rosa"|"0000000000"|"0000000001"
"RESO ORD. 24598"|"2456217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017757"|"YOOKIDOO-YKD40128-Gymotion Robo Playland"|"0000000000"|"0000000001"
"RESO ORD. 24667"|"2465217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A012842"|"BUDDY AND BEAR-BBTW001-Piattino Mangia Gioca Ama"|"0000000000"|"0000000001"
"RESO ORD. 24696"|"2464217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017755"|"YOOKIDOO-YKD40126-Gymotion Activity PlayLand"|"0000000000"|"0000000001"
"RESO ORD. 24837"|"2458217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB20012Q"|"Duux-DUBP01-Proiettore per Bambini Bianco"|"0000000000"|"0000000001"
"RESO ORD. 24980"|"2459217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A009902"|"A LITTLE LOVELY COMPANY-LTCB024-Lampada Mini Nuvoletta Blu"|"0000000000"|"0000000001"
"RESO ORD. 24988"|"2460217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000000"|"0000000001"
"RESO ORD. 25036"|"2457217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015630"|"BABYZEN-3760222211437-YO YO Color Pack Nero dai 6 mesi"|"0000000000"|"0000000001"
"RESO ORD. 25184"|"2463217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A010120"|"ELODIE DETAILS-103770-Materassino da Passeggino DOT"|"0000000000"|"0000000001"
"RESO ORD. 25235"|"2462217"|"20170308"|"20170308"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015632"|"BABYZEN-3760222211413-YO YO Color Pack Grigio dai 6 mesi"|"0000000000"|"0000000001"
