"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
""|"3536217"|"20170713"|"20170713"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019455"|"FUNKY BOX-8718347900144-Scatola Piccola Azzurro Pastello con Stella Argento"|"0000000000"|"0000000002"
""|"3536217"|"20170713"|"20170713"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019527"|"FUNKY BOX-8718347900274-Scatola Petrol Dandelion"|"0000000000"|"0000000001"
"PO32561"|"3538217"|"20170713"|"20170713"|"PO32561"|"20170629"|"FO20170629_PO32561"|"Baby Elephant Ears"|"RB3A019595"|"BABY ELEPHANT EARS-1026-Baby Elephant Ears Cuscino Ergonomico con Macchinine"|"0000000004"|"0000000002"
"PO32586"|"3535217"|"20170713"|"20170713"|"PO32586"|"20170704"|"FO20170704_PO32586"|"Liliputi"|"RB3A017516"|"LILIPUTI-2006002020150-Marsupio Rainbow Line Skully"|"0000000001"|"0000000001"
"PO32586"|"3535217"|"20170713"|"20170713"|"PO32586"|"20170704"|"FO20170704_PO32586"|"Liliputi"|"RB3A017518"|"LILIPUTI-2006002020068-Marsupio Rainbow Line Lavedering"|"0000000001"|"0000000001"
"PO32586"|"3535217"|"20170713"|"20170713"|"PO32586"|"20170704"|"FO20170704_PO32586"|"Liliputi"|"RB3A017519"|"LILIPUTI-2006002020129-Marsupio Rainbow Line Peony"|"0000000001"|"0000000001"
"PO32586"|"3535217"|"20170713"|"20170713"|"PO32586"|"20170704"|"FO20170704_PO32586"|"Liliputi"|"RB3A017523"|"LILIPUTI-2006003010143-Marsupio Mei Tai Skully"|"0000000001"|"0000000001"
"PO32586"|"3535217"|"20170713"|"20170713"|"PO32586"|"20170704"|"FO20170704_PO32586"|"Liliputi"|"RB3A017529"|"LILIPUTI-2006004020172-Stretchy Wrap Nawaho"|"0000000001"|"0000000001"
"PO32586"|"3535217"|"20170713"|"20170713"|"PO32586"|"20170704"|"FO20170704_PO32586"|"Liliputi"|"RB3A017538"|"LILIPUTI-2006004020134-Stretchy Wrap Moustache"|"0000000001"|"0000000001"
"PO32592"|"3542217"|"20170713"|"20170713"|"PO32592"|"20170704"|"FO20170704_PO32592"|"Buggygear"|"RB3A020977"|"BUGGYGEAR-BSUNCPINK-STROLLER SUNVISOR UPF50 - PINK PETALS"|"0000000010"|"0000000010"
"PO32600"|"3539217"|"20170713"|"20170713"|"PO32600"|"20170705"|"FO20170705_PO32600"|"The Magic Door Store"|"RB3A012381"|"THE MAGIC DOOR STORE-Magic Dust-Polvere di stelle"|"0000000008"|"0000000008"
"PO32600"|"3539217"|"20170713"|"20170713"|"PO32600"|"20170705"|"FO20170705_PO32600"|"The Magic Door Store"|"RB3A012384"|"THE MAGIC DOOR STORE-0700461482451-My Pink Elf Door"|"0000000008"|"0000000008"
"PO32601"|"3537217"|"20170713"|"20170713"|"PO32601"|"20170705"|"FO20170705_PO32601"|"Wishbone"|"RB3A008382"|"WISHBONE-WBBCS6-Coprisella Viola per Bici-triciclo"|"0000000001"|"0000000001"
"PO32601"|"3537217"|"20170713"|"20170713"|"PO32601"|"20170705"|"FO20170705_PO32601"|"Wishbone"|"RB3A008383"|"WISHBONE-WBBCS7-Coprisella Nero per Bici-triciclo"|"0000000001"|"0000000001"
"PO32609"|"3540217"|"20170713"|"20170713"|"PO32609"|"20170705"|"FO20170705_PO32609"|"Effii"|"RB3A017487"|"EFFII-5901832944676-Cuscino Allattamento Luna Cipria XXL"|"0000000003"|"0000000003"
"PO32609"|"3540217"|"20170713"|"20170713"|"PO32609"|"20170705"|"FO20170705_PO32609"|"Effii"|"RB3A019439"|"EFFII-5901832942801-Effii Telo Mare e Tappeto 2 in 1 Grande con Cuori Rosa"|"0000000001"|"0000000001"
"PO32625"|"3541217"|"20170713"|"20170713"|"PO32625"|"20170707"|"FO20170707_PO32625"|"play e go"|"RB2000Z8"|"Play e go-ZIGZAG_RED-Sacco Portagiochi a Zigzag Bianco e Rosso"|"0000000002"|"0000000002"
"PO32625"|"3541217"|"20170713"|"20170713"|"PO32625"|"20170707"|"FO20170707_PO32625"|"play e go"|"RB3A009288"|"PLAY e GO-designer_superhero-Sacco Portagiochi Superhero"|"0000000002"|"0000000002"
"PO32625"|"3541217"|"20170713"|"20170713"|"PO32625"|"20170707"|"FO20170707_PO32625"|"play e go"|"RB3A009289"|"PLAY e GO-designer_badminton-Sacco Portagiochi Badminton"|"0000000002"|"0000000002"
"PO32625"|"3541217"|"20170713"|"20170713"|"PO32625"|"20170707"|"FO20170707_PO32625"|"play e go"|"RB3A010094"|"PLAY e GO-diamonds_blue-Sacco Portagiochi a Quadretti Bianco e Blu"|"0000000004"|"0000000004"
"PO32625"|"3541217"|"20170713"|"20170713"|"PO32625"|"20170707"|"FO20170707_PO32625"|"play e go"|"RB3A011907"|"PLAY e GO-flamingo-Sacco Portagiochi Flamingo"|"0000000004"|"0000000004"
"PO32625"|"3541217"|"20170713"|"20170713"|"PO32625"|"20170707"|"FO20170707_PO32625"|"play e go"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000002"|"0000000002"
"PO32625"|"3541217"|"20170713"|"20170713"|"PO32625"|"20170707"|"FO20170707_PO32625"|"play e go"|"RB3A017876"|"PLAY e GO-Color_your_map-Sacco Portagiochi Da Colorare"|"0000000002"|"0000000002"
