"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25210A"|"23419317"|"00000000000000249259"|"201705005097521"|"20170306"|"1"|"RB2000GS--LS-CO"|"SNURK-Lenzuolo/Copripiumino 140 x 220 +1 Federa-Copripiumino Ballerina"|"0000000001"|"0000007.68"
"#25210A"|"23419317"|"00000000000000249259"|"201705005097521"|"20170306"|"2"|"RB3A012557"|"ELODIE DETAILS-103417-Bavaglino Oro"|"0000000001"|"0000007.68"
"#25210A"|"23419317"|"00000000000000249259"|"201705005097521"|"20170306"|"3"|"RB3A010109"|"ELODIE DETAILS-103418-Bavaglino DOT"|"0000000001"|"0000007.68"
"#25665"|"23420317"|"00000000000000249599"|"201705005097602"|"20170306"|"1"|"RB3A013576"|"BLADEeROSE-5060257466337-Socks Crazy Cat 0-6m"|"0000000001"|"0000028.88"
"#25665"|"23420317"|"00000000000000249599"|"201705005097602"|"20170306"|"2"|"RB3A013571"|"BLADEeROSE-5060257465750-Leggings Crazy Cat 0-6m"|"0000000001"|"0000028.88"
"#25661"|"23421317"|"00000000000000249749"|"201705005097582"|"20170306"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000003"|"0000028.65"
"#25651"|"23422317"|"00000000000000249319"|"201705005097510"|"20170306"|"1"|"RB20012R"|"Duux-DUBP01P-Proiettore per Bambini Rosa"|"0000000001"|"0000047.76"
"#25649"|"23423317"|"00000000000000249759"|"201705005097571"|"20170306"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000031.86"
"#25647"|"23424317"|"00000000000000249729"|"201705005097587"|"20170306"|"1"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000026.86"
"#25645"|"23425317"|"00000000000000249799"|"201705005097591"|"20170306"|"1"|"RB3A017491"|"BOON-B10122A-Cucchiaio Dispenser Per La Pappa Azzurro"|"0000000001"|"0000019.86"
"#25638"|"23426317"|"00000000000000249769"|"201705005097572"|"20170306"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000031.86"
"#25636"|"23427317"|"00000000000000249739"|"201705005097584"|"20170306"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000034.71"
"#25636"|"23427317"|"00000000000000249739"|"201705005097584"|"20170306"|"2"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000034.71"
"#25635"|"23428317"|"00000000000000249539"|"201705005097537"|"20170306"|"1"|"RB3A011907"|"PLAY e GO-flamingo-Sacco Portagiochi Flamingo"|"0000000001"|"0000040.90"
"#25610"|"23429317"|"00000000000000249589"|"201705005097617"|"20170306"|"1"|"RB3A012841"|"BROTHER MAX-70506PK2-Lucina notturna coniglietto"|"0000000001"|"0000063.62"
"#25610"|"23429317"|"00000000000000249589"|"201705005097617"|"20170306"|"2"|"RB3A013052"|"A LITTLE LOVELY COMPANY-LTSM031-Lampada Mini Stella Menta"|"0000000001"|"0000063.62"
"#25610"|"23429317"|"00000000000000249589"|"201705005097617"|"20170306"|"3"|"RB3A013053"|"A LITTLE LOVELY COMPANY-LTSP030-Lampada Mini Stella Rosa"|"0000000001"|"0000063.62"
"#25507"|"23430317"|"00000000000000249649"|"201705005097623"|"20170306"|"1"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000001"|"0000040.90"
"#25504"|"23431317"|"00000000000000249709"|"201705005097608"|"20170306"|"1"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000001"|"0000110.80"
"#25504"|"23431317"|"00000000000000249709"|"201705005097608"|"20170306"|"2"|"RB3A015270"|"MINIROOM-MR-C-005-Cuscino Stella Grigio"|"0000000002"|"0000110.80"
"#25504"|"23431317"|"00000000000000249709"|"201705005097608"|"20170306"|"3"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000110.80"
"#25487"|"23432317"|"00000000000000249269"|"201705005097507"|"20170306"|"1"|"RB2000Z3"|"Play e go-DIAMOND_PINK-Sacco Portagiochi a Quadretti Bianco e Rosa"|"0000000001"|"0000040.90"
"#25399"|"23433317"|"00000000000000249719"|"201705005097588"|"20170306"|"1"|"RB3A015265"|"MINIROOM-MR-B-009-Pupazzo Little Bunny Rosa Ed. Limitata"|"0000000001"|"0000077.70"
"#25399"|"23433317"|"00000000000000249719"|"201705005097588"|"20170306"|"2"|"RB3A017875"|"PLAY e GO-Pink_Elephant-Sacco Portagiochi Elefanti Rosa"|"0000000001"|"0000077.70"
"#25350"|"23434317"|"00000000000000249549"|"201705005097540"|"20170306"|"1"|"RB3A012330"|"SNAILS-W2026-Smalto per Unghie Bimbe Candy Floss"|"0000000001"|"0000062.63"
"#25350"|"23434317"|"00000000000000249549"|"201705005097540"|"20170306"|"2"|"RB3A017397"|"LITECUP-5060168240743-Bicchierone Che Si Illumina Rosso"|"0000000001"|"0000062.63"
"#25350"|"23434317"|"00000000000000249549"|"201705005097540"|"20170306"|"3"|"RB3A017876"|"PLAY e GO-Color_your_map-Sacco Portagiochi Da Colorare"|"0000000001"|"0000062.63"
"#25314"|"23435317"|"00000000000000249519"|"201705005097547"|"20170306"|"1"|"RB3A010941"|"KUK-MS001-Occhiali da Sole Minisquids Fucsia"|"0000000001"|"0000065.96"
"#25314"|"23435317"|"00000000000000249519"|"201705005097547"|"20170306"|"2"|"RB3A011907"|"PLAY e GO-flamingo-Sacco Portagiochi Flamingo"|"0000000001"|"0000065.96"
"#25279"|"23436317"|"00000000000000249499"|"201705005097532"|"20170306"|"1"|"RB3A010095"|"PLAY e GO-diamonds_grey-Sacco Portagiochi a Quadretti Bianco e Grigio"|"0000000001"|"0000040.90"
"#25253"|"23437317"|"00000000000000249289"|"201705005097506"|"20170306"|"1"|"RB2000Z8"|"Play e go-ZIGZAG_RED-Sacco Portagiochi a Zigzag Bianco e Rosso"|"0000000001"|"0000040.90"
"#25132A"|"23438317"|"00000000000000249819"|"201705005097579"|"20170306"|"1"|"RB3A018007"|"SUPERGA-S007PU0DSN-SNEAKER BABY PISOLO-27"|"0000000001"|"0000000.00"
"#24837A"|"23439317"|"00000000000000249309"|"201705005097514"|"20170306"|"1"|"RB20012Q"|"Duux-DUBP01-Proiettore per Bambini Bianco"|"0000000001"|"0000000.00"
"#25667"|"23440317"|"00000000000000249809"|"201705005097595"|"20170306"|"1"|"RB3A017491"|"BOON-B10122A-Cucchiaio Dispenser Per La Pappa Azzurro"|"0000000002"|"0000000.00"
"#25656"|"23441317"|"00000000000000249449"|"201705005097555"|"20170306"|"1"|"RB3A017411"|"BOON-B407-Balena Portaoggetti Per La Vasca"|"0000000001"|"0000000.00"
"#25656"|"23441317"|"00000000000000249449"|"201705005097555"|"20170306"|"2"|"RB3A011285"|"LOVE MAE-LVYH006-Set Pappa Fata del Giardino 5 pz"|"0000000001"|"0000000.00"
"#25656"|"23441317"|"00000000000000249449"|"201705005097555"|"20170306"|"3"|"RB3A009901"|"A LITTLE LOVELY COMPANY-LTCW025-Lampada Mini Nuvoletta Bianca"|"0000000001"|"0000000.00"
"#25654"|"23442317"|"00000000000000249629"|"201705005097605"|"20170306"|"1"|"RB3A014887"|"ROCKETBABY-RBP16350-Sacco Nanna Balena Blu"|"0000000001"|"0000000.00"
"#25646"|"23443317"|"00000000000000249439"|"201705005097556"|"20170306"|"1"|"RB3A009818"|"FCTRY-GLSTA22-Occhiali da Sole Baby Bianchi 0-2 anni"|"0000000001"|"0000000.00"
"#25639"|"23444317"|"00000000000000249609"|"201705005097599"|"20170306"|"1"|"RB3A013776"|"BLADEeROSE-5060257466177-Leggings Pineapple 1-2y"|"0000000001"|"0000000.00"
"#25639"|"23444317"|"00000000000000249609"|"201705005097599"|"20170306"|"2"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000000.00"
"#25629"|"23445317"|"00000000000000249369"|"201705005097475"|"20170306"|"1"|"RB3A009003"|"TYRRELL KATZ-Sacca Giungla"|"0000000001"|"0000000.00"
"#25624"|"23446317"|"00000000000000249639"|"201705005097576"|"20170306"|"1"|"RB3A014890"|"ROCKETBABY-RBP16332-Cesto Portagiochi Elefante"|"0000000001"|"0000000.00"
"#25617"|"23447317"|"00000000000000249329"|"201705005097488"|"20170306"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000000.00"
"#25613"|"23448317"|"00000000000000249339"|"201705005097489"|"20170306"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000000.00"
"#25543"|"23449317"|"00000000000000249569"|"201705005097614"|"20170306"|"1"|"RB3A012600"|"ROCKETBABY-RBP16310-Lampada Stella Bianca"|"0000000001"|"0000000.00"
"#25543"|"23449317"|"00000000000000249569"|"201705005097614"|"20170306"|"2"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000001"|"0000000.00"
"#25498"|"23450317"|"00000000000000249279"|"201705005097501"|"20170306"|"1"|"RB3A010095"|"PLAY e GO-diamonds_grey-Sacco Portagiochi a Quadretti Bianco e Grigio"|"0000000001"|"0000000.00"
