"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#32240"|"30099317"|"00000000000000328019"|"201705005255368"|"20170621"|"1"|"RB3A019647"|"MAMMA BABY OLCELLI-SOL50B-Mamma Baby Olcelli Crema per il Sole Baby Protezione 50+"|"0000000001"|"0000041.82"
"#32240"|"30099317"|"00000000000000328019"|"201705005255368"|"20170621"|"2"|"RB3A020894"|"BUGLET-PK_BBLR-Bracciale Antizanzare Rosa"|"0000000001"|"0000041.82"
"#32238"|"30100317"|"00000000000000327259"|"201705005254465"|"20170621"|"1"|"RB3A011637"|"BIG MOUTH-BMBTPI-Telo da mare XXL Pizza"|"0000000001"|"0000177.96"
"#32238"|"30100317"|"00000000000000327259"|"201705005254465"|"20170621"|"2"|"RB3A011635"|"BIG MOUTH-BMBTBU-Telo da mare XXL Hamburger Gigante"|"0000000001"|"0000177.96"
"#32238"|"30100317"|"00000000000000327259"|"201705005254465"|"20170621"|"3"|"RB3A019769"|"BIG MOUTH-BMBT-CS-Beach Blanket Cookie 1.5m NEW"|"0000000001"|"0000177.96"
"#32238"|"30100317"|"00000000000000327259"|"201705005254465"|"20170621"|"4"|"RB3A019771"|"BIG MOUTH-BMBT-SB-Beach Blanket Strawberry 1.5m NEW"|"0000000001"|"0000177.96"
"#32238"|"30100317"|"00000000000000327259"|"201705005254465"|"20170621"|"5"|"RB3A019770"|"BIG MOUTH-BMBT-EM-Beach Blanket Emoji 1.5m NEW"|"0000000001"|"0000177.96"
"#32238"|"30100317"|"00000000000000327259"|"201705005254465"|"20170621"|"6"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000177.96"
"#32232"|"30101317"|"00000000000000327919"|"201705005255142"|"20170621"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000026.86"
"#32230"|"30102317"|"00000000000000328039"|"201705005255408"|"20170621"|"1"|"RB3A019454"|"FUNKY BOX-FBTG01-Porta Salviettine Umidificate da Viaggio Funky Box Azzurro con Stella Bianca"|"0000000001"|"0000035.72"
"#32230"|"30102317"|"00000000000000328039"|"201705005255408"|"20170621"|"2"|"RB3A019451"|"FUNKY BOX-FB08-Porta Salviettine Umidificate Funky Box Fucsia con Cuore Bianco"|"0000000001"|"0000035.72"
"#32225"|"30103317"|"00000000000000327809"|"201705005255093"|"20170621"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000026.86"
"#32220"|"30104317"|"00000000000000327269"|"201705005254778"|"20170621"|"1"|"RB3A011631"|"BIG MOUTH-BMPFPS-Materassino gonfiabile XXL Pizza"|"0000000001"|"0000042.76"
"#32219"|"30105317"|"00000000000000327739"|"201705005255339"|"20170621"|"1"|"RB3A020894"|"BUGLET-PK_BBLR-Bracciale Antizanzare Rosa"|"0000000001"|"0000022.86"
"#32217"|"30106317"|"00000000000000328079"|"201705005255552"|"20170621"|"1"|"RB3A011629"|"BIG MOUTH-BMPFPO-Materassino gonfiabile XXL Pop Corn"|"0000000001"|"0000052.72"
