"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#23060"|"20658317"|"00000000000000221169"|"201705005000613"|"20170105"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000001"|"0000013.85"
"#23059"|"20659317"|"00000000000000221119"|"201705005000615"|"20170105"|"1"|"RB3A015734"|"IIAMO-601-Biberon autoriscaldante da casa bianco e rosa"|"0000000001"|"0000019.86"
"#23056"|"20660317"|"00000000000000220999"|"201705005000553"|"20170105"|"1"|"RB3A015274"|"KAISER-6570633-Sacco passeggino rosso"|"0000000001"|"0000050.89"
"#23050"|"20661317"|"00000000000000220669"|"201705005000525"|"20170105"|"1"|"RB3A012561"|"ELODIE DETAILS-103364-Cappellino Gilded Grey 6-12 mesi"|"0000000001"|"0000037.36"
"#23050"|"20661317"|"00000000000000220669"|"201705005000525"|"20170105"|"2"|"RB3A013573"|"BLADEeROSE-5060257465774-Leggings Crazy Cat 1-2y"|"0000000001"|"0000037.36"
"#23048"|"20662317"|"00000000000000220559"|"201705005000550"|"20170105"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000002"|"0000067.72"
"#23043"|"20663317"|"00000000000000220489"|"201705005000536"|"20170105"|"1"|"RB20012Q"|"Duux-DUBP01-Proiettore per Bambini Bianco"|"0000000001"|"0000042.76"
"#23042"|"20664317"|"00000000000000221009"|"201705005000554"|"20170105"|"1"|"RB3A015274"|"KAISER-6570633-Sacco passeggino rosso"|"0000000001"|"0000050.89"
"#23041"|"20665317"|"00000000000000220689"|"201705005000526"|"20170105"|"1"|"RB3A013458"|"ELODIE DETAILS-103355-Cappellino Gilded Petrol 0-6m"|"0000000001"|"0000026.86"
"#23039"|"20666317"|"00000000000000220639"|"201705005000544"|"20170105"|"1"|"RB3A015261"|"MINIROOM-MR-B-003-Pupazzo Little Bunny Grey"|"0000000001"|"0000072.52"
"#23039"|"20666317"|"00000000000000220639"|"201705005000544"|"20170105"|"2"|"RB3A014977"|"MINILAND-89061-THERMO BATH"|"0000000001"|"0000072.52"
