"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
""|"2005217"|"20170117"|"20170117"|""|"00000000"|"FO20160414_PO30490"|"Studio Ditte"|"RB3A017749"|"STUDIO DITTE-68399-Sticker da muro Robot con Nuvole Small"|"0000000000"|"0000000005"
""|"2005217"|"20170117"|"20170117"|""|"00000000"|"FO20160414_PO30490"|"Studio Ditte"|"RB3A017750"|"STUDIO DITTE-68412-Sticker da muro Robot con Elicottero Small"|"0000000000"|"0000000004"
""|"2005217"|"20170117"|"20170117"|""|"00000000"|"FO20160414_PO30490"|"Studio Ditte"|"RB3A017751"|"STUDIO DITTE-68405-Sticker da muro Robot con mappa subway Small"|"0000000000"|"0000000004"
