"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#28002"|"25638317"|"00000000000000274569"|"201705005155235"|"20170419"|"1"|"RB3A012346"|"CUPCAKE BABIES-VDBR06-Cappello Anti Schiuma Rosa"|"0000000001"|"0000016.86"
"#27985"|"25639317"|"00000000000000273729"|"201705005155311"|"20170419"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000035.82"
"#27985"|"25639317"|"00000000000000273729"|"201705005155311"|"20170419"|"2"|"RB3A018147"|"ELODIE DETAILS-103150-CORDINO CIUCCIO POWDER PINK"|"0000000001"|"0000035.82"
"#27977"|"25640317"|"00000000000000274489"|"201705005156430"|"20170419"|"1"|"RB3A008899"|"TYRRELL KATZ-Borraccia principesse"|"0000000001"|"0000098.70"
"#27977"|"25640317"|"00000000000000274489"|"201705005156430"|"20170419"|"2"|"RB3A017861"|"TYRRELL KATZ-03BT2-Under The Sea Drinking Bottle"|"0000000001"|"0000098.70"
"#27977"|"25640317"|"00000000000000274489"|"201705005156430"|"20170419"|"3"|"RB3A017860"|"TYRRELL KATZ-03LU2-Under The Sea Lunch Bag"|"0000000001"|"0000098.70"
"#27977"|"25640317"|"00000000000000274489"|"201705005156430"|"20170419"|"4"|"RB3A008985"|"TYRRELL KATZ-Vassoio con scomparti Giungla"|"0000000001"|"0000098.70"
"#27977"|"25640317"|"00000000000000274489"|"201705005156430"|"20170419"|"5"|"RB3A015769"|"FCTRY-GLSTA29-Occhiali da sole Polarizzati Baby Tartaruga 0-2 anni"|"0000000001"|"0000098.70"
"#27972"|"25641317"|"00000000000000273739"|"201705005155315"|"20170419"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000025.86"
"#27958"|"25642317"|"00000000000000274529"|"201705005155283"|"20170419"|"1"|"RB3A011125"|"TYRRELL KATZ-81LU2-Lunch Bag Principesse"|"0000000001"|"0000041.72"
"#27958"|"25642317"|"00000000000000274529"|"201705005155283"|"20170419"|"2"|"RB3A008899"|"TYRRELL KATZ-Borraccia principesse"|"0000000001"|"0000041.72"
"#27949"|"25643317"|"00000000000000274549"|"201705005155274"|"20170419"|"1"|"RB3A017395"|"LITECUP-5060168240804-Bicchierone Che Si Illumina Rosa"|"0000000001"|"0000020.86"
"#27946"|"25644317"|"00000000000000274359"|"201705005156052"|"20170419"|"1"|"RB3A009395"|"ELODIE DETAILS-103137-Cordoncino Ciuccio - Zebra Sunshine"|"0000000001"|"0000016.86"
"#27943"|"25645317"|"00000000000000274429"|"201705005156061"|"20170419"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#27917"|"25646317"|"00000000000000274029"|"201705005156286"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000037.76"
"#27751"|"25647317"|"00000000000000273949"|"201705005155575"|"20170419"|"1"|"RB3A014983"|"MINILAND-89080-Thermokit blue"|"0000000001"|"0000125.30"
"#27751"|"25647317"|"00000000000000273949"|"201705005155575"|"20170419"|"2"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000125.30"
"#27435A"|"25648317"|"00000000000000273809"|"201705005155952"|"20170419"|"1"|"RB3A009904"|"A LITTLE LOVELY COMPANY-LTCO027-Lampada Mini Cookie"|"0000000001"|"0000019.86"
"#27706"|"25649317"|"00000000000000273959"|"201705005155509"|"20170419"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#27685"|"25650317"|"00000000000000273989"|"201705005155896"|"20170419"|"1"|"RB3A018197"|"ELODIE DETAILS-103786-MATERASSINO DA PASSEGGINO POWDER PINK"|"0000000001"|"0000047.76"
"#27681"|"25651317"|"00000000000000274039"|"201705005156285"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000037.76"
"#27639"|"25652317"|"00000000000000274209"|"201705005155405"|"20170419"|"1"|"RB3A017767"|"YOOKIDOO-YKD40115-Stack n Spray Tub Fountain"|"0000000001"|"0000080.82"
"#27639"|"25652317"|"00000000000000274209"|"201705005155405"|"20170419"|"2"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000080.82"
"#27629"|"25653317"|"00000000000000274049"|"201705005156283"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000037.76"
"#27628"|"25654317"|"00000000000000274149"|"201705005156247"|"20170419"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000035.76"
"#27618"|"25655317"|"00000000000000274059"|"201705005156282"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000037.76"
"#27583"|"25656317"|"00000000000000273819"|"201705005155942"|"20170419"|"1"|"RB3A009933"|"A LITTLE LOVELY COMPANY-POSW011-Poster da Muro Cigno"|"0000000001"|"0000016.86"
"#27529"|"25657317"|"00000000000000274019"|"201705005155880"|"20170419"|"1"|"RB3A018394"|"A LITTLE LOVELY COMPANY-LTST045-Lucine LED Colorate Nuvolette"|"0000000001"|"0000030.76"
"#27486"|"25658317"|"00000000000000273649"|"201705005155491"|"20170419"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000104.60"
"#27486"|"25658317"|"00000000000000273649"|"201705005155491"|"20170419"|"2"|"RB20004B"|"ELODIE DETAILS-103775-Materassino da Passeggino Apple of my eye"|"0000000001"|"0000104.60"
"#27486"|"25658317"|"00000000000000273649"|"201705005155491"|"20170419"|"3"|"RB3A015366"|"ITZY RITZY-IR-MSWB8200-Set 2 buste porta-cibo farfalla"|"0000000001"|"0000104.60"
"#27486"|"25658317"|"00000000000000273649"|"201705005155491"|"20170419"|"4"|"RB3A018167"|"ELODIE DETAILS-103449-BAVAGLINO BANDANA PRECIOUS PREPPY"|"0000000001"|"0000104.60"
"#27486"|"25658317"|"00000000000000273649"|"201705005155491"|"20170419"|"5"|"RB3A019451"|"FUNKY BOX-FB08-Porta Salviettine Umidificate Funky Box Fucsia con Cuore Bianco"|"0000000001"|"0000104.60"
"#27459"|"25659317"|"00000000000000273749"|"201705005155454"|"20170419"|"1"|"RB3A011291"|"KANGA CARE-KC-KRRUMPSOS-S029-Pannolino Rumparooz Dandelion"|"0000000001"|"0000057.72"
"#27459"|"25659317"|"00000000000000273749"|"201705005155454"|"20170419"|"2"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000057.72"
"#27390"|"25660317"|"00000000000000273659"|"201705005155485"|"20170419"|"1"|"RB3A011304"|"KANGA CARE-KC-KRRUMPSOS-P116-Pannolino Rumparooz Bonnie"|"0000000001"|"0000091.68"
"#27390"|"25660317"|"00000000000000273659"|"201705005155485"|"20170419"|"2"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000001"|"0000091.68"
"#27390"|"25660317"|"00000000000000273659"|"201705005155485"|"20170419"|"3"|"RB20004D"|"ELODIE DETAILS-103777-Materassino da Passeggino Petit Royal"|"0000000001"|"0000091.68"
"#27324"|"25661317"|"00000000000000273899"|"201705005155903"|"20170419"|"1"|"RB3A011304"|"KANGA CARE-KC-KRRUMPSOS-P116-Pannolino Rumparooz Bonnie"|"0000000001"|"0000038.86"
"#26759"|"25662317"|"00000000000000273939"|"201705005155740"|"20170419"|"1"|"RB3A013464"|"ELODIE DETAILS-103361-Cappellino Gilded Pink 12-24m"|"0000000001"|"0000026.86"
"#28011"|"25663317"|"00000000000000274309"|"201705005156345"|"20170419"|"1"|"RB2000ZA"|"Play e go-CLASSIC_RED-Sacco Portagiochi Rosso"|"0000000001"|"0000000.00"
"#28011"|"25663317"|"00000000000000274309"|"201705005156345"|"20170419"|"2"|"RB3A009945"|"A LITTLE LOVELY COMPANY-WHHE010-Appendini da Muro: Cuori"|"0000000002"|"0000000.00"
"#28009"|"25664317"|"00000000000000274399"|"201705005156008"|"20170419"|"1"|"RB3A019516"|"BOON-B10087-Boon Rana Portaoggetti Da Bagno"|"0000000001"|"0000000.00"
"#27999"|"25665317"|"00000000000000274509"|"201705005156117"|"20170419"|"1"|"RB3A014894"|"ROCKETBABY-RBP16336-Scatola Portagiochi Balena"|"0000000001"|"0000000.00"
"#27988"|"25666317"|"00000000000000274349"|"201705005156362"|"20170419"|"1"|"RB3A017398"|"LITECUP-5060168240835-Bicchierone Che Si Illumina Verde"|"0000000001"|"0000000.00"
"#27988"|"25666317"|"00000000000000274349"|"201705005156362"|"20170419"|"2"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000000.00"
"#27987"|"25667317"|"00000000000000274249"|"201705005156197"|"20170419"|"1"|"RB3A013644"|"BLADEeROSE-5060257461936-Leggings Fire engine 1-2y"|"0000000001"|"0000000.00"
"#27987"|"25667317"|"00000000000000274249"|"201705005156197"|"20170419"|"2"|"RB3A013721"|"BLADEeROSE-5060257462285-Leggings Martie Monster 1-2y"|"0000000001"|"0000000.00"
"#27987"|"25667317"|"00000000000000274249"|"201705005156197"|"20170419"|"3"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27969"|"25668317"|"00000000000000274329"|"201705005156144"|"20170419"|"1"|"RB3A011136"|"ROCKETBABY-RBP16305-Cesto Contenitore ZigZag Rosso"|"0000000001"|"0000000.00"
"#27969"|"25668317"|"00000000000000274329"|"201705005156144"|"20170419"|"2"|"RB3A011137"|"ROCKETBABY-RBP16306-Cesto Contenitore ZigZag Verde"|"0000000001"|"0000000.00"
"#27967"|"25669317"|"00000000000000274419"|"201705005156062"|"20170419"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000000.00"
"#27954"|"25670317"|"00000000000000274459"|"201705005155719"|"20170419"|"1"|"RB3A008344"|"ENGEL-01.05-Ghirlanda Fresh Apple"|"0000000001"|"0000000.00"
"#27954"|"25670317"|"00000000000000274459"|"201705005155719"|"20170419"|"2"|"RB3A011012"|"STUDIO ROOF-CAS9-Casetta Gioco Rocket XXL"|"0000000001"|"0000000.00"
"#27806"|"25671317"|"00000000000000274069"|"201705005156280"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27805"|"25672317"|"00000000000000273719"|"201705005155302"|"20170419"|"1"|"RB3A017404"|"LITECUP-5060168240224-Base Blu per Bicchiere Che Si Illumina"|"0000000001"|"0000000.00"
"#27805"|"25672317"|"00000000000000273719"|"201705005155302"|"20170419"|"2"|"RB3A017399"|"LITECUP-5060168240330-Bicchierone Che Si Illumina Arancione"|"0000000001"|"0000000.00"
"#27805"|"25672317"|"00000000000000273719"|"201705005155302"|"20170419"|"3"|"RB3A018391"|"A LITTLE LOVELY COMPANY-LTST050-Lucine LED Colorate Stelline Gialle"|"0000000001"|"0000000.00"
"#27805"|"25672317"|"00000000000000273719"|"201705005155302"|"20170419"|"4"|"RB3A018393"|"A LITTLE LOVELY COMPANY-LTST049-Lucine LED Colorate Stelline Pastello"|"0000000001"|"0000000.00"
"#27805"|"25672317"|"00000000000000273719"|"201705005155302"|"20170419"|"5"|"RB3A008924"|"TYRRELL KATZ-Bicchiere motori"|"0000000001"|"0000000.00"
"#27805"|"25672317"|"00000000000000273719"|"201705005155302"|"20170419"|"6"|"RB3A017495"|"BOON-B373-Scolaposate e Scola Biberon Quadrato"|"0000000001"|"0000000.00"
"#27805"|"25672317"|"00000000000000273719"|"201705005155302"|"20170419"|"7"|"RB3A017407"|"BOON-B11013-Termometro da Bagno"|"0000000001"|"0000000.00"
"#27798"|"25673317"|"00000000000000274079"|"201705005156279"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27786"|"25674317"|"00000000000000274219"|"201705005155696"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27786"|"25674317"|"00000000000000274219"|"201705005155696"|"20170419"|"2"|"RB3A017411"|"BOON-B407-Balena Portaoggetti Per La Vasca"|"0000000001"|"0000000.00"
"#27768"|"25675317"|"00000000000000274259"|"201705005156191"|"20170419"|"1"|"RB3A013647"|"BLADEeROSE-5060257466009-Leggings Fifi Flamingo 0-6m"|"0000000001"|"0000000.00"
"#27768"|"25675317"|"00000000000000274259"|"201705005156191"|"20170419"|"2"|"RB3A013598"|"BLADEeROSE-5060257460120-Leggings Daisy 0-6m"|"0000000001"|"0000000.00"
"#27768"|"25675317"|"00000000000000274259"|"201705005156191"|"20170419"|"3"|"RB3A013989"|"BLADEeROSE-5060257464104-Leggings Unicorn 0-6m"|"0000000001"|"0000000.00"
"#27768"|"25675317"|"00000000000000274259"|"201705005156191"|"20170419"|"4"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27675"|"25676317"|"00000000000000273759"|"201705005155358"|"20170419"|"1"|"RB3A009901"|"A LITTLE LOVELY COMPANY-LTCW025-Lampada Mini Nuvoletta Bianca"|"0000000001"|"0000000.00"
"#27638"|"25677317"|"00000000000000274159"|"201705005156246"|"20170419"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000000.00"
"#27636"|"25678317"|"00000000000000273709"|"201705005155093"|"20170419"|"1"|"RB3A008327"|"COQ EN PATE-L13EACCBOBMBBALCappellino Balena S (6-18 mesi)"|"0000000001"|"0000000.00"
"#27636"|"25678317"|"00000000000000273709"|"201705005155093"|"20170419"|"2"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000000.00"
"#27636"|"25678317"|"00000000000000273709"|"201705005155093"|"20170419"|"3"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000000.00"
"#27634"|"25679317"|"00000000000000274169"|"201705005156245"|"20170419"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000000.00"
"#27633"|"25680317"|"00000000000000274189"|"201705005156236"|"20170419"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000002"|"0000000.00"
"#27630"|"25681317"|"00000000000000274179"|"201705005156244"|"20170419"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000000.00"
"#27626"|"25682317"|"00000000000000274269"|"201705005156183"|"20170419"|"1"|"RB3A013670"|"BLADEeROSE-5060257464173-Leggings Hedgehog 1-2y"|"0000000001"|"0000000.00"
"#27626"|"25682317"|"00000000000000274269"|"201705005156183"|"20170419"|"2"|"RB3A013802"|"BLADEeROSE-5060257460915-Leggings Paddie Pirate 6-12m"|"0000000001"|"0000000.00"
"#27626"|"25682317"|"00000000000000274269"|"201705005156183"|"20170419"|"3"|"RB3A013572"|"BLADEeROSE-5060257465767-Leggings Crazy Cat 6-12m"|"0000000001"|"0000000.00"
"#27626"|"25682317"|"00000000000000274269"|"201705005156183"|"20170419"|"4"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27617"|"25683317"|"00000000000000274089"|"201705005156278"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27614"|"25684317"|"00000000000000274099"|"201705005156277"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27610"|"25685317"|"00000000000000274109"|"201705005156276"|"20170419"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27601"|"25686317"|"00000000000000274279"|"201705005156175"|"20170419"|"1"|"RB3A012322"|"MBW-MPA31198-Papera da Bagno Turchese"|"0000000001"|"0000000.00"
"#27601"|"25686317"|"00000000000000274279"|"201705005156175"|"20170419"|"2"|"RB3A012324"|"MBW-MPA31004-Papera da Bagno Oro"|"0000000001"|"0000000.00"
"#27601"|"25686317"|"00000000000000274279"|"201705005156175"|"20170419"|"3"|"RB3A012325"|"MBW-MPA32073-Papera da Bagno Blu"|"0000000001"|"0000000.00"
"#27601"|"25686317"|"00000000000000274279"|"201705005156175"|"20170419"|"4"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000000.00"
"#27551"|"25687317"|"00000000000000273909"|"201705005155392"|"20170419"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000000.00"
"#27551"|"25687317"|"00000000000000273909"|"201705005155392"|"20170419"|"2"|"RB3A016505"|"KANGA CARE-KCKRLLNZSXSM404-Set 2 Mutandine Di Transizione Destiny e Unity XL"|"0000000001"|"0000000.00"
"#27551"|"25687317"|"00000000000000273909"|"201705005155392"|"20170419"|"3"|"RB3A011328"|"KANGA CARE-KC-KRWETB_OS-P116-Wet Bag Portapannolini Bonnie"|"0000000001"|"0000000.00"
"#27551"|"25687317"|"00000000000000273909"|"201705005155392"|"20170419"|"4"|"RB3A011304"|"KANGA CARE-KC-KRRUMPSOS-P116-Pannolino Rumparooz Bonnie"|"0000000001"|"0000000.00"
"#27490"|"25688317"|"00000000000000274239"|"201705005156204"|"20170419"|"1"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000000.00"
"#27490"|"25688317"|"00000000000000274239"|"201705005156204"|"20170419"|"2"|"RB3A014414"|"WEAN GREEN-WG-GL425GP-Wean Bowls"|"0000000001"|"0000000.00"
"#27481"|"25689317"|"00000000000000273969"|"201705005155510"|"20170419"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000000.00"
"#27454"|"25690317"|"00000000000000273769"|"201705005155325"|"20170419"|"1"|"RB3A018147"|"ELODIE DETAILS-103150-CORDINO CIUCCIO POWDER PINK"|"0000000001"|"0000000.00"
"#27454"|"25690317"|"00000000000000273769"|"201705005155325"|"20170419"|"2"|"RB3A009949"|"A LITTLE LOVELY COMPANY-WHCL004-Appendini da Muro: Nuvole"|"0000000001"|"0000000.00"
"#27454"|"25690317"|"00000000000000273769"|"201705005155325"|"20170419"|"3"|"RB3A009901"|"A LITTLE LOVELY COMPANY-LTCW025-Lampada Mini Nuvoletta Bianca"|"0000000001"|"0000000.00"
"#27454"|"25690317"|"00000000000000273769"|"201705005155325"|"20170419"|"4"|"RB3A018393"|"A LITTLE LOVELY COMPANY-LTST049-Lucine LED Colorate Stelline Pastello"|"0000000001"|"0000000.00"
"#27453"|"25691317"|"00000000000000274009"|"201705005155734"|"20170419"|"1"|"RB3A018393"|"A LITTLE LOVELY COMPANY-LTST049-Lucine LED Colorate Stelline Pastello"|"0000000001"|"0000000.00"
"#27441"|"25692317"|"00000000000000273679"|"201705005155456"|"20170419"|"3"|"RB2000PK"|"ELODIE DETAILS-103312-Copertina Bamboo Rosa con Piume Feather Love"|"0000000001"|"0000000.00"
"#27441"|"25692317"|"00000000000000273679"|"201705005155456"|"20170419"|"4"|"RB3A013052"|"A LITTLE LOVELY COMPANY-LTSM031-Lampada Mini Stella Menta"|"0000000001"|"0000000.00"
"#27441"|"25692317"|"00000000000000273679"|"201705005155456"|"20170419"|"5"|"RB3A009901"|"A LITTLE LOVELY COMPANY-LTCW025-Lampada Mini Nuvoletta Bianca"|"0000000001"|"0000000.00"
"#27416"|"25693317"|"00000000000000273779"|"201705005155342"|"20170419"|"1"|"RB3A018394"|"A LITTLE LOVELY COMPANY-LTST045-Lucine LED Colorate Nuvolette"|"0000000001"|"0000000.00"
