"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32505"|"3387217"|"20170628"|"20170628"|"PO32505"|"20170620"|"FO20170620_PO32505"|"FUNKY BOX"|"RB3A019527"|"FUNKY BOX-FB21-Porta Salviettine Umidificate Petrol Dandelion"|"0000000005"|"0000000005"
"RESO ORD. 29965"|"3386217"|"20170628"|"20170628"|""|"00000000"|"00002"|"ROCKETBABY"|"RB2000JV-BN-M1-CO"|"LIMOBASICS-09520R_AZM_56-Body Kimono a Manica Corta"|"0000000000"|"0000000001"
