"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#34139"|"32335317"|"00000000000000352189"|"201705005292918"|"20170720"|"1"|"RB3A020716"|"ROCKETBABY-RBP16378-Set 6 Swaddle Clips Gradazione Nera per Passeggino e Culla"|"0000000001"|"0000035.82"
"#34139"|"32335317"|"00000000000000352189"|"201705005292918"|"20170720"|"2"|"RB3A020706"|"ROCKETBABY-RBP16368-Set 2 Swaddle 60 x 70 cm Black House e Kong Fu Panda"|"0000000001"|"0000035.82"
"#34133"|"32336317"|"00000000000000352269"|"201705005292900"|"20170720"|"1"|"RB3A008328"|"COQ EN PATE-L13EACCBOBMBBAL-Cappellino Balena - M"|"0000000001"|"0000064.78"
"#34133"|"32336317"|"00000000000000352269"|"201705005292900"|"20170720"|"2"|"RB3A020743"|"DUUKIES BEACH SOCKS-BGC-20-21-Calze in Neoprene Bink Green Croco-20-21"|"0000000001"|"0000064.78"
"#34133"|"32336317"|"00000000000000352269"|"201705005292900"|"20170720"|"3"|"RB3A020704"|"ROCKETBABY-RBP16366-Set 2 Swaddle 120 x 120 cm Volpe Blu e Gatto Nero"|"0000000001"|"0000064.78"
"#34131"|"32337317"|"00000000000000352239"|"201705005292770"|"20170720"|"1"|"RB3A011634"|"BIG MOUTH-BMPFWS-Ciambellone gonfiabile XXL Cigno bianco"|"0000000001"|"0000028.86"
"#34130"|"32338317"|"00000000000000352299"|"201705005293094"|"20170720"|"1"|"RB3A020573"|"MIAMI KIDS-2DTZ9288-Tutina 2 Pezzi a Righe Gialla-36 Mesi"|"0000000001"|"0000052.72"
"#34130"|"32338317"|"00000000000000352299"|"201705005293094"|"20170720"|"2"|"RB3A019945"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-23"|"0000000001"|"0000052.72"
"#34127"|"32339317"|"00000000000000352229"|"201705005293159"|"20170720"|"1"|"RB3A014986"|"AQUASCALE-94032080-Supporto per vaschetta digitale"|"0000000001"|"0000060.80"
"#34121"|"32340317"|"00000000000000352219"|"201705005293006"|"20170720"|"1"|"RB3A015627"|"JET KIDS- BEDBOX BLUE-Lettino da viaggio treno e aereo blu"|"0000000001"|"0000161.80"
"#34115"|"32341317"|"00000000000000352039"|"201705005292740"|"20170720"|"1"|"RB3A020157"|"IGOR SHOES-S10107-188-Sandali da Spiaggia Tenis Acquamarina-21"|"0000000001"|"0000028.85"
"#34111"|"32342317"|"00000000000000352209"|"201705005292774"|"20170720"|"1"|"RB3A020701"|"ROCKETBABY-RBP16363-Set 2 Swaddle 120 x 120 cm Black House e Kong Fu Panda"|"0000000001"|"0000030.86"
"#34109"|"32343317"|"00000000000000352099"|"201705005292933"|"20170720"|"1"|"RB3A012951"|"HAPPY HOPPERZ-HHZ20-Gonfiabile Cavalcabile Medium Toro Bianco"|"0000000001"|"0000044.16"
"#34095"|"32344317"|"00000000000000352139"|"201705005292734"|"20170720"|"1"|"RB3A012354"|"CUPCAKE BABIES-CCBBW03-Set Baby Bath 2 in 1 Bianco"|"0000000001"|"0000032.76"
"#34093"|"32345317"|"00000000000000352149"|"201705005292735"|"20170720"|"1"|"RB3A012353"|"CUPCAKE BABIES-CCBBF01-Set Baby Bath 2 in 1 Fucsia"|"0000000001"|"0000032.76"
"#34091"|"32346317"|"00000000000000352389"|"201705005293128"|"20170720"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000039.82"
"#34091"|"32346317"|"00000000000000352389"|"201705005293128"|"20170720"|"2"|"RB3A008327"|"COQ EN PATE-L13EACCBOBMBBALCappellino Balena S (6-18 mesi)"|"0000000001"|"0000039.82"
"#34088"|"32347317"|"00000000000000352329"|"201705005293108"|"20170720"|"1"|"RB3A020892"|"BUGLET-YL_BBLR-Bracciale Antizanzare Giallo"|"0000000001"|"0000032.82"
"#34088"|"32347317"|"00000000000000352329"|"201705005293108"|"20170720"|"2"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000001"|"0000032.82"
"#34134"|"32348317"|"00000000000000352109"|"201705005292756"|"20170720"|"1"|"RB3A012355"|"CUPCAKE BABIES-CCBBT02-Set Baby Bath 2 in 1 Turchese"|"0000000001"|"0000000.00"
"#34120"|"32349317"|"00000000000000352129"|"201705005292749"|"20170720"|"1"|"RB3A012354"|"CUPCAKE BABIES-CCBBW03-Set Baby Bath 2 in 1 Bianco"|"0000000001"|"0000000.00"
"#34099"|"32350317"|"00000000000000352029"|"201705005292732"|"20170720"|"1"|"RB3A020747"|"DUUKIES BEACH SOCKS-BGC-28-29-Calze in Neoprene Bink Green Croco-28-29"|"0000000001"|"0000000.00"
"#34094"|"32351317"|"00000000000000352259"|"201705005292894"|"20170720"|"1"|"RB3A019725"|"SUAVINEX-QS0240006-PULISCI SUCCHIETTO 14 SALV. MONO"|"0000000001"|"0000000.00"
"#34094"|"32351317"|"00000000000000352259"|"201705005292894"|"20170720"|"2"|"RB3A008991"|"TYRRELL KATZ-59BI-Bavaglino motori"|"0000000001"|"0000000.00"
"#34094"|"32351317"|"00000000000000352259"|"201705005292894"|"20170720"|"3"|"RB3A021006"|"CUP CATCHER-CC11LG-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Verde"|"0000000001"|"0000000.00"
"#34090"|"32352317"|"00000000000000352059"|"201705005292949"|"20170720"|"1"|"RB3A017402"|"LITECUP-5060168240828-Bicchierone Che Si Illumina Azzurro"|"0000000001"|"0000000.00"
"#34085"|"32353317"|"00000000000000352119"|"201705005292745"|"20170720"|"1"|"RB3A012354"|"CUPCAKE BABIES-CCBBW03-Set Baby Bath 2 in 1 Bianco"|"0000000001"|"0000000.00"
