"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25603"|"23313317"|"00000000000000248479"|"201705005096539"|"20170303"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000013.85"
"#25602"|"23314317"|"00000000000000248469"|"201705005096546"|"20170303"|"1"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000026.86"
"#25593"|"23315317"|"00000000000000248499"|"201705005096535"|"20170303"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000031.86"
"#25592"|"23316317"|"00000000000000248349"|"201705005096271"|"20170303"|"1"|"RB3A012457"|"VULLI-616324-Sophie la giraffa"|"0000000001"|"0000026.86"
"#25586"|"23317317"|"00000000000000248439"|"201705005097199"|"20170303"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25585"|"23318317"|"00000000000000248489"|"201705005096536"|"20170303"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000031.86"
"#25584"|"23319317"|"00000000000000248429"|"201705005096625"|"20170303"|"1"|"RB3A014092"|"NIKE-454501-PICO 4 (TDV) NERA 2C-EU17"|"0000000001"|"0000058.76"
"#25584"|"23319317"|"00000000000000248429"|"201705005096625"|"20170303"|"2"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000058.76"
"#25582"|"23320317"|"00000000000000248449"|"201705005097200"|"20170303"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25470"|"23321317"|"00000000000000249179"|""|"20170303"|"1"|"RB3A018007"|"SUPERGA-S007PU0DSN-SNEAKER BABY PISOLO-27"|"0000000001"|"0000031.86"
