"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25273"|"22963317"|"00000000000000244989"|"201705005083058"|"20170222"|"1"|"RB3A017492"|"BOON-B10123A-Cucchiaio Dispenser Per La Pappa Verde"|"0000000001"|"0000017.86"
"#25265"|"22964317"|"00000000000000244539"|"201705005082203"|"20170222"|"1"|"RB3A008975"|"TYRRELL KATZ-Bicchiere con manici giardino segreto"|"0000000001"|"0000017.86"
"#25248"|"22965317"|"00000000000000244999"|"201705005083059"|"20170222"|"1"|"RB3A017492"|"BOON-B10123A-Cucchiaio Dispenser Per La Pappa Verde"|"0000000001"|"0000017.86"
"#25246"|"22966317"|"00000000000000244759"|"201705005081692"|"20170222"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25241"|"22967317"|"00000000000000244769"|"201705005081693"|"20170222"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25235"|"22968317"|"00000000000000244889"|"201705005082810"|"20170222"|"1"|"RB3A015632"|"BABYZEN-3760222211413-YO YO Color Pack Grigio dai 6 mesi"|"0000000001"|"0000067.80"
"#25229"|"22969317"|"00000000000000244499"|"201705005082333"|"20170222"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000052.76"
"#25223"|"22970317"|"00000000000000244779"|"201705005081694"|"20170222"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25086"|"22971317"|"00000000000000244789"|"201705005081695"|"20170222"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#24942"|"22972317"|"00000000000000244959"|"201705005083032"|"20170222"|"1"|"RB3A016539"|"KANGA CARE-KCKETRNRSMS302-MutanDinda Di Transizione Boysenberry S"|"0000000001"|"0000026.86"
"#24886"|"22973317"|"00000000000000244949"|"201705005083048"|"20170222"|"1"|"RB3A016494"|"KANGA CARE-KCKRLLNZSXSM402-Set 2 Mutandine Di Transizione Charlie e Quinn L"|"0000000001"|"0000041.86"
"#24785"|"22974317"|"00000000000000244739"|"201705005082597"|"20170222"|"1"|"RB3A015068"|"TOBY TIGER-SLAMTREX-Tutina pigiamino T-REX 6-12 mesi"|"0000000001"|"0000029.80"
