"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
""|"2437217"|"20170303"|"20170303"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A018007"|"SUPERGA-S007PU0DSN-SNEAKER BABY PISOLO-27"|"0000000000"|"0000000001"
"PO31814"|"2438217"|"20170303"|"20170303"|"PO31814"|"20170227"|"FO20170227_PO31814"|"Love Mae"|"RB3A011285"|"LOVE MAE-LVYH006-Set Pappa Fata del Giardino 5 pz"|"0000000002"|"0000000002"
"PO31814"|"2438217"|"20170303"|"20170303"|"PO31814"|"20170227"|"FO20170227_PO31814"|"Love Mae"|"RB3A011347"|"LOVE MAE-LVMINI017-Sticker da muro Mini Butterflies"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB2000Z3"|"Play e go-DIAMOND_PINK-Sacco Portagiochi a Quadretti Bianco e Rosa"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB2000Z8"|"Play e go-ZIGZAG_RED-Sacco Portagiochi a Zigzag Bianco e Rosso"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB2000Z9"|"Play e go-ZIGZAG_BLUE-Sacco Portagiochi a Zigzag Bianco e blu"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB2000ZA"|"Play e go-CLASSIC_RED-Sacco Portagiochi Rosso"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A009289"|"PLAY e GO-designer_badminton-Sacco Portagiochi Badminton"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A010092"|"PLAY e GO-classic_grey-Sacco Portagiochi Grigio"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A010094"|"PLAY e GO-diamonds_blue-Sacco Portagiochi a Quadretti Bianco e Blu"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A010095"|"PLAY e GO-diamonds_grey-Sacco Portagiochi a Quadretti Bianco e Grigio"|"0000000004"|"0000000004"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A011907"|"PLAY e GO-flamingo-Sacco Portagiochi Flamingo"|"0000000006"|"0000000006"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000008"|"0000000008"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A017875"|"PLAY e GO-Pink_Elephant-Sacco Portagiochi Elefanti Rosa"|"0000000002"|"0000000002"
"PO31818"|"2439217"|"20170303"|"20170303"|"PO31818"|"20170228"|"FO20170228_PO31818"|"play e go"|"RB3A017876"|"PLAY e GO-Color_your_map-Sacco Portagiochi Da Colorare"|"0000000002"|"0000000002"
