"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25789"|"24841317"|"00000000000000265149"|"201705005138318"|"20170403"|"1"|"RB3A009624"|"HOBEA-4260329476924-Babbucce Volpe 18-24 Mesi"|"0000000001"|"0000031.40"
"#27063"|"24842317"|"00000000000000265509"|"201705005138973"|"20170403"|"1"|"RB3A014094"|"NIKE-454501-PICO 4 (TDV) NERA 3C-EU18.5"|"0000000001"|"0000033.80"
"#27057"|"24843317"|"00000000000000265609"|"201705005138834"|"20170403"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#27053"|"24844317"|"00000000000000265549"|"201705005138965"|"20170403"|"1"|"RB3A014106"|"NIKE-454501-PICO 4 (TDV) NERA 9C-EU26"|"0000000002"|"0000059.80"
"#27048"|"24845317"|"00000000000000265529"|"201705005138969"|"20170403"|"1"|"RB3A014102"|"NIKE-454501-PICO 4 (TDV) NERA 7C-EU23.5"|"0000000001"|"0000033.80"
"#27046"|"24846317"|"00000000000000265589"|"201705005138945"|"20170403"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#27036"|"24847317"|"00000000000000265079"|"201705005138194"|"20170403"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000025.86"
"#27028"|"24848317"|"00000000000000265099"|"201705005138203"|"20170403"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#26877"|"24849317"|"00000000000000265629"|"201705005138940"|"20170403"|"1"|"RB3A018741"|"LOLLIPOPS AND MORE-2952349927624-Lollipops and More Pacifier Tootzie Roll Clip Grey Green"|"0000000001"|"0000089.62"
"#26877"|"24849317"|"00000000000000265629"|"201705005138940"|"20170403"|"2"|"RB3A017340"|"SMOKO-UNIWEI-Lampada Unicorno Bianca Piccola"|"0000000001"|"0000089.62"
"#26877"|"24849317"|"00000000000000265629"|"201705005138940"|"20170403"|"3"|"RB3A017732"|"BLOOMING BATH-004020-Vasca A Fiore Per Il Bagnetto Gialla"|"0000000001"|"0000089.62"
"#26850"|"24850317"|"00000000000000265229"|"201705005138628"|"20170403"|"1"|"RB3A010020"|"CHILDHOME-CCFNB-Borsa Fasciatoio Grigia in Feltro"|"0000000001"|"0000085.86"
