"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25216"|"22914317"|"00000000000000244059"|"201705005079680"|"20170221"|"1"|"RB3A012291"|"A LITTLE LOVELY COMPANY-LTBP033-Box Lampada A4 Lightbox per scritte Rosa"|"0000000001"|"0000090.82"
"#25216"|"22914317"|"00000000000000244059"|"201705005079680"|"20170221"|"2"|"RB3A009883"|"A LITTLE LOVELY COMPANY-LTBX002-Box Lampada A4 per scritte"|"0000000001"|"0000090.82"
"#25205"|"22915317"|"00000000000000243949"|"201705005079679"|"20170221"|"1"|"RB2000Z4"|"Play e go-MR_MOUSTACHE-Sacco Portagiochi Bianco con i Baffi"|"0000000001"|"0000040.90"
"#25173"|"22916317"|"00000000000000244259"|"201705005079967"|"20170221"|"1"|"RB3A014887"|"ROCKETBABY-RBP16350-Sacco Nanna Balena Blu"|"0000000001"|"0000057.76"
"#25171"|"22917317"|"00000000000000244399"|"201705005079983"|"20170221"|"1"|"RB3A017493"|"BOON-B10124A-Cucchiaio Dispenser Per La Pappa Arancio"|"0000000001"|"0000017.86"
"#25136"|"22918317"|"00000000000000244179"|"201705005079781"|"20170221"|"1"|"RB3A012841"|"BROTHER MAX-70506PK2-Lucina notturna coniglietto"|"0000000001"|"0000037.70"
"#25131"|"22919317"|"00000000000000244409"|"201705005079985"|"20170221"|"1"|"RB3A017493"|"BOON-B10124A-Cucchiaio Dispenser Per La Pappa Arancio"|"0000000001"|"0000017.86"
"#25122"|"22920317"|"00000000000000244309"|"201705005079952"|"20170221"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000002"|"0000041.66"
"#25122"|"22920317"|"00000000000000244309"|"201705005079952"|"20170221"|"2"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000041.66"
"#25121"|"22921317"|"00000000000000244389"|"201705005079964"|"20170221"|"1"|"RB3A017491"|"BOON-B10122A-Cucchiaio Dispenser Per La Pappa Azzurro"|"0000000001"|"0000017.86"
"#25110"|"22922317"|"00000000000000244189"|"201705005079782"|"20170221"|"1"|"RB3A012841"|"BROTHER MAX-70506PK2-Lucina notturna coniglietto"|"0000000001"|"0000037.70"
"#25107"|"22923317"|"00000000000000243999"|"201705005079724"|"20170221"|"1"|"RB3A011125"|"TYRRELL KATZ-81LU2-Lunch Bag Principesse"|"0000000001"|"0000059.63"
"#25107"|"22923317"|"00000000000000243999"|"201705005079724"|"20170221"|"2"|"RB3A008910"|"TYRRELL KATZ-Lunch Box principesse"|"0000000001"|"0000059.63"
"#25107"|"22923317"|"00000000000000243999"|"201705005079724"|"20170221"|"3"|"RB3A012506"|"BLOOMINGVILLE-47305112-Piattino a scomparti Nelly"|"0000000001"|"0000059.63"
"#25107"|"22923317"|"00000000000000243999"|"201705005079724"|"20170221"|"4"|"RB3A012507"|"BLOOMINGVILLE-47305113-Ciotola Nelly"|"0000000001"|"0000059.63"
"#25005"|"22924317"|"00000000000000244269"|"201705005080022"|"20170221"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#24902"|"22925317"|"00000000000000244379"|"201705005079555"|"20170221"|"1"|"RB3A017489"|"EFFII-5901832944683-Cuscino Allattamento Luna Verde Menta XXL"|"0000000001"|"0000043.90"
"#24776"|"22926317"|"00000000000000244249"|"201705005079882"|"20170221"|"1"|"RB3A017498"|"EFFII-5901832945208-Sciarpa Di Cachemire Ecru Con Pom Pom L 100cm"|"0000000001"|"0000113.68"
"#24776"|"22926317"|"00000000000000244249"|"201705005079882"|"20170221"|"2"|"RB3A014885"|"ROCKETBABY-RBP16348-Sacco Nanna Balena Rosa"|"0000000001"|"0000113.68"
"#24776"|"22926317"|"00000000000000244249"|"201705005079882"|"20170221"|"3"|"RB3A017500"|"EFFII-5901832945222-Sciarpa Di Cachemire Silver Con Pom Pom L 100cm"|"0000000001"|"0000113.68"
"#25209"|"22927317"|"00000000000000244279"|"201705005079979"|"20170221"|"1"|"RB3A015274"|"KAISER-6570633-Sacco passeggino rosso"|"0000000001"|"0000000.00"
"#18077A"|"22928317"|"00000000000000244159"|"201705005079840"|"20170221"|"1"|"RB3A012841"|"BROTHER MAX-70506PK2-Lucina notturna coniglietto"|"0000000001"|"0000000.00"
"#18077A"|"22928317"|"00000000000000244159"|"201705005079840"|"20170221"|"2"|"RB3A012840"|"BROTHER MAX-70490BL2-Lucina notturna orsetto"|"0000000001"|"0000000.00"
"#25206"|"22929317"|"00000000000000244079"|"201705005079562"|"20170221"|"1"|"RB3A009903"|"A LITTLE LOVELY COMPANY-LTMI026-Lampada Mini Latte"|"0000000001"|"0000000.00"
"#25179"|"22930317"|"00000000000000244229"|"201705005079889"|"20170221"|"1"|"RB3A014024"|"NIKE-454478-PICO 4 (TDV) ROSA 6C-EU22"|"0000000001"|"0000000.00"
