"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO31820"|"2440217"|"20170306"|"20170306"|""|"00000000"|"FO20170228_PO31820"|"superga"|"RB3A017884"|"SUPERGA-S003P60DSN-SCARPE DISNEY DOTTO-25"|"0000000000"|"0000000001"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017908"|"SUPERGA-S003P50DSN-SCARPE DISNEY GONGOLO-32"|"0000000001"|"0000000001"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017929"|"SUPERGA-S003P30DSN-SCARPE DISNEY BRONTOLO-19"|"0000000002"|"0000000002"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017938"|"SUPERGA-S003P30DSN-SCARPE DISNEY BRONTOLO-28"|"0000000001"|"0000000001"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017940"|"SUPERGA-S003P30DSN-SCARPE DISNEY BRONTOLO-30"|"0000000001"|"0000000001"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017975"|"SUPERGA-S003P00DSN-SCARPE DISNEY EOLO-31"|"0000000001"|"0000000001"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017981"|"SUPERGA-S003NB0DSN-SCARPE DISNEY TOPOLINO-30"|"0000000001"|"0000000001"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017982"|"SUPERGA-S003NB0DSN-SCARPE DISNEY TOPOLINO-31"|"0000000001"|"0000000001"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017990"|"SUPERGA-S007PK0MVL-SNEAKER BABY SPIDERMAN-23"|"0000000002"|"0000000002"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A017998"|"SUPERGA-S007PK0MVL-SNEAKER BABY SPIDERMAN-31"|"0000000002"|"0000000002"
"PO31820"|"2440217"|"20170306"|"20170306"|"PO31820"|"20170228"|"FO20170228_PO31820"|"superga"|"RB3A018011"|"SUPERGA-S007PU0DSN-SNEAKER BABY PISOLO-31"|"0000000001"|"0000000001"
