"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#28406"|"26034317"|"00000000000000278519"|"201705005165989"|"20170426"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000002"|"0000100.82"
"#28388"|"26035317"|"00000000000000279109"|"201705005166256"|"20170426"|"1"|"RB3A012601"|"ROCKETBABY-RBP16311-Lampada Stella Rosa"|"0000000001"|"0000062.72"
"#28388"|"26035317"|"00000000000000279109"|"201705005166256"|"20170426"|"2"|"RB3A014888"|"ROCKETBABY-RBP16330-Cesto Portagiochi Unicorno"|"0000000001"|"0000062.72"
"#28382"|"26036317"|"00000000000000278579"|"201705005165942"|"20170426"|"1"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000045.72"
"#28382"|"26036317"|"00000000000000278579"|"201705005165942"|"20170426"|"2"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000045.72"
"#28364"|"26037317"|"00000000000000278749"|"201705005166458"|"20170426"|"1"|"RB3A012375"|"ROCKETBABY-RBP16308-Cesto Portagiochi Fluffy la Nuvola"|"0000000001"|"0000050.37"
"#28364"|"26037317"|"00000000000000278749"|"201705005166458"|"20170426"|"2"|"RB3A011137"|"ROCKETBABY-RBP16306-Cesto Contenitore ZigZag Verde"|"0000000001"|"0000050.37"
"#28364"|"26037317"|"00000000000000278749"|"201705005166458"|"20170426"|"3"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000050.37"
"#28360"|"26038317"|"00000000000000278539"|"201705005165963"|"20170426"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000025.86"
"#28348"|"26039317"|"00000000000000279439"|"201705005166030"|"20170426"|"1"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000025.86"
"#28328"|"26040317"|"00000000000000278589"|"201705005165791"|"20170426"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000056.72"
"#28328"|"26040317"|"00000000000000278589"|"201705005165791"|"20170426"|"2"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000056.72"
"#28319"|"26041317"|"00000000000000279449"|"201705005166028"|"20170426"|"1"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000025.86"
"#28308"|"26042317"|"00000000000000279219"|"201705005166242"|"20170426"|"1"|"RB3A015738"|"IIAMO-105-Biberon Go bianco e rosa"|"0000000001"|"0000048.61"
"#28308"|"26042317"|"00000000000000279219"|"201705005166242"|"20170426"|"2"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000003"|"0000048.61"
"#28295"|"26043317"|"00000000000000279299"|"201705005165933"|"20170426"|"1"|"RB3A010013"|"A LITTLE LOVELY COMPANY-PBKR002-Sacco Portaoggetti in Carta Natural"|"0000000003"|"0000036.78"
"#28283"|"26044317"|"00000000000000279389"|"201705005166333"|"20170426"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000037.76"
"#28003"|"26045317"|"00000000000000279629"|"201705005166093"|"20170426"|"1"|"RB3A018831"|"NOPPIES-74340-Noppies Cappello da Sole con Squali Baby-6-12 Mesi"|"0000000001"|"0000059.64"
"#28003"|"26045317"|"00000000000000279629"|"201705005166093"|"20170426"|"2"|"RB3A015201"|"INNOBABY-IN-AQ-H01-Innobaby - AquaHeat - WARM Heat Pack - set of 6"|"0000000003"|"0000059.64"
"#27996"|"26046317"|"00000000000000278809"|"201705005166411"|"20170426"|"1"|"RB3A013039"|"BAMBOOM-104-900-004-GIOCHI SQUARE CUORE Decoration Pillow SABBIA CHIARO"|"0000000001"|"0000017.80"
"#27959"|"26047317"|"00000000000000279569"|"201705005166119"|"20170426"|"1"|"RB3A009994"|"CHILDHOME-CCCB29DB-Cesto Contenitore Stella Blu scuro 32x32x29"|"0000000001"|"0000085.64"
"#27959"|"26047317"|"00000000000000279569"|"201705005166119"|"20170426"|"2"|"RB3A009982"|"CHILDHOME-CCCB60DB-Cesto Contenitore Stella Blu scuro 60x32x32"|"0000000001"|"0000085.64"
"#27959"|"26047317"|"00000000000000279569"|"201705005166119"|"20170426"|"3"|"RB3A010157"|"CHILDHOME-CCCOTTU-Coprifasciatoio Tuchese"|"0000000001"|"0000085.64"
"#27959"|"26047317"|"00000000000000279569"|"201705005166119"|"20170426"|"4"|"RB3A010158"|"CHILDHOME-CCCOTWGR-Coprifasciatoio Marrone"|"0000000001"|"0000085.64"
"#27922"|"26048317"|"00000000000000279609"|"201705005166141"|"20170426"|"1"|"RB3A013808"|"BLADEeROSE-5060257462803-Socks Paddie Pirate 6-12m"|"0000000001"|"0000029.45"
"#27922"|"26048317"|"00000000000000279609"|"201705005166141"|"20170426"|"2"|"RB3A018215"|"CHILDHOME-CCCB29DGPP-CESTO CONTENITORE GRIGIO SCURO 32X32X29 CM"|"0000000001"|"0000029.45"
"#27900"|"26049317"|"00000000000000279579"|"201705005166212"|"20170426"|"1"|"RB3A010337"|"A LITTLE LOVELY COMPANY-GALE001-Striscione con Lettere Nere"|"0000000001"|"0000033.92"
"#27900"|"26049317"|"00000000000000279579"|"201705005166212"|"20170426"|"2"|"RB3A009989"|"CHILDHOME-CCCB30GS-Cesto Contenitore Stella Grigio 20x40x30"|"0000000001"|"0000033.92"
"#27770"|"26050317"|"00000000000000278879"|"201705005165926"|"20170426"|"1"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000001"|"0000040.90"
"#27721"|"26051317"|"00000000000000278639"|"201705005166511"|"20170426"|"1"|"RB3A009996"|"CHILDHOME-CCCB29PW-Cesto Contenitore Stella Rosa 32x32x29"|"0000000001"|"0000047.72"
"#27721"|"26051317"|"00000000000000278639"|"201705005166511"|"20170426"|"2"|"RB3A009992"|"CHILDHOME-CCCB30PW-Cesto Contenitore Stella Rosa 20x40x30"|"0000000001"|"0000047.72"
"#27651"|"26052317"|"00000000000000279039"|"201705005165875"|"20170426"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000035.76"
"#27642"|"26053317"|"00000000000000278939"|"201705005165838"|"20170426"|"1"|"RB3A017414"|"EFFII-5901832942580-Set Culla Trapunta e Cuscino Conigli Grigi e Pois Bianchi"|"0000000001"|"0000164.84"
"#27642"|"26053317"|"00000000000000278939"|"201705005165838"|"20170426"|"2"|"RB3A015043"|"TOBY TIGER-LSBGDINO-Set di 2 Tutine pigiamino dinosauri 3-6 mesi"|"0000000001"|"0000164.84"
"#27642"|"26053317"|"00000000000000278939"|"201705005165838"|"20170426"|"3"|"RB3A015040"|"TOBY TIGER-LSBGSHEEP-Set di 2 Tutine pigiamino pecorelle 3-6 mesi"|"0000000001"|"0000164.84"
"#27642"|"26053317"|"00000000000000278939"|"201705005165838"|"20170426"|"4"|"RB3A017462"|"EFFII-5901832942832-Cuffia Neonato Bianca Con Pois Grigi 1-3 mesi"|"0000000001"|"0000164.84"
"#27641"|"26054317"|"00000000000000279049"|"201705005165876"|"20170426"|"1"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000001"|"0000032.97"
"#27576"|"26055317"|"00000000000000278499"|"201705005165941"|"20170426"|"1"|"RB2000Z9"|"Play e go-ZIGZAG_BLUE-Sacco Portagiochi a Zigzag Bianco e blu"|"0000000001"|"0000069.60"
"#27576"|"26055317"|"00000000000000278499"|"201705005165941"|"20170426"|"2"|"RB3A013043"|"BAMBOOM-104-047-026-STAR TO HUG NEW VINTAGE with soother loop GRIGIO BIANCO"|"0000000002"|"0000069.60"
"#28409"|"26056317"|"00000000000000279279"|"201705005166183"|"20170426"|"1"|"RB3A017407"|"BOON-B11013-Termometro da Bagno"|"0000000001"|"0000000.00"
"#28409"|"26056317"|"00000000000000279279"|"201705005166183"|"20170426"|"2"|"RB3A018612"|"VULLI-220120-Gioco Sophie la Giraffa Colo'Rings So Pure"|"0000000001"|"0000000.00"
"#28409"|"26056317"|"00000000000000279279"|"201705005166183"|"20170426"|"3"|"RB3A012457"|"VULLI-616324-Sophie la giraffa"|"0000000001"|"0000000.00"
"#28420"|"26057317"|"00000000000000278759"|"201705005166442"|"20170426"|"1"|"RB3A011137"|"ROCKETBABY-RBP16306-Cesto Contenitore ZigZag Verde"|"0000000001"|"0000000.00"
"#28420"|"26057317"|"00000000000000278759"|"201705005166442"|"20170426"|"2"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000000.00"
"#28403"|"26058317"|"00000000000000278769"|"201705005166382"|"20170426"|"1"|"RB3A011137"|"ROCKETBABY-RBP16306-Cesto Contenitore ZigZag Verde"|"0000000001"|"0000000.00"
"#28397"|"26059317"|"00000000000000279129"|"201705005166019"|"20170426"|"1"|"RB3A014884"|"ROCKETBABY-RBP16347-Sacco Nanna Balena Verde Menta"|"0000000001"|"0000000.00"
"#28397"|"26059317"|"00000000000000279129"|"201705005166019"|"20170426"|"2"|"RB3A012375"|"ROCKETBABY-RBP16308-Cesto Portagiochi Fluffy la Nuvola"|"0000000001"|"0000000.00"
"#28396"|"26060317"|"00000000000000279339"|"201705005166330"|"20170426"|"1"|"RB3A014100"|"NIKE-454501-PICO 4 (TDV) NERA 6C-EU22"|"0000000001"|"0000000.00"
