"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#28592"|"28290317"|"00000000000000305999"|"201705005224486"|"20170531"|"1"|"RB3A011289"|"KANGA CARE-KC-KRRUMPSOS-S025-Pannolino Rumparooz Aquarius"|"0000000001"|"0000037.86"
"#30043A"|"28291317"|"00000000000000306259"|"201705005224310"|"20170531"|"1"|"RB3A008321"|"COQ EN PATE-L13EACCBOBMBGIR-Cappellino Giraffa S (6-18 mesi)"|"0000000001"|"0000019.96"
"#30642"|"28292317"|"00000000000000307409"|"201705005225105"|"20170531"|"1"|"RB3A011633"|"BIG MOUTH-BMPFWA-Ciambellone gonfiabile XXL Anguria"|"0000000001"|"0000060.72"
"#30642"|"28292317"|"00000000000000307409"|"201705005225105"|"20170531"|"2"|"RB3A011635"|"BIG MOUTH-BMBTBU-Telo da mare XXL Hamburger Gigante"|"0000000001"|"0000060.72"
"#30631"|"28293317"|"00000000000000306169"|"201705005224641"|"20170531"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000034.86"
"#30607"|"28294317"|"00000000000000307199"|"201705005224437"|"20170531"|"1"|"RB3A012355"|"CUPCAKE BABIES-CCBBT02-Set Baby Bath 2 in 1 Turchese"|"0000000001"|"0000069.72"
"#30607"|"28294317"|"00000000000000307199"|"201705005224437"|"20170531"|"2"|"RB3A018631"|"CHEEKY CHOMPERS-CC032-DouDou con Giochino per la Dentizione Incorporato Farmer Joules"|"0000000001"|"0000069.72"
"#30587"|"28295317"|"00000000000000306149"|"201705005224314"|"20170531"|"1"|"RB3A018403"|"A LITTLE LOVELY COMPANY-LTCP054-Lampada Mini  Nuvoletta Rosa"|"0000000001"|"0000033.72"
"#30587"|"28295317"|"00000000000000306149"|"201705005224314"|"20170531"|"2"|"RB3A013053"|"A LITTLE LOVELY COMPANY-LTSP030-Lampada Mini Stella Rosa"|"0000000001"|"0000033.72"
"#30586"|"28296317"|"00000000000000307279"|"201705005225195"|"20170531"|"1"|"RB3A020244"|"DOODOO-131-BabiAge DooDoo NightLight 131"|"0000000001"|"0000038.58"
"#30573"|"28297317"|"00000000000000306129"|"201705005224351"|"20170531"|"1"|"RB3A015769"|"FCTRY-GLSTA29-Occhiali da sole Polarizzati Baby Tartaruga 0-2 anni"|"0000000001"|"0000033.86"
"#30562"|"28298317"|"00000000000000306189"|"201705005224642"|"20170531"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000034.86"
"#30556"|"28299317"|"00000000000000306199"|"201705005224644"|"20170531"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000034.86"
"#30550"|"28300317"|"00000000000000307219"|"201705005225190"|"20170531"|"1"|"RB3A019669"|"BUBBLEGUM STUFF-12435-Bubblegum Stuff Gentleman Baby Bottle Champagne Flute"|"0000000001"|"0000020.86"
"#30543"|"28301317"|"00000000000000306179"|"201705005224345"|"20170531"|"1"|"RB3A010869"|"FCTRY-GLSTA35-Occhiali da Sole Baby Gialli 3-6 anni"|"0000000001"|"0000026.86"
"#30522"|"28302317"|"00000000000000306399"|"201705005224543"|"20170531"|"1"|"RB3A011637"|"BIG MOUTH-BMBTPI-Telo da mare XXL Pizza"|"0000000001"|"0000034.86"
"#30518"|"28303317"|"00000000000000306209"|"201705005224646"|"20170531"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000034.86"
"#30430"|"28304317"|"00000000000000306229"|"201705005224647"|"20170531"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000034.86"
"#30419"|"28305317"|"00000000000000306849"|"201705005224864"|"20170531"|"1"|"RB3A019769"|"BIG MOUTH-BMBT-CS-Beach Blanket Cookie 1.5m NEW"|"0000000001"|"0000034.86"
"#30400"|"28306317"|"00000000000000307389"|"201705005224791"|"20170531"|"1"|"RB3A018723"|"BS-BTSGA014-Gioco BS Big Poles"|"0000000001"|"0000051.72"
