"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#29670"|"27382317"|"00000000000000295099"|"201705005203527"|"20170517"|"1"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000025.86"
"#29641"|"27383317"|"00000000000000295179"|"201705005203141"|"20170517"|"1"|"RB3A014254"|"TWISTSHAKE-78006-Biberon Anticolica 180ml Bianco"|"0000000001"|"0000067.74"
"#29641"|"27383317"|"00000000000000295179"|"201705005203141"|"20170517"|"2"|"RB3A013571"|"BLADEeROSE-5060257465750-Leggings Crazy Cat 0-6m"|"0000000001"|"0000067.74"
"#29641"|"27383317"|"00000000000000295179"|"201705005203141"|"20170517"|"3"|"RB3A011814"|"IPANEMA-22433-Sandali Ipanema Summer Baby Grigio 27"|"0000000001"|"0000067.74"
"#29641"|"27383317"|"00000000000000295179"|"201705005203141"|"20170517"|"4"|"RB3A013833"|"BLADEeROSE-5060257465668-Leggings Racing car 6-12m"|"0000000001"|"0000067.74"
"#29638"|"27384317"|"00000000000000295059"|"201705005203405"|"20170517"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000052.76"
"#28628"|"27385317"|"00000000000000294869"|"201705005203399"|"20170517"|"1"|"RB3A017767"|"YOOKIDOO-YKD40115-Stack n Spray Tub Fountain"|"0000000001"|"0000182.34"
"#28628"|"27385317"|"00000000000000294869"|"201705005203399"|"20170517"|"2"|"RB3A010848"|"CHILDHOME-CHSBGB-Sacchetti Profumati aroma Cotone"|"0000000002"|"0000182.34"
"#28628"|"27385317"|"00000000000000294869"|"201705005203399"|"20170517"|"3"|"RB3A019514"|"DELTA BABY-36001006-Delta Baby Borsa Fasciatoio da Viaggio Grigia"|"0000000001"|"0000182.34"
"#28587"|"27386317"|"00000000000000294779"|"201705005203340"|"20170517"|"1"|"RB3A018734"|"BS-BTSGA145-Gioco BS Ring Toss"|"0000000001"|"0000083.78"
