"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32241"|"3064217"|"20170526"|"20170526"|"PO32241"|"20170512"|"FO20170512_PO32241"|"Done By Deer"|"RB3A019470"|"DONE BY DEER-20571-Nido della Tenerezza Rosa"|"0000000001"|"0000000001"
"PO32242"|"3065217"|"20170526"|"20170526"|"PO32242"|"20170512"|"FO20170512_PO32242"|"I Play"|"RB3A019618"|"I PLAY-711054-215-Iplay Costumino Pannolino Contenitivo Mix'n Match  Cabana Geo-18 Mesi"|"0000000003"|"0000000003"
"PO32242"|"3065217"|"20170526"|"20170526"|""|"00000000"|"FO20170512_PO32242"|"I Play"|"RB3A019619"|"I PLAY-711054-215-Iplay Costumino Pannolino Contenitivo Mix'n Match  Cabana Geo-24 mesi"|"0000000000"|"0000000001"
"PO32242"|"3065217"|"20170526"|"20170526"|"PO32242"|"20170512"|"FO20170512_PO32242"|"I Play"|"RB3A019620"|"I PLAY-711054-215-Iplay Costumino Pannolino Contenitivo Mix'n Match  Cabana Geo-36 Mesi"|"0000000001"|"0000000001"
"PO32242"|"3065217"|"20170526"|"20170526"|"PO32242"|"20170512"|"FO20170512_PO32242"|"I Play"|"RB3A019624"|"I PLAY-711054-222-Iplay Costumino Pannolino Contenitivo Mix'n Match Hot Pink Cabana-24 mesi"|"0000000001"|"0000000001"
"PO32242"|"3065217"|"20170526"|"20170526"|"PO32242"|"20170512"|"FO20170512_PO32242"|"I Play"|"RB3A019626"|"I PLAY-721054-637-Iplay Costumino Pannolino Contenitivo Mix'n Match Aqua Surf Sunset-6 Mesi"|"0000000001"|"0000000001"
"PO32242"|"3065217"|"20170526"|"20170526"|"PO32242"|"20170512"|"FO20170512_PO32242"|"I Play"|"RB3A019627"|"I PLAY-721054-637-Iplay Costumino Pannolino Contenitivo Mix'n Match Aqua Surf Sunset-12 Mesi"|"0000000002"|"0000000002"
"PO32242"|"3065217"|"20170526"|"20170526"|"PO32242"|"20170512"|"FO20170512_PO32242"|"I Play"|"RB3A019631"|"I PLAY-721054-642-Iplay Costumino Pannolino Contenitivo Mix'n Match Royal Viking Sea-6 Mesi"|"0000000001"|"0000000001"
"PO32242"|"3065217"|"20170526"|"20170526"|"PO32242"|"20170512"|"FO20170512_PO32242"|"I Play"|"RB3A019632"|"I PLAY-721054-642-Iplay Costumino Pannolino Contenitivo Mix'n Match Royal Viking Sea-12 Mesi"|"0000000002"|"0000000002"
"PO32242"|"3065217"|"20170526"|"20170526"|""|"00000000"|"FO20170512_PO32242"|"I Play"|"RB3A019640"|"I PLAY-721054-816-Iplay Costumino Pannolino Contenitivo Mix'n Match Grigio-36 Mesi"|"0000000000"|"0000000001"
"PO32243"|"3066217"|"20170526"|"20170526"|"PO32243"|"20170512"|"FO20170512_PO32243"|"MAKE MY DAY"|"RB3A019491"|"MAKE MY DAY-BB112-Bavaglia in silicone - Penguin"|"0000000002"|"0000000002"
"PO32243"|"3066217"|"20170526"|"20170526"|"PO32243"|"20170512"|"FO20170512_PO32243"|"MAKE MY DAY"|"RB3A019492"|"MAKE MY DAY-BB113-Bavaglia in silicone - Monkey"|"0000000003"|"0000000003"
"PO32243"|"3066217"|"20170526"|"20170526"|"PO32243"|"20170512"|"FO20170512_PO32243"|"MAKE MY DAY"|"RB3A019606"|"MAKE MY DAY-BB101-Bavaglia in silicone - Scholar Blue"|"0000000003"|"0000000003"
"PO32243"|"3066217"|"20170526"|"20170526"|"PO32243"|"20170512"|"FO20170512_PO32243"|"MAKE MY DAY"|"RB3A019609"|"MAKE MY DAY-BB115-Bavaglia in silicone - Sheriff"|"0000000001"|"0000000001"
"PO32256"|"3050217"|"20170526"|"20170526"|"PO32256"|"20170515"|"FO20170515_PO32256"|"Skip Hop"|"RB3A019844"|"SKIP HOP-235505-Moby Knee- BALENOTTERA"|"0000000001"|"0000000001"
"PO32256"|"3050217"|"20170526"|"20170526"|"PO32256"|"20170515"|"FO20170515_PO32256"|"Skip Hop"|"RB3A019884"|"SKIP HOP-252477-Contenitore Lunch KIT - COCCINELLA"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A019982"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-21"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A019983"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-22"|"0000000003"|"0000000003"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A019984"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-23"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A019986"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-25"|"0000000002"|"0000000002"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A019988"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-27"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A019989"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-28"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A020001"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-22"|"0000000004"|"0000000004"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A020003"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-24"|"0000000002"|"0000000002"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A020005"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-26"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A020014"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-17"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A020016"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-19"|"0000000004"|"0000000004"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A020019"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-22"|"0000000001"|"0000000001"
"PO32270"|"3067217"|"20170526"|"20170526"|"PO32270"|"20170517"|"FO20170517_PO32270"|"Igor Shoes"|"RB3A020020"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-23"|"0000000002"|"0000000002"
