"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32922"|"3999217"|"20170904"|"20170905"|"PO32922"|"20170830"|"FO20170830_PO32922"|"Yookidoo"|"RB3A017754"|"YOOKIDOO-YKD40125-Discovery Play Mat"|"0000000004"|"0000000004"
"PO32923"|"4000217"|"20170904"|"20170905"|"PO32923"|"20170830"|"FO20170830_PO32923"|"Globber"|"RB3A018473"|"GLOBBER-IDD411-110-Monopattino My Free ad Asta fissa - Rosa"|"0000000001"|"0000000001"
"PO32868"|"4001217"|"20170905"|"20170905"|"PO32868"|"20170811"|"FO20170811_PO32868"|"Toby Tiger"|"RB3A014506"|"TOBY TIGER-SNOWHOG-Tuta Da Sci Riccio 12-18 mesi"|"0000000001"|"0000000001"
"PO32922"|"3999217"|"20170904"|"20170905"|"PO32922"|"20170830"|"FO20170830_PO32922"|"Yookidoo"|"RB3A017770"|"YOOKIDOO-YKD40124-Light e Music Fun Ball"|"0000000006"|"0000000006"
"PO32922"|"3999217"|"20170904"|"20170905"|"PO32922"|"20170830"|"FO20170830_PO32922"|"Yookidoo"|"RB3A017778"|"YOOKIDOO-YKD40138-Musical Duck Race"|"0000000006"|"0000000006"
"PO32868"|"4001217"|"20170905"|"20170905"|"PO32868"|"20170811"|"FO20170811_PO32868"|"Toby Tiger"|"RB3A014541"|"TOBY TIGER-TTOWL-Calzamaglia Gufo 6-12 mesi"|"0000000001"|"0000000001"
"PO32868"|"4001217"|"20170905"|"20170905"|"PO32868"|"20170811"|"FO20170811_PO32868"|"Toby Tiger"|"RB3A018993"|"TOBY TIGER-HASURBWHALE-Toby Tiger Cappellino per il Sole Balene-XS"|"0000000001"|"0000000001"
"PO32868"|"4001217"|"20170905"|"20170905"|"PO32868"|"20170811"|"FO20170811_PO32868"|"Toby Tiger"|"RB3A014490"|"TOBY TIGER-SLABEAR-Pigiamino lungo a righe Orsetto 6-12 mesi"|"0000000001"|"0000000001"
"PO32868"|"4001217"|"20170905"|"20170905"|"PO32868"|"20170811"|"FO20170811_PO32868"|"Toby Tiger"|"RB3A015063"|"TOBY TIGER-SLAPCAT-Tutina pigiamino gattino 0-3 mesi"|"0000000001"|"0000000001"
"PO32923"|"4000217"|"20170904"|"20170905"|"PO32923"|"20170830"|"FO20170830_PO32923"|"Globber"|"RB3A018504"|"GLOBBER-IDD500-100-Caschetto Protettivo per Bambini - Blu Scuro"|"0000000001"|"0000000001"
"PO32923"|"4000217"|"20170904"|"20170905"|""|"00000000"|"FO20170830_PO32923"|"Globber"|"RB3A018512"|"GLOBBER-IDD500-119-Caschetto Protettivo per Bambini - Bianco"|"0000000000"|"0000000001"
