"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32039"|"2795217"|"20170426"|"20170426"|"PO32039"|"20170411"|"FO20170411_PO32039"|"Munchkin"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000100"|"0000000056"
"PO32039"|"2795217"|"20170426"|"20170426"|"PO32039"|"20170411"|"FO20170411_PO32039"|"Munchkin"|"RB3A019505"|"MUNCHKIN-11352-Pinguino Spara Bolle Munchkin"|"0000000020"|"0000000012"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A014466"|"TOBY TIGER-DUCDINO-Salopette Dinosauri 2-3 anni"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A014489"|"TOBY TIGER-SLABEAR-Pigiamino lungo a righe Orsetto 3-6 mesi"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A014576"|"TOBY TIGER-PJTCLOUD-Pigiama Nuvole 1-2 anni"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A014578"|"TOBY TIGER-PJTCLOUD-Pigiama Nuvole 3-4 anni"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A014587"|"TOBY TIGER-PJTSHEEP-Pigiama Pecorelle 2-3 anni"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A015040"|"TOBY TIGER-LSBGSHEEP-Set di 2 Tutine pigiamino pecorelle 3-6 mesi"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A015043"|"TOBY TIGER-LSBGDINO-Set di 2 Tutine pigiamino dinosauri 3-6 mesi"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A018970"|"TOBY TIGER-DUCBDOT-Toby Tiger Salopette a Pois Blu e Bianca-2-3 Anni"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A018974"|"TOBY TIGER-DUCBWHALE-Toby Tiger Salopette Blu Balena-2-3 Anni"|"0000000002"|"0000000002"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A018993"|"TOBY TIGER-HASURBWHALE-Toby Tiger Cappellino per il Sole Balene-XS"|"0000000001"|"0000000001"
"PO32058"|"2796217"|"20170426"|"20170426"|"PO32058"|"20170412"|"FO20170412_PO32058"|"Toby Tiger"|"RB3A019050"|"TOBY TIGER-SHBWHALE-Toby Tiger Pantaloncini Balene-4-5 Anni"|"0000000001"|"0000000001"
