"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#30536"|"28187317"|"00000000000000305479"|"201705005222646"|"20170530"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000037.76"
"#30531"|"28188317"|"00000000000000305349"|"201705005222353"|"20170530"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#30527"|"28189317"|"00000000000000305119"|"201705005222045"|"20170530"|"1"|"RB3A012354"|"CUPCAKE BABIES-CCBBW03-Set Baby Bath 2 in 1 Bianco"|"0000000001"|"0000041.76"
"#30523"|"28190317"|"00000000000000305019"|"201705005222073"|"20170530"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#30521"|"28191317"|"00000000000000305249"|"201705005222434"|"20170530"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000019.86"
"#30503"|"28192317"|"00000000000000304739"|"201705005221952"|"20170530"|"1"|"RB3A008324"|"COQ EN PATE-L13EACCBOBMBLIO-Cappellino Leone - S (6-18 mesi)"|"0000000001"|"0000052.78"
"#30503"|"28192317"|"00000000000000304739"|"201705005221952"|"20170530"|"2"|"RB3A018623"|"CHEEKY CHOMPERS-CC003-Bavaglino a Bandana con Gioco per la Dentizione Incorporato Royal Chic"|"0000000001"|"0000052.78"
"#30503"|"28192317"|"00000000000000304739"|"201705005221952"|"20170530"|"3"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000052.78"
"#30485"|"28193317"|"00000000000000305289"|"201705005222415"|"20170530"|"1"|"RB3A019602"|"BABY ELEPHANT EARS-7005-Baby Elephant Ears Cuscino Ergonomico Luxe Rosa Pastello"|"0000000001"|"0000032.76"
"#30473"|"28194317"|"00000000000000305299"|"201705005222409"|"20170530"|"1"|"RB3A019593"|"BABY ELEPHANT EARS-1039-Baby Elephant Ears Cuscino Ergonomico con Grechine"|"0000000001"|"0000032.76"
"#30467"|"28195317"|"00000000000000305789"|"201705005222368"|"20170530"|"1"|"RB3A011311"|"KANGA CARE-KC-C4025SP-Pannolino Rumparooz Quinn"|"0000000001"|"0000038.86"
"#30439"|"28196317"|"00000000000000305329"|"201705005222785"|"20170530"|"1"|"RB3A017396"|"LITECUP-5060168240033-Bicchierone Che Si Illumina Blu"|"0000000002"|"0000034.82"
"#30434"|"28197317"|"00000000000000305489"|"201705005222917"|"20170530"|"1"|"RB3A018675"|"NUM NUM-NUM300-Num Num Beginner Bowl"|"0000000001"|"0000051.78"
"#30434"|"28197317"|"00000000000000305489"|"201705005222917"|"20170530"|"2"|"RB3A018674"|"NUM NUM-NUM100-Num Num Set 2 Cucchiai"|"0000000002"|"0000051.78"
"#30431"|"28198317"|"00000000000000304939"|"201705005222200"|"20170530"|"1"|"RB3A018141"|"ELODIE DETAILS-103085-CIUCCIO HAPPINESS IS BORN"|"0000000001"|"0000052.64"
"#30431"|"28198317"|"00000000000000304939"|"201705005222200"|"20170530"|"2"|"RB3A009390"|"ELODIE DETAILS-103134-Cordoncino Ciuccio - Apple of my eye"|"0000000001"|"0000052.64"
