"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32527"|"3450217"|"20170704"|"20170704"|"PO32527"|"20170623"|"FO20170623_PO32527"|"Studio Ditte"|"RB3A010889"|"STUDIO DITTE-40468-Copripiumino Wild animals Cool"|"0000000001"|"0000000001"
"PO32527"|"3450217"|"20170704"|"20170704"|"PO32527"|"20170623"|"FO20170623_PO32527"|"Studio Ditte"|"RB3A010890"|"STUDIO DITTE-40475-Copripiumino veicoli da lavoro"|"0000000001"|"0000000001"
"PO32527"|"3450217"|"20170704"|"20170704"|"PO32527"|"20170623"|"FO20170623_PO32527"|"Studio Ditte"|"RB3A010893"|"STUDIO DITTE-68689-Copripiumino Macchinine"|"0000000001"|"0000000001"
"PO32527"|"3450217"|"20170704"|"20170704"|"PO32527"|"20170623"|"FO20170623_PO32527"|"Studio Ditte"|"RB3A010898"|"STUDIO DITTE-68856-Imbottitura Cuscino"|"0000000002"|"0000000002"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A018974"|"TOBY TIGER-DUCBWHALE-Toby Tiger Salopette Blu Balena-2-3 Anni"|"0000000001"|"0000000001"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A018991"|"TOBY TIGER-HASURBUTFL-Toby Tiger Cappellino per il Sole Fiori Multicolor-XL"|"0000000001"|"0000000001"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A019733"|"TOBY TIGER-SHNAVY-Pantaloncini Blu Tinta Unita-3-4 Anni"|"0000000001"|"0000000001"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A020982"|"TOBY TIGER-BLOBMULTST01-Copertina in Cotone a Righe"|"0000000001"|"0000000001"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A020983"|"TOBY TIGER-BLOCAT01-Copertina in Cotone Gatto Rosa"|"0000000001"|"0000000001"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A020984"|"TOBY TIGER-BLOBIRD01-Copertina in Cotone Uccellino"|"0000000001"|"0000000001"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A020985"|"TOBY TIGER-BLOLION01-Copertina in Cotone Leoncino"|"0000000001"|"0000000001"
"PO32529"|"3451217"|"20170704"|"20170704"|"PO32529"|"20170627"|"FO20170627_PO32529"|"Toby Tiger"|"RB3A020986"|"TOBY TIGER-BLBJUNG01-Copertina in Cotone Amici della Savana"|"0000000001"|"0000000001"
"PO32542"|"3444217"|"20170704"|"20170704"|"PO32542"|"20170627"|"FO20170627_PO32542"|"Oli and Carol"|"RB3A019781"|"OLI AND CAROL-DSM-B-PAPERA SMALL MONOCROME BLU"|"0000000002"|"0000000002"
"PO32542"|"3444217"|"20170704"|"20170704"|"PO32542"|"20170627"|"FO20170627_PO32542"|"Oli and Carol"|"RB3A019785"|"OLI AND CAROL-VTAN-SH-ANIMALI VINTAGE CAVALLUCCIO MARINO"|"0000000002"|"0000000002"
"PO32542"|"3444217"|"20170704"|"20170704"|"PO32542"|"20170627"|"FO20170627_PO32542"|"Oli and Carol"|"RB3A019787"|"OLI AND CAROL-VTAN-E-ANIMALI VINTAGE ELEFANTE"|"0000000001"|"0000000001"
"PO32542"|"3444217"|"20170704"|"20170704"|"PO32542"|"20170627"|"FO20170627_PO32542"|"Oli and Carol"|"RB3A019791"|"OLI AND CAROL-OB-P-BARCA ORIGAMI ROSA"|"0000000001"|"0000000001"
"PO32542"|"3444217"|"20170704"|"20170704"|"PO32542"|"20170627"|"FO20170627_PO32542"|"Oli and Carol"|"RB3A019792"|"OLI AND CAROL-OB-V-BARCA ORIGAMI VANIGLIA"|"0000000002"|"0000000002"
"PO32542"|"3444217"|"20170704"|"20170704"|"PO32542"|"20170627"|"FO20170627_PO32542"|"Oli and Carol"|"RB3A019796"|"OLI AND CAROL-XLBC-O-MACCHINA CARL XL ARANCIO"|"0000000001"|"0000000001"
"PO32542"|"3444217"|"20170704"|"20170704"|"PO32542"|"20170627"|"FO20170627_PO32542"|"Oli and Carol"|"RB3A020914"|"OLI AND CAROL-DSM-M-PAPERA SMALL MONOCROME MENTA"|"0000000001"|"0000000001"
