"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#29845"|"27467317"|"00000000000000295949"|"201705005207217"|"20170519"|"1"|"RB3A019976"|"BABY BANANA BRUSH-BR003P-Pink BBBt Pink infant (handled) toothbrush"|"0000000001"|"0000019.86"
"#29842"|"27468317"|"00000000000000296959"|"201705005207664"|"20170519"|"1"|"RB3A019977"|"BABY BANANA BRUSH-CORN001-Corn Cornelius"|"0000000001"|"0000051.78"
"#29842"|"27468317"|"00000000000000296959"|"201705005207664"|"20170519"|"2"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000051.78"
"#29842"|"27468317"|"00000000000000296959"|"201705005207664"|"20170519"|"3"|"RB3A018623"|"CHEEKY CHOMPERS-CC003-Bavaglino a Bandana con Gioco per la Dentizione Incorporato Royal Chic"|"0000000001"|"0000051.78"
"#29839"|"27469317"|"00000000000000296009"|"201705005207204"|"20170519"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000019.86"
"#29816"|"27470317"|"00000000000000295829"|"201705005207237"|"20170519"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#29812"|"27471317"|"00000000000000295889"|"201705005207230"|"20170519"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#29807"|"27472317"|"00000000000000295929"|"201705005207202"|"20170519"|"1"|"RB3A012623"|"BOXBO-BK-02-Stivali in Gomma Kawai Gialli 21-22"|"0000000001"|"0000036.86"
"#29802"|"27473317"|"00000000000000295909"|"201705005207220"|"20170519"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#29797"|"27474317"|"00000000000000295999"|"201705005207205"|"20170519"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000019.86"
"#29791"|"27475317"|"00000000000000296019"|"201705005207194"|"20170519"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000032.82"
"#29791"|"27475317"|"00000000000000296019"|"201705005207194"|"20170519"|"2"|"RB3A019977"|"BABY BANANA BRUSH-CORN001-Corn Cornelius"|"0000000001"|"0000032.82"
"#29776"|"27476317"|"00000000000000296079"|"201705005207330"|"20170519"|"1"|"RB3A015436"|"LITTLE BIRD TOLD ME-LB3059-Moobert Animal Ride On"|"0000000001"|"0000110.89"
"#29614"|"27477317"|"00000000000000295919"|"201705005207222"|"20170519"|"1"|"RB3A018667"|"LOLLIPOPS AND MORE-2952349927679-Lollipops and More Pacifier Star Dust Clip Pastel Pink"|"0000000001"|"0000041.82"
"#29614"|"27477317"|"00000000000000295919"|"201705005207222"|"20170519"|"2"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000041.82"
"#29382"|"27478317"|"00000000000000296789"|"201705005207724"|"20170519"|"1"|"RB3A017875"|"PLAY e GO-Pink_Elephant-Sacco Portagiochi Elefanti Rosa"|"0000000001"|"0000120.76"
"#29382"|"27478317"|"00000000000000296789"|"201705005207724"|"20170519"|"2"|"RB3A011907"|"PLAY e GO-flamingo-Sacco Portagiochi Flamingo"|"0000000001"|"0000120.76"
"#29382"|"27478317"|"00000000000000296789"|"201705005207724"|"20170519"|"3"|"RB3A018423"|"SUPERGA-S003KU0 _C72-Sneaker Baby Pois Sunflower-Navy-18"|"0000000001"|"0000120.76"
"#29354"|"27479317"|"00000000000000296919"|"201705005207643"|"20170519"|"1"|"RB3A017339"|"SMOKO-UNIPIN-Lampada Unicorno Rosa Piccola"|"0000000001"|"0000076.72"
"#29354"|"27479317"|"00000000000000296919"|"201705005207643"|"20170519"|"2"|"RB3A017876"|"PLAY e GO-Color_your_map-Sacco Portagiochi Da Colorare"|"0000000001"|"0000076.72"
"#29354"|"27479317"|"00000000000000296919"|"201705005207643"|"20170519"|"3"|"RB3A017798"|"A LITTLE LOVELY COMPANY-BPMR008-Mini Backpack Mermaid"|"0000000001"|"0000076.72"
"#29325"|"27480317"|"00000000000000296449"|"201705005207367"|"20170519"|"1"|"RB3A019778"|"SIPSNAP-TOT-Sandbox-TOT-Sandbox"|"0000000001"|"0000028.86"
"#29249"|"27481317"|"00000000000000297029"|"201705005207626"|"20170519"|"1"|"RB3A019653"|"FUNKIT WORLD-SBU-06-Funkit World Secchiello da Spiaggia in Silicone Viola"|"0000000001"|"0000040.82"
"#29249"|"27481317"|"00000000000000297029"|"201705005207626"|"20170519"|"2"|"RB3A019775"|"SIPSNAP-KID-RiseNShine-KID Rise'n'shine"|"0000000001"|"0000040.82"
"#29134"|"27482317"|"00000000000000296599"|"201705005207767"|"20170519"|"1"|"RB3A009523"|"HOBEA-4260329471332-Babbucce Pinguino 12-18 Mesi"|"0000000001"|"0000116.78"
"#29134"|"27482317"|"00000000000000296599"|"201705005207767"|"20170519"|"2"|"RB3A009518"|"HOBEA-4260329471387-Babbucce Pirata Verdi 12-18 Mesi"|"0000000001"|"0000116.78"
"#29134"|"27482317"|"00000000000000296599"|"201705005207767"|"20170519"|"3"|"RB3A010332"|"ELODIE DETAILS-103300-Copertina Waffle Gilded Grey"|"0000000001"|"0000116.78"
"#29125"|"27483317"|"00000000000000296349"|"201705005207404"|"20170519"|"1"|"RB3A019214"|"NOPPIES-75255-Noppies Salopette a Pois Bianca Kids-92"|"0000000001"|"0000052.86"
"#29030"|"27484317"|"00000000000000296829"|"201705005207749"|"20170519"|"1"|"RB3A012839"|"BROTHER MAX-71183BG2-Borraccia 2 drink in 1 blu e verde"|"0000000001"|"0000118.74"
"#29030"|"27484317"|"00000000000000296829"|"201705005207749"|"20170519"|"2"|"RB3A019521"|"DOODOO-122-BabiAge DooDoo 0122 coniglio a strisce grigio"|"0000000001"|"0000118.74"
"#29030"|"27484317"|"00000000000000296829"|"201705005207749"|"20170519"|"3"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000118.74"
"#29030"|"27484317"|"00000000000000296829"|"201705005207749"|"20170519"|"4"|"RB3A019780"|"SIPSNAP-KID-Sandbox-KID-Sandbox"|"0000000001"|"0000118.74"
"#29030"|"27484317"|"00000000000000296829"|"201705005207749"|"20170519"|"5"|"RB3A019778"|"SIPSNAP-TOT-Sandbox-TOT-Sandbox"|"0000000001"|"0000118.74"
"#28992"|"27485317"|"00000000000000296389"|"201705005207429"|"20170519"|"1"|"RB3A019776"|"SIPSNAP-Silicone Straws-SPILL PROOF REUSABLE STRAWS"|"0000000001"|"0000041.82"
"#28992"|"27485317"|"00000000000000296389"|"201705005207429"|"20170519"|"2"|"RB3A019779"|"SIPSNAP-KID-BlueQuench-KID-BlueQuench"|"0000000001"|"0000041.82"
"#28977"|"27486317"|"00000000000000296419"|"201705005207377"|"20170519"|"1"|"RB3A019777"|"SIPSNAP-TOT-BlueQuench-TOT-BlueQuench"|"0000000001"|"0000028.86"
"#28593"|"27487317"|"00000000000000296179"|"201705005207297"|"20170519"|"1"|"RB3A010417"|"KUK-FP228-06-Pigiama Balena Rosa 3-6 mesi"|"0000000001"|"0000027.96"
"#29218"|"27488317"|"00000000000000296729"|"201705005207709"|"20170519"|"1"|"RB3A010119"|"ELODIE DETAILS-103783-Materassino da Passeggino Colori del Vento"|"0000000001"|"0000000.00"
"#29218"|"27488317"|"00000000000000296729"|"201705005207709"|"20170519"|"2"|"RB3A013058"|"BAMBOOM-104-000-028-AUTO FRESH BIMBO - carseat cover group 1 GRIGIO-0"|"0000000001"|"0000000.00"
"#29218"|"27488317"|"00000000000000296729"|"201705005207709"|"20170519"|"3"|"RB3A012483"|"ZOLI-ZL-BC15CGPW02-Chubby Gummy rosa e bianco"|"0000000001"|"0000000.00"
"#29840"|"27489317"|"00000000000000295849"|"201705005207232"|"20170519"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000000.00"
"#29836"|"27490317"|"00000000000000295989"|"201705005207206"|"20170519"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000000.00"
"#29820"|"27491317"|"00000000000000295939"|"201705005207198"|"20170519"|"1"|"RB3A019977"|"BABY BANANA BRUSH-CORN001-Corn Cornelius"|"0000000001"|"0000000.00"
"#29814"|"27492317"|"00000000000000295979"|"201705005207207"|"20170519"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000000.00"
"#29809"|"27493317"|"00000000000000296049"|"201705005207321"|"20170519"|"1"|"RB3A019514"|"DELTA BABY-36001006-Delta Baby Borsa Fasciatoio da Viaggio Grigia"|"0000000001"|"0000000.00"
"#29799"|"27494317"|"00000000000000295969"|"201705005207208"|"20170519"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000000.00"
"#29798"|"27495317"|"00000000000000295959"|"201705005207209"|"20170519"|"1"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000000.00"
"#29793"|"27496317"|"00000000000000296029"|"201705005207192"|"20170519"|"1"|"RB3A019710"|"SUAVINEX-QS0230037-COLLANINA AMBRA BOY"|"0000000001"|"0000000.00"
"#29793"|"27496317"|"00000000000000296029"|"201705005207192"|"20170519"|"2"|"RB3A019975"|"BABY BANANA BRUSH-BR003-BBBT infant (handled) toothbrush"|"0000000001"|"0000000.00"
"#29790"|"27497317"|"00000000000000296069"|"201705005207329"|"20170519"|"1"|"RB2000D8"|"MAMMA BABY OLCELLI-pochette-Pochette"|"0000000001"|"0000000.00"
"#29777"|"27498317"|"00000000000000295839"|"201705005207233"|"20170519"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000000.00"
"#29650"|"27499317"|"00000000000000296569"|"201705005207787"|"20170519"|"1"|"RB3A012306"|"EZPZ-HMB-Happy Mat Blu"|"0000000001"|"0000000.00"
"#29650"|"27499317"|"00000000000000296569"|"201705005207787"|"20170519"|"2"|"RB3A019448"|"FUNKY BOX-FB01-Porta Salviettine Umidificate Funky Box Azzurro con Stella Bianca"|"0000000001"|"0000000.00"
"#29650"|"27499317"|"00000000000000296569"|"201705005207787"|"20170519"|"3"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000000.00"
"#29650"|"27499317"|"00000000000000296569"|"201705005207787"|"20170519"|"4"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000001"|"0000000.00"
"#29585"|"27500317"|"00000000000000296499"|"201705005207360"|"20170519"|"1"|"RB3A019515"|"DELTA BABY-36001007-Delta Baby Borsa Fasciatoio da Viaggio Beige"|"0000000001"|"0000000.00"
"#29585"|"27500317"|"00000000000000296499"|"201705005207360"|"20170519"|"2"|"RB2000Z2"|"Play e go-DIAMOND_GREEN-Sacco Portagiochi a Quadretti Bianco e Verde Chiaro"|"0000000001"|"0000000.00"
"#29574"|"27501317"|"00000000000000296399"|"201705005207426"|"20170519"|"1"|"RB3A019776"|"SIPSNAP-Silicone Straws-SPILL PROOF REUSABLE STRAWS"|"0000000001"|"0000000.00"
"#29574"|"27501317"|"00000000000000296399"|"201705005207426"|"20170519"|"2"|"RB3A019779"|"SIPSNAP-KID-BlueQuench-KID-BlueQuench"|"0000000001"|"0000000.00"
"#29407"|"27502317"|"00000000000000296889"|"201705005207639"|"20170519"|"1"|"RB3A014892"|"ROCKETBABY-RBP16334-Scatola Portagiochi Zebra"|"0000000001"|"0000000.00"
"#29407"|"27502317"|"00000000000000296889"|"201705005207639"|"20170519"|"2"|"RB3A014894"|"ROCKETBABY-RBP16336-Scatola Portagiochi Balena"|"0000000001"|"0000000.00"
"#29407"|"27502317"|"00000000000000296889"|"201705005207639"|"20170519"|"3"|"RB3A014896"|"ROCKETBABY-RBP16338-Scatola Portagiochi Elefante"|"0000000001"|"0000000.00"
"#29407"|"27502317"|"00000000000000296889"|"201705005207639"|"20170519"|"4"|"RB3A014893"|"ROCKETBABY-RBP16335-Scatola Portagiochi Leone"|"0000000001"|"0000000.00"
"#29407"|"27502317"|"00000000000000296889"|"201705005207639"|"20170519"|"5"|"RB3A019780"|"SIPSNAP-KID-Sandbox-KID-Sandbox"|"0000000001"|"0000000.00"
"#29407"|"27502317"|"00000000000000296889"|"201705005207639"|"20170519"|"6"|"RB3A019777"|"SIPSNAP-TOT-BlueQuench-TOT-BlueQuench"|"0000000001"|"0000000.00"
"#29275"|"27503317"|"00000000000000296089"|"201705005207314"|"20170519"|"1"|"RB3A007887"|"LIMOBASICS-09509R_BLN_50-56-Culotte Bianco Bln"|"0000000001"|"0000000.00"
