"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#28266"|"25922317"|"00000000000000277279"|"201705005163422"|"20170424"|"1"|"RB3A011128"|"TYRRELL KATZ-13WC1-Trolley Dinosauri"|"0000000001"|"0000085.82"
"#28266"|"25922317"|"00000000000000277279"|"201705005163422"|"20170424"|"2"|"RB3A009009"|"TYRRELL KATZ-Zainetto Asilo Mini dinosauri"|"0000000001"|"0000085.82"
"#28254"|"25923317"|"00000000000000277739"|"201705005163696"|"20170424"|"1"|"RB3A011342"|"SUPERGA-S001FJ0 02Y 23-Sneaker Bambino/a Azzurro Marino 23"|"0000000001"|"0000041.86"
"#28253"|"25924317"|"00000000000000277199"|"201705005163395"|"20170424"|"1"|"RB2000Z1-VB-23-"|"SUPERGA-S0003C0 2750-JCOT CLASSIC c88 island green 23-Superga Classica con Lacci Bambino"|"0000000001"|"0000021.86"
"#28205"|"25925317"|"00000000000000277959"|"201705005163732"|"20170424"|"1"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000025.86"
"#28198"|"25926317"|"00000000000000277849"|"201705005163671"|"20170424"|"1"|"RB3A010114"|"ELODIE DETAILS-103313-Copertina Bambu Colori del Vento"|"0000000001"|"0000039.27"
"#28178"|"25927317"|"00000000000000278019"|"201705005163751"|"20170424"|"1"|"RB3A012355"|"CUPCAKE BABIES-CCBBT02-Set Baby Bath 2 in 1 Turchese"|"0000000001"|"0000041.76"
"#28173"|"25928317"|"00000000000000277919"|"201705005163738"|"20170424"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#28162"|"25929317"|"00000000000000278059"|"201705005163465"|"20170424"|"1"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000001"|"0000037.76"
"#28159"|"25930317"|"00000000000000277859"|"201705005163684"|"20170424"|"1"|"RB3A010012"|"A LITTLE LOVELY COMPANY-PBWH001-Sacco Portaoggetti in Carta Bianco"|"0000000003"|"0000036.78"
"#28147"|"25931317"|"00000000000000277869"|"201705005163692"|"20170424"|"1"|"RB3A015715"|"BLOOMINGVILLE-56205137-Il box delle forme in legno azzurro"|"0000000001"|"0000046.80"
"#27191A"|"25932317"|"00000000000000277809"|"201705005163667"|"20170424"|"1"|"RB3A010468"|"KUK-FF109-06-Pigiama con piedini Renna Grigio 3-6 mesi"|"0000000001"|"0000027.96"
"#27953"|"25933317"|"00000000000000277399"|"201705005163614"|"20170424"|"1"|"RB3A019451"|"FUNKY BOX-FB08-Porta Salviettine Umidificate Funky Box Fucsia con Cuore Bianco"|"0000000001"|"0000021.86"
"#27828"|"25934317"|"00000000000000277479"|"201705005163609"|"20170424"|"1"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000001"|"0000018.86"
"#27780"|"25935317"|"00000000000000277519"|"201705005163602"|"20170424"|"1"|"RB3A019459"|"FUNKY BOX-FBTG15-Porta Salviettine Umidificate da Viaggio Funky Box Grigio Scuro con Stella Bianca"|"0000000001"|"0000018.86"
"#27779"|"25936317"|"00000000000000277429"|"201705005163622"|"20170424"|"1"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000001"|"0000034.72"
"#27779"|"25936317"|"00000000000000277429"|"201705005163622"|"20170424"|"2"|"RB3A019452"|"FUNKY BOX-FB13-Porta Salviettine Umidificate Funky Box Grigio con Stella Bianca"|"0000000001"|"0000034.72"
"#27755"|"25937317"|"00000000000000277489"|"201705005163608"|"20170424"|"1"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000001"|"0000018.86"
"#27726"|"25938317"|"00000000000000277459"|"201705005163631"|"20170424"|"1"|"RB3A019455"|"FUNKY BOX-FBTG04-Porta Salviettine Umidificate da Viaggio Funky Box Azzurro Pastello con Stella Argento"|"0000000001"|"0000018.86"
"#27715"|"25939317"|"00000000000000277329"|"201705005163346"|"20170424"|"1"|"RB3A010459"|"KUK-FF125-06-Pigiama con piedini Balena Blu 3-6 mesi"|"0000000001"|"0000021.90"
"#27701"|"25940317"|"00000000000000277369"|"201705005163646"|"20170424"|"1"|"RB3A018662"|"LOLLIPOPS AND MORE-2952349927136-Lollipops and More Pacifier Tootsie Roll Clip Navy"|"0000000001"|"0000021.86"
