"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#23075A"|"21362317"|"00000000000000228479"|"201705005022192"|"20170118"|"1"|"RB3A009632"|"HOBEA-4260329478294-Babbucce Pirata Nere 6-12 Mesi"|"0000000001"|"0000031.40"
"#22763A"|"21363317"|"00000000000000228069"|"201705005022813"|"20170118"|"1"|"RB3A015255"|"4MOMS-MO0150038206 -Sdraietta Elettrica RockaRoo Silver"|"0000000001"|"0000253.50"
"#23804"|"21364317"|"00000000000000227979"|"201705005021897"|"20170118"|"1"|"RB3A014267"|"TWISTSHAKE-78040-Biberon Anticolica 260ml Giallo"|"0000000001"|"0000017.30"
"#23782"|"21365317"|"00000000000000228229"|"201705005022631"|"20170118"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000036.86"
"#23780"|"21366317"|"00000000000000228089"|"201705005021843"|"20170118"|"1"|"RB3A015274"|"KAISER-6570633-Sacco passeggino rosso"|"0000000001"|"0000050.89"
"#23773"|"21367317"|"00000000000000228549"|"201705005022109"|"20170118"|"1"|"RB3A010333"|"A LITTLE LOVELY COMPANY-TGGE004-Ghirlanda Decorativa Pastel"|"0000000001"|"0000043.68"
"#23773"|"21367317"|"00000000000000228549"|"201705005022109"|"20170118"|"2"|"RB3A012486"|"BLOOMINGVILLE-17705293-Adesivo da Muro Audrey"|"0000000002"|"0000043.68"
"#23767"|"21368317"|"00000000000000228159"|"201705005022551"|"20170118"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000002"|"0000041.66"
"#23767"|"21368317"|"00000000000000228159"|"201705005022551"|"20170118"|"2"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000041.66"
"#23766"|"21369317"|"00000000000000228179"|"201705005022478"|"20170118"|"1"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000026.86"
"#23765"|"21370317"|"00000000000000227849"|"201705005022057"|"20170118"|"1"|"RB3A013575"|"BLADEeROSE-5060257465798-Leggings Crazy Cat 3-4y"|"0000000001"|"0000020.39"
"#23754"|"21371317"|"00000000000000228519"|"201705005022120"|"20170118"|"1"|"RB3A010013"|"A LITTLE LOVELY COMPANY-PBKR002-Sacco Portaoggetti in Carta Natural"|"0000000001"|"0000016.86"
"#23752"|"21372317"|"00000000000000228189"|"201705005022617"|"20170118"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000001"|"0000034.71"
"#23752"|"21372317"|"00000000000000228189"|"201705005022617"|"20170118"|"2"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000001"|"0000034.71"
"#23751"|"21373317"|"00000000000000228139"|"201705005022604"|"20170118"|"1"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000034.71"
"#23751"|"21373317"|"00000000000000228139"|"201705005022604"|"20170118"|"2"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000001"|"0000034.71"
