"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#24563"|"22279317"|"00000000000000237419"|"201705005052910"|"20170203"|"1"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000026.86"
"#24560"|"22280317"|"00000000000000237269"|"201705005052900"|"20170203"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000052.76"
"#24558"|"22281317"|"00000000000000237399"|"201705005052916"|"20170203"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000013.85"
"#24557"|"22282317"|"00000000000000237379"|"201705005052934"|"20170203"|"1"|"RB3A015737"|"IIAMO-604-Biberon autoriscaldante da casa bianco e blu"|"0000000001"|"0000019.86"
"#24556"|"22283317"|"00000000000000237359"|"201705005052986"|"20170203"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#24553"|"22284317"|"00000000000000237279"|"201705005052902"|"20170203"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000052.76"
"#24548"|"22285317"|"00000000000000237409"|"201705005052917"|"20170203"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000013.85"
"#24546"|"22286317"|"00000000000000237459"|"201705005052829"|"20170203"|"1"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000036.86"
"#24533"|"22287317"|"00000000000000237249"|"201705005052890"|"20170203"|"1"|"RB20012Q"|"Duux-DUBP01-Proiettore per Bambini Bianco"|"0000000001"|"0000042.76"
"#24532"|"22288317"|"00000000000000237389"|"201705005052948"|"20170203"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000047.67"
"#24532"|"22288317"|"00000000000000237389"|"201705005052948"|"20170203"|"2"|"RB3A015737"|"IIAMO-604-Biberon autoriscaldante da casa bianco e blu"|"0000000001"|"0000047.67"
"#24532"|"22288317"|"00000000000000237389"|"201705005052948"|"20170203"|"3"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000047.67"
"#23959"|"22289317"|"00000000000000237289"|"201705005052975"|"20170203"|"1"|"RB3A010046"|"DUUX-DUATH01-Olio Essenziale alla Lavanda per Umidificatore"|"0000000001"|"0000168.59"
"#23959"|"22289317"|"00000000000000237289"|"201705005052975"|"20170203"|"2"|"RB20012X"|"Duux-DUAH02-Umidificatore D'aria Funghetto Rosso"|"0000000001"|"0000168.59"
"#23959"|"22289317"|"00000000000000237289"|"201705005052975"|"20170203"|"3"|"RB3A014983"|"MINILAND-89080-Thermokit blue"|"0000000001"|"0000168.59"
"#23959"|"22289317"|"00000000000000237289"|"201705005052975"|"20170203"|"4"|"RB3A016081"|"NOPPIES-65575C165-Guanti blu bambino 1-2anni"|"0000000001"|"0000168.59"
"#23959"|"22289317"|"00000000000000237289"|"201705005052975"|"20170203"|"5"|"RB3A016090"|"NOPPIES-65576C165-Cuffietta con orecchie blu e rossa 2-6anni"|"0000000001"|"0000168.59"
"#23959"|"22289317"|"00000000000000237289"|"201705005052975"|"20170203"|"6"|"RB3A009332"|"ELODIE DETAILS-103297-Guantini BunnyBelle 1-3 anni"|"0000000001"|"0000168.59"
"#23879A"|"22290317"|"00000000000000237429"|"201705005052911"|"20170203"|"1"|"RB3A015738"|"IIAMO-105-Biberon autoriscaldante da viaggio bianco e rosa"|"0000000001"|"0000000.00"
"#23034A"|"22291317"|"00000000000000237449"|"201705005052833"|"20170203"|"1"|"RB3A017788"|"IIAMO-DK50017-Heating Chamber for IIAMO Go"|"0000000001"|"0000000.00"
"#24559"|"22292317"|"00000000000000237329"|"201705005052886"|"20170203"|"1"|"RB3A013572"|"BLADEeROSE-5060257465767-Leggings Crazy Cat 6-12m"|"0000000001"|"0000000.00"
"#22443A"|"22293317"|"00000000000000237479"|"201705005052822"|"20170203"|"1"|"RB3A016091"|"NOPPIES-65523C272-Cuffietta con pom pom 1-2anni"|"0000000001"|"0000000.00"
"#24369"|"22294317"|"00000000000000237489"|"201705005052819"|"20170203"|"1"|"RB3A016149"|"NOPPIES-67369C092-Felpina rosa cuore centrale baby 74cm"|"0000000001"|"0000000.00"
"#24369"|"22294317"|"00000000000000237489"|"201705005052819"|"20170203"|"2"|"RB3A016069"|"NOPPIES-64680C093-Collant Rosa baby 74-80cm"|"0000000001"|"0000000.00"
"#24369"|"22294317"|"00000000000000237489"|"201705005052819"|"20170203"|"3"|"RB3A016057"|"NOPPIES-65467C300-Gonna di jeans bambina 74cm"|"0000000001"|"0000000.00"
"#24231"|"22295317"|"00000000000000237299"|"201705005052873"|"20170203"|"1"|"RB3A012309"|"EZPZ-MMB-Mini Mat Blu"|"0000000001"|"0000000.00"
"#24231"|"22295317"|"00000000000000237299"|"201705005052873"|"20170203"|"2"|"RB3A012834"|"BROTHER MAX-71251BG2-Set 2 cucchiaini termosensibili blu e verde"|"0000000001"|"0000000.00"
"#24561"|"22296317"|"00000000000000237339"|"201705005052883"|"20170203"|"1"|"RB3A014012"|"BLADEeROSE-5060257465934-Leggings Zap! (Atol) 2-3y"|"0000000001"|"0000000.00"
