"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#32731"|"30903317"|"334989"|"1Z7EF8756820021413"|"20170630"|"1"|"RB3A018741"|"Portaciuccio da Mordere Tootzie Roll Gray Green"|"1"|"0"
"#32731"|"30903317"|"334989"|"1Z7EF8756820021413"|"20170630"|"2"|"RB3A019849"|"Vasca da Bagno Balenottera"|"1"|"0"
"#32584"|"31801317"|"345569"|"1Z7EF8756820336075"|"20170713"|"1"|"RB3A007886"|"Culotte grigio chiaro - 6 12 mesi / cotone"|"2"|"0"
"#32584"|"31801317"|"345569"|"1Z7EF8756820336075"|"20170713"|"2"|"RB3A011135"|"Cesto PortaGiochi XXL ZigZag Giallo"|"1"|"0"
"#32584"|"31801317"|"345569"|"1Z7EF8756820336075"|"20170713"|"3"|"RB3A017799"|"Zaino Mini Pipistrello"|"1"|"0"
"#32584"|"31801317"|"345569"|"1Z7EF8756820336075"|"20170713"|"4"|"RB3A018186"|"Cappellino Per Il Sole Sweet Honey - 1-2 Anni"|"1"|"0"
"#32584"|"31801317"|"345569"|"1Z7EF8756820336075"|"20170713"|"5"|"RB3A020732"|"Imparo a Stare Seduto con Vassoio Rimovibile Rosa"|"1"|"0"
"#31879"|"30935317"|"334349"|"1Z7EF8756830445027"|"20170630"|"1"|"RB3A010040"|"Dondolo Scooter Blu Menta"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"1"|"RB3A012556"|"Sacco Passeggino Marble Grey - Unico"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"2"|"RB3A008897"|"Borraccia  Giungla"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"3"|"RB3A010021"|"Zaino Fasciatoio Grigio in Feltro"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"4"|"RB3A010165"|"Fasciatoio Graduato Bianco"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"5"|"RB3A011627"|"Ciambellone gonfiabile XXL Ananas Gigante"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"6"|"RB3A011637"|"Telo da mare XXL Pizza Gigante"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"7"|"RB3A012553"|"Cappellino Occhioni Baby Blu"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"8"|"RB3A016476"|"Cesto Passeggino Claire il Coniglio"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"9"|"RB3A017419"|"Trapunta Cocoon Neonato Double-Face Conigli Grigi e Pois Rosa"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"10"|"RB3A017487"|"Cuscino Allattamento Luna Cipria XXL"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"11"|"RB3A018640"|"Zaino 1-3 anni Coccodrillo"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"12"|"RB3A018724"|"Pallone Annaffiatutti XXL"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"13"|"RB3A019435"|"Copertina in Cotone Rosa"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"14"|"RB3A019457"|"Box PortaSalviettine Umidificate da Viaggio  Bianco con Stella Argento"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"15"|"RB3A019602"|"Supporto per la Testa Ergonomico  Luxe Rosa Pastello"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"16"|"RB3A019663"|"Frisbee Arrotolabile Salvaspazio Blu"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"17"|"RB3A019752"|"Set di 12 Cannucce a Nido d'Ape Ananas"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"18"|"RB3A019753"|"Braccioli per Piscina e Mare con Granchietti"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"19"|"RB3A020264"|"Pinna da Squalo Nera"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"20"|"RB3A020266"|"Pinna da Squalo Rossa"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"21"|"RB3A020717"|"Borraccia con Cannuccia Integrata 235 ml Blu"|"1"|"0"
"#31091"|"11111111"|"111111"|"#31091A_ESTERO"|"20170620"|"22"|"RB3A020791"|"Accappatoio Dinosauro CuddleRoar"|"1"|"0"
"#31028"|"30215317"|"328089"|"1Z7EF8750429369054"|"20170621"|"1"|"RB3A017518"|"Marsupio  Lavanda"|"1"|"0"
"#31028"|"30215317"|"328089"|"1Z7EF8750429369054"|"20170621"|"2"|"RB3A019900"|"Portaciuccio Sterilizzatore Portatile 2 in 1"|"1"|"0"
"#31028"|"30215317"|"328089"|"1Z7EF8750429369054"|"20170621"|"3"|"RB3A020170"|"Mangiapannolini Sporchi Intrappolaodori Medium"|"1"|"0"
"#30762"|"22222222"|"222222"|"#30762A_ESTERO"|"20170615"|"1"|"RB3A007732"|"Sacca Zebra"|"1"|"0"
"#30762"|"22222222"|"222222"|"#30762A_ESTERO"|"20170615"|"2"|"RB3A009943"|"Stickers da Muro: Grow Wild"|"1"|"0"
"#30762"|"22222222"|"222222"|"#30762A_ESTERO"|"20170615"|"3"|"RB3A011092"|"Sacca Elefante"|"1"|"0"
"#30762"|"22222222"|"222222"|"#30762A_ESTERO"|"20170615"|"4"|"RB3A019725"|"Set 14 Salviettine Monouso per Ciuccio e Tettarelle"|"1"|"0"
"#30762"|"22222222"|"222222"|"#30762A_ESTERO"|"20170615"|"5"|"RB3A020740"|"Imparo a Stare Seduto da Pavimento e da Sedia 2 in 1 Rosso"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"1"|"RB3A012858"|"Bicchiere orsetto"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"2"|"RB3A019457"|"Box PortaSalviettine Umidificate da Viaggio  Bianco con Stella Argento"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"3"|"RB3A019652"|"Secchiello Arrotolabile Salvaspazio Rosa"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"4"|"RB3A019653"|"Secchiello Arrotolabile Salvaspazio Viola"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"5"|"RB3A019654"|"Formine per la Sabbia Salvaspazio Blu"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"6"|"RB3A019656"|"Paletta per la Sabbia Viola"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"7"|"RB3A019658"|"Paletta per la Sabbia Rosa"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"8"|"RB3A019662"|"Sacca da Spiaggia Arrotolabile Salvaspazio Rosa"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"9"|"RB3A019773"|"Sterilizzaciuccio da Borsa a raggi UV Fucsia"|"1"|"0"
"#30546"|"29685317"|"321949"|"#30546_ESTERO"|"20170614"|"10"|"RB3A019775"|"Set 3 Cappucci Sippy Cup Rosa per Bicchieri, 12+ mesi"|"1"|"0"
