"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25099"|"22876317"|"00000000000000243539"|"201705005077386"|"20170220"|"1"|"RB3A014092"|"NIKE-454501-PICO 4 (TDV) NERA 2C-EU17"|"0000000001"|"0000064.70"
"#25099"|"22876317"|"00000000000000243539"|"201705005077386"|"20170220"|"2"|"RB3A014983"|"MINILAND-89080-Thermokit blue"|"0000000001"|"0000064.70"
"#25078"|"22877317"|"00000000000000243549"|"201705005077382"|"20170220"|"1"|"RB3A013050"|"A LITTLE LOVELY COMPANY-LTSU029-Lampada Mini Sole"|"0000000001"|"0000019.86"
"#24731"|"22878317"|"00000000000000243559"|"201705005077398"|"20170220"|"1"|"RB3A012826"|"BROTHER MAX-70032BG2-Contenitori svezzamento prima fase"|"0000000001"|"0000058.86"
"#24731"|"22878317"|"00000000000000243559"|"201705005077398"|"20170220"|"2"|"RB3A017756"|"YOOKIDOO-YKD40127-Gymotion Tummy PlayLand"|"0000000001"|"0000058.86"
"#24684"|"22879317"|"00000000000000243569"|"201705005077342"|"20170220"|"1"|"RB3A017492"|"BOON-B10123A-Cucchiaio Dispenser Per La Pappa Verde"|"0000000001"|"0000047.72"
"#24684"|"22879317"|"00000000000000243569"|"201705005077342"|"20170220"|"2"|"RB3A010843"|"CHILDHOME-CHWPG-Set Pappa con piatto riscaldato Verde e Bianco"|"0000000001"|"0000047.72"
"#24684"|"22879317"|"00000000000000243569"|"201705005077342"|"20170220"|"3"|"RB3A012820"|"BROTHER MAX-71145GN2-Set 2 bavaglini contenitori blu e verde"|"0000000001"|"0000047.72"
"#24652"|"22880317"|"00000000000000243579"|"201705005077273"|"20170220"|"1"|"RB3A013470"|"ELODIE DETAILS-103369-Cappellino Gilded Green 12-24m"|"0000000001"|"0000026.86"
"#24611"|"22881317"|"00000000000000243879"|"201705005077766"|"20170220"|"1"|"RB3A017495"|"BOON-B373-Scolaposate e Scola Biberon Quadrato"|"0000000001"|"0000064.66"
"#24611"|"22881317"|"00000000000000243879"|"201705005077766"|"20170220"|"2"|"RB3A008449"|"BEATRIX NY-BEA0003.FF-Zaino piccolo Panda Fei Fei"|"0000000001"|"0000064.66"
"#24586"|"22882317"|"00000000000000243589"|"201705005077254"|"20170220"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000112.72"
"#24586"|"22882317"|"00000000000000243589"|"201705005077254"|"20170220"|"2"|"RB20006P"|"FCTRY-LPGUM08-Luce Orsetto Gummy Bear Blu"|"0000000001"|"0000112.72"
"#24586"|"22882317"|"00000000000000243589"|"201705005077254"|"20170220"|"3"|"RB3A012840"|"BROTHER MAX-70490BL2-Lucina notturna orsetto"|"0000000001"|"0000112.72"
"#24554"|"22883317"|"00000000000000243599"|"201705005077360"|"20170220"|"1"|"RB3A012820"|"BROTHER MAX-71145GN2-Set 2 bavaglini contenitori blu e verde"|"0000000001"|"0000025.86"
"#24554"|"22883317"|"00000000000000243599"|"201705005077360"|"20170220"|"2"|"RB3A017491"|"BOON-B10122A-Cucchiaio Dispenser Per La Pappa Azzurro"|"0000000001"|"0000025.86"
"#24383"|"22884317"|"00000000000000243889"|"201705005077595"|"20170220"|"1"|"RB3A008450"|"BEATRIX NY-BEA0003.JU-Zaino piccolo Coccinella Juju"|"0000000001"|"0000033.81"
"#25098"|"22885317"|"00000000000000243899"|"201705005077589"|"20170220"|"1"|"RB3A009820"|"FCTRY-GLSTA24-Occhiali da Sole Baby Azzurri 0-2 anni"|"0000000001"|"0000000.00"
"#25098"|"22885317"|"00000000000000243899"|"201705005077589"|"20170220"|"2"|"RB20006J"|"FCTRY-pcsta01-Ciuccio Gentleman"|"0000000001"|"0000000.00"
"#25093"|"22886317"|"00000000000000243609"|"201705005077309"|"20170220"|"1"|"RB3A012374"|"ROCKETBABY-RBP16307-Cesto Portagiochi Juicy l'Ananas"|"0000000001"|"0000000.00"
"#25092"|"22887317"|"00000000000000243619"|"201705005077367"|"20170220"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000000.00"
"#25091"|"22888317"|"00000000000000243629"|"201705005077339"|"20170220"|"1"|"RB3A015201"|"INNOBABY-IN-AQ-H01-Innobaby - AquaHeat - WARM Heat Pack - set of 6"|"0000000001"|"0000000.00"
"#25091"|"22888317"|"00000000000000243629"|"201705005077339"|"20170220"|"2"|"RB3A015198"|"INNOBABY-IN-AQ-B01-Innobaby - AquaHeat 10oz Stainless Bottle e Warmer"|"0000000001"|"0000000.00"
"#24999"|"22889317"|"00000000000000243639"|"201705005077314"|"20170220"|"1"|"RB3A012841"|"BROTHER MAX-70506PK2-Lucina notturna coniglietto"|"0000000001"|"0000000.00"
"#24794"|"22890317"|"00000000000000243829"|"201705005077603"|"20170220"|"1"|"RB3A015765"|"A4ADESIGN-HSNKWRBB-Set 2 sedie gioco in cartone azzurro"|"0000000001"|"0000000.00"
"#24729"|"22891317"|"00000000000000243649"|"201705005077564"|"20170220"|"1"|"RB2000PK"|"ELODIE DETAILS-103312-Copertina Bamboo Rosa con Piume Feather Love"|"0000000001"|"0000000.00"
"#24729"|"22891317"|"00000000000000243649"|"201705005077564"|"20170220"|"2"|"RB3A014983"|"MINILAND-89080-Thermokit blue"|"0000000001"|"0000000.00"
"#24729"|"22891317"|"00000000000000243649"|"201705005077564"|"20170220"|"3"|"RB3A013951"|"BLADEeROSE-5060257460083-Leggings Strawberry 0-6m"|"0000000001"|"0000000.00"
"#24729"|"22891317"|"00000000000000243649"|"201705005077564"|"20170220"|"4"|"RB3A017489"|"EFFII-5901832944683-Cuscino Allattamento Luna Verde Menta XXL"|"0000000001"|"0000000.00"
"#24599"|"22892317"|"00000000000000243729"|"201705005077475"|"20170220"|"1"|"RB3A012840"|"BROTHER MAX-70490BL2-Lucina notturna orsetto"|"0000000001"|"0000000.00"
"#24534"|"22893317"|"00000000000000243839"|"201705005077747"|"20170220"|"1"|"RB3A012841"|"BROTHER MAX-70506PK2-Lucina notturna coniglietto"|"0000000001"|"0000000.00"
"#25102"|"22894317"|"00000000000000243659"|"201705005077472"|"20170220"|"1"|"RB3A012839"|"BROTHER MAX-71183BG2-Borraccia 2 drink in 1 blu e verde"|"0000000001"|"0000000.00"
"#25102"|"22894317"|"00000000000000243659"|"201705005077472"|"20170220"|"2"|"RB3A012511"|"BLOOMINGVILLE-59505176-Lunch Box Orso Verde con posate"|"0000000001"|"0000000.00"
"#25102"|"22894317"|"00000000000000243659"|"201705005077472"|"20170220"|"3"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000000.00"
"#25080"|"22895317"|"00000000000000243669"|"201705005077556"|"20170220"|"1"|"RB20012Q"|"Duux-DUBP01-Proiettore per Bambini Bianco"|"0000000001"|"0000000.00"
"#24996"|"22896317"|"00000000000000243679"|"201705005077573"|"20170220"|"1"|"RB3A010141"|"ELODIE DETAILS-103847-Cesto Contenitore Colori del Vento"|"0000000001"|"0000000.00"
"#24996"|"22896317"|"00000000000000243679"|"201705005077573"|"20170220"|"2"|"RB3A011135"|"ROCKETBABY-RBP16304-Cesto Contenitore ZigZag Giallo"|"0000000001"|"0000000.00"
"#24996"|"22896317"|"00000000000000243679"|"201705005077573"|"20170220"|"3"|"RB3A014895"|"ROCKETBABY-RBP16337-Scatola Portagiochi Coniglio"|"0000000001"|"0000000.00"
"#24996"|"22896317"|"00000000000000243679"|"201705005077573"|"20170220"|"4"|"RB3A014896"|"ROCKETBABY-RBP16338-Scatola Portagiochi Elefante"|"0000000001"|"0000000.00"
"#24996"|"22896317"|"00000000000000243679"|"201705005077573"|"20170220"|"5"|"RB3A014893"|"ROCKETBABY-RBP16335-Scatola Portagiochi Leone"|"0000000001"|"0000000.00"
"#24996"|"22896317"|"00000000000000243679"|"201705005077573"|"20170220"|"6"|"RB3A014892"|"ROCKETBABY-RBP16334-Scatola Portagiochi Zebra"|"0000000001"|"0000000.00"
