"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#27233"|"24928317"|"00000000000000266509"|"201705005139723"|"20170404"|"1"|"RB3A013573"|"BLADEeROSE-5060257465774-Leggings Crazy Cat 1-2y"|"0000000001"|"0000065.74"
"#27233"|"24928317"|"00000000000000266509"|"201705005139723"|"20170404"|"2"|"RB3A013754"|"BLADEeROSE-5060257465828-Leggings Oheo Owl 1-2y"|"0000000001"|"0000065.74"
"#27233"|"24928317"|"00000000000000266509"|"201705005139723"|"20170404"|"3"|"RB3A013476"|"BLADEeROSE-5060257461547-Hoodie Star Grey 18-24m"|"0000000001"|"0000065.74"
"#27231"|"24929317"|"00000000000000266849"|"201705005140005"|"20170404"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000023.81"
"#27231"|"24929317"|"00000000000000266849"|"201705005140005"|"20170404"|"2"|"RB3A015744"|"IIAMO-303-Tettarella biberon autoriscaldante da 3 mesi"|"0000000001"|"0000023.81"
"#27220"|"24930317"|"00000000000000267009"|"201705005140020"|"20170404"|"1"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000025.86"
"#27213"|"24931317"|"00000000000000266689"|"201705005140338"|"20170404"|"1"|"RB3A014883"|"ROCKETBABY-RBP16346-Sacco Nanna Balena Blu Oceano"|"0000000001"|"0000054.76"
"#27208"|"24932317"|"00000000000000266459"|"201705005139826"|"20170404"|"1"|"RB3A012355"|"CUPCAKE BABIES-CCBBT02-Set Baby Bath 2 in 1 Turchese"|"0000000001"|"0000041.76"
"#27183"|"24933317"|"00000000000000266409"|"201705005139750"|"20170404"|"1"|"RB3A010868"|"FCTRY-GLSTA34-Occhiali da Sole Baby Azzurri 3-6 anni"|"0000000001"|"0000026.86"
"#27171"|"24934317"|"00000000000000266119"|"201705005139657"|"20170404"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000056.72"
"#27171"|"24934317"|"00000000000000266119"|"201705005139657"|"20170404"|"2"|"RB3A014890"|"ROCKETBABY-RBP16332-Cesto Portagiochi Elefante"|"0000000001"|"0000056.72"
"#27155"|"24935317"|"00000000000000265999"|"201705005139760"|"20170404"|"1"|"RB3A007732"|"COQ EN PATE-L15SACRUKMBZEB-Sacca Zebra"|"0000000001"|"0000020.86"
"#27149"|"24936317"|"00000000000000266179"|"201705005139704"|"20170404"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#27142"|"24937317"|"00000000000000266439"|"201705005139786"|"20170404"|"1"|"RB3A012346"|"CUPCAKE BABIES-VDBR06-Cappello Anti Schiuma Rosa"|"0000000001"|"0000016.86"
