"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A018778"|"NOPPIES-74371-Noppies Cappello da Sole a Coriandoli Baby-3-6 Mesi"|"0000000001"|"0000000001"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A018829"|"NOPPIES-74340-Noppies Cappello da Sole con Squali Baby-0-3 Mesi"|"0000000001"|"0000000001"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A018833"|"NOPPIES-74344_C132-Noppies Salopette a Righe Azzurro e Grigio con Body Baby-56 cm"|"0000000001"|"0000000001"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A018955"|"NOPPIES-74112_C152-Noppies Cardigan Blu Scuro con Disegni in Rilievo Baby-56 cm"|"0000000001"|"0000000001"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A019538"|"NOPPIES-63928_C270-Noppies Costume da Bagno Intero Premamam Dot-XL-XXL"|"0000000001"|"0000000001"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A020182"|"NOPPIES-74105_C152-Body a Maniche Corte Amazing Blu-56"|"0000000001"|"0000000001"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A020206"|"NOPPIES-67356_C175-Body a Maniche Corte a Righe con Quadrifoglio Grigio-56"|"0000000002"|"0000000002"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A020209"|"NOPPIES-67356_C175-Body a Maniche Corte a Righe con Quadrifoglio Grigio-74"|"0000000001"|"0000000001"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A020224"|"NOPPIES-67355_C166-Body a Maniche Corte a Righe con Quadrifoglio Navy-56"|"0000000002"|"0000000002"
"PO32376"|"3149217"|"20170605"|"20170605"|"PO32376"|"20170529"|"FO20170529_PO32376"|"NOPPIES"|"RB3A020227"|"NOPPIES-67355_C166-Body a Maniche Corte a Righe con Quadrifoglio Navy-74"|"0000000001"|"0000000001"
