"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#34203"|"32375317"|"00000000000000352489"|"201705005295141"|"20170721"|"1"|"RB3A009817"|"FCTRY-GLSTA21-Occhiali da Sole Baby Neri 0-2 anni"|"0000000002"|"0000046.82"
"#34194"|"32376317"|"00000000000000353059"|"201705005294962"|"20170721"|"1"|"RB3A011637"|"BIG MOUTH-BMBTPI-Telo da mare XXL Pizza"|"0000000001"|"0000051.72"
"#34194"|"32376317"|"00000000000000353059"|"201705005294962"|"20170721"|"2"|"RB3A011635"|"BIG MOUTH-BMBTBU-Telo da mare XXL Hamburger Gigante"|"0000000001"|"0000051.72"
"#34193"|"32377317"|"00000000000000353049"|"201705005294970"|"20170721"|"1"|"RB3A011635"|"BIG MOUTH-BMBTBU-Telo da mare XXL Hamburger Gigante"|"0000000001"|"0000028.86"
"#34191"|"32378317"|"00000000000000352439"|"201705005294808"|"20170721"|"1"|"RB3A020865"|"LA MILLOU PARENTS PRIDE-SBC-INZ-TL-Copertura per Cinture di Sicurezza Indian Zoo"|"0000000001"|"0000023.86"
"#34176"|"32379317"|"00000000000000353069"|"201705005294815"|"20170721"|"1"|"RB3A011623"|"BIG MOUTH-BMPFCD-Ciambellone gonfiabile XXL Donut al cioccolato"|"0000000001"|"0000031.86"
"#34169"|"32380317"|"00000000000000353409"|"201705005295338"|"20170721"|"1"|"RB3A020895"|"BUGLET-GR_BBLR-Bracciale Antizanzare Verde Lime"|"0000000001"|"0000055.36"
"#34169"|"32380317"|"00000000000000353409"|"201705005295338"|"20170721"|"2"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000055.36"
"#34169"|"32380317"|"00000000000000353409"|"201705005295338"|"20170721"|"3"|"RB3A021006"|"CUP CATCHER-CC11LG-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Verde"|"0000000001"|"0000055.36"
"#34169"|"32380317"|"00000000000000353409"|"201705005295338"|"20170721"|"4"|"RB3A017398"|"LITECUP-5060168240835-Bicchierone Che Si Illumina Verde"|"0000000001"|"0000055.36"
