"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32545"|"3501217"|"20170707"|"20170710"|"PO32545"|"20170627"|"FO20170627_PO32545"|"Done By Deer"|"RB3A019479"|"DONE BY DEER-30658-Fasciatoio Elefante Bianco"|"0000000001"|"0000000001"
"PO32545"|"3501217"|"20170707"|"20170710"|"PO32545"|"20170627"|"FO20170627_PO32545"|"Done By Deer"|"RB3A019481"|"DONE BY DEER-40509-Palestrina con Animaletti a Righe"|"0000000001"|"0000000001"
"PO32546"|"3500217"|"20170707"|"20170710"|"PO32546"|"20170627"|"FO20170627_PO32546"|"MAKE MY DAY"|"RB3A019491"|"MAKE MY DAY-BB112-Bavaglia in silicone - Penguin"|"0000000002"|"0000000002"
"PO32547"|"3503217"|"20170707"|"20170710"|"PO32547"|"20170627"|"FO20170627_PO32547"|"STORKSAK"|"RB3A019508"|"STORKSAK-SK8017-Storksak Trolley Cabin Carry-on Grey"|"0000000001"|"0000000001"
"PO32547"|"3503217"|"20170707"|"20170710"|"PO32547"|"20170627"|"FO20170627_PO32547"|"STORKSAK"|"RB3A019509"|"STORKSAK-SK8031-Storksak Trolley Cabin Carry-on Black"|"0000000002"|"0000000002"
"PO32547"|"3503217"|"20170707"|"20170710"|"PO32547"|"20170627"|"FO20170627_PO32547"|"STORKSAK"|"RB3A019511"|"STORKSAK-SK8062-Storksak Borsone Duffle Black"|"0000000002"|"0000000002"
"PO32547"|"3503217"|"20170707"|"20170710"|"PO32547"|"20170627"|"FO20170627_PO32547"|"STORKSAK"|"RB3A019513"|"STORKSAK-SK8185-Storksak Packing Blocks Black"|"0000000002"|"0000000002"
"PO32548"|"3499217"|"20170707"|"20170710"|"PO32548"|"20170627"|"FO20170627_PO32548"|"I Play"|"RB3A019618"|"I PLAY-711054-215-44-Iplay Costumino Pannolino Contenitivo Mix'n Match  Cabana Geo-18 Mesi"|"0000000002"|"0000000002"
"PO32548"|"3499217"|"20170707"|"20170710"|"PO32548"|"20170627"|"FO20170627_PO32548"|"I Play"|"RB3A019623"|"I PLAY-711054-222-44-Iplay Costumino Pannolino Contenitivo Mix'n Match Hot Pink Cabana-18 Mesi"|"0000000001"|"0000000001"
"PO32548"|"3499217"|"20170707"|"20170710"|"PO32548"|"20170627"|"FO20170627_PO32548"|"I Play"|"RB3A019637"|"I PLAY-721054-816-43-Iplay Costumino Pannolino Contenitivo Mix'n Match Grigio-12 Mesi"|"0000000001"|"0000000001"
"PO32548"|"3499217"|"20170707"|"20170710"|"PO32548"|"20170627"|"FO20170627_PO32548"|"I Play"|"RB3A019640"|"I PLAY-721054-816-47-Iplay Costumino Pannolino Contenitivo Mix'n Match Grigio-36 Mesi"|"0000000001"|"0000000001"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020946"|"KEK AMSTERDAM-MS-309-Set 8 Stickers da Muro Micini"|"0000000001"|"0000000001"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020947"|"KEK AMSTERDAM-MS-308-Set 7 Stickers da Muro Cuccioli"|"0000000001"|"0000000001"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020948"|"KEK AMSTERDAM-MS-306-Set 12 Stickers da Muro Amici del Bosco"|"0000000003"|"0000000003"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020949"|"KEK AMSTERDAM-MS-006-Sticker da Muro Cerbiatto"|"0000000001"|"0000000001"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020950"|"KEK AMSTERDAM-MS-008-Sticker da Muro Riccio"|"0000000001"|"0000000001"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020951"|"KEK AMSTERDAM-MS-013-Sticker da Muro Coniglio"|"0000000002"|"0000000002"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020952"|"KEK AMSTERDAM-MS-300-Sticker da Muro Coniglietto"|"0000000004"|"0000000004"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020953"|"KEK AMSTERDAM-MS-034-Sticker da Muro Cucciolo di Leopardo"|"0000000001"|"0000000001"
"PO32579"|"3504217"|"20170710"|"20170710"|"PO32579"|"20170704"|"FO20170704_PO32579"|"Kek Amsterdam"|"RB3A020954"|"KEK AMSTERDAM-MS-035-Sticker da Muro Leoncino"|"0000000001"|"0000000001"
"PO32599"|"3502217"|"20170707"|"20170710"|"PO32599"|"20170705"|"FO20170705_PO32599"|"Oribel"|"RB3A020955"|"ORIBEL-CY303-90001-PortaPlay Convertible Activity Center"|"0000000001"|"0000000001"
"PO32599"|"3502217"|"20170707"|"20170710"|"PO32599"|"20170705"|"FO20170705_PO32599"|"Oribel"|"RB3A020960"|"ORIBEL-OR203-90006-Cocoon 3 Stage Highchair - Slate"|"0000000001"|"0000000001"
"PO32599"|"3502217"|"20170707"|"20170710"|"PO32599"|"20170705"|"FO20170705_PO32599"|"Oribel"|"RB3A020964"|"ORIBEL-OR500-90001-PERIPOP TIGGY"|"0000000001"|"0000000001"
