"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25893"|"23622317"|"00000000000000251439"|"201705005103627"|"20170309"|"1"|"RB20012R"|"Duux-DUBP01P-Proiettore per Bambini Rosa"|"0000000001"|"0000047.76"
"#25891"|"23623317"|"00000000000000251499"|"201705005103406"|"20170309"|"1"|"RB3A010027"|"CHILDHOME-WODSTRW-Carrettino Primi Passi in MDF Bianco"|"0000000001"|"0000084.46"
"#25881"|"23624317"|"00000000000000251489"|"201705005103571"|"20170309"|"1"|"RB3A009958"|"A LITTLE LOVELY COMPANY-BPCL001-Zainetto Nuvoletta"|"0000000001"|"0000021.86"
"#25861"|"23625317"|"00000000000000251619"|"201705005103365"|"20170309"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#25854"|"23626317"|"00000000000000251449"|"201705005103628"|"20170309"|"1"|"RB20012R"|"Duux-DUBP01P-Proiettore per Bambini Rosa"|"0000000001"|"0000047.76"
"#24143A"|"23627317"|"00000000000000251559"|"201705005103549"|"20170309"|"1"|"RB3A012331"|"SNAILS-W2613-Smalto per Unghie Bimbe Bedtime Stories"|"0000000001"|"0000009.96"
"#25215"|"23628317"|"00000000000000251669"|"201705005103436"|"20170309"|"1"|"RB3A017757"|"YOOKIDOO-YKD40128-Gymotion Robo Playland"|"0000000001"|"0000109.46"
"#24976"|"23629317"|"00000000000000251609"|"201705005103398"|"20170309"|"1"|"RB3A014984"|"MINILAND-89143-Baby kit blue"|"0000000001"|"0000026.80"
"#24586A"|"23630317"|"00000000000000251419"|"201705005103634"|"20170309"|"1"|"RB20006P"|"FCTRY-LPGUM08-Luce Orsetto Gummy Bear Blu"|"0000000001"|"0000000.00"
"#25902"|"23631317"|"00000000000000251469"|"201705005103623"|"20170309"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000000.00"
"#25896"|"23632317"|"00000000000000251539"|"201705005103587"|"20170309"|"1"|"RB3A016398"|"NOPPIES-64480C246-Salopette grigio fantasia baby 80cm"|"0000000001"|"0000000.00"
"#25896"|"23632317"|"00000000000000251539"|"201705005103587"|"20170309"|"2"|"RB3A011137"|"ROCKETBABY-RBP16306-Cesto Contenitore ZigZag Verde"|"0000000001"|"0000000.00"
"#25896"|"23632317"|"00000000000000251539"|"201705005103587"|"20170309"|"3"|"RB3A011136"|"ROCKETBABY-RBP16305-Cesto Contenitore ZigZag Rosso"|"0000000001"|"0000000.00"
"#25896"|"23632317"|"00000000000000251539"|"201705005103587"|"20170309"|"4"|"RB3A014020"|"NIKE-454478-PICO 4 (TDV) ROSA 4C-EU19.5"|"0000000001"|"0000000.00"
"#25894"|"23633317"|"00000000000000251579"|"201705005103596"|"20170309"|"1"|"RB3A013853"|"BLADEeROSE-5060257466221-Leggings Red Daisy 1-2y"|"0000000001"|"0000000.00"
"#25894"|"23633317"|"00000000000000251579"|"201705005103596"|"20170309"|"2"|"RB3A012482"|"ZOLI-ZL-BC15CGGO02-Chubby Gummy verde e arancione"|"0000000001"|"0000000.00"
"#25885"|"23634317"|"00000000000000251629"|"201705005103645"|"20170309"|"1"|"RB3A015741"|"IIAMO-108-Biberon Go bianco e blu"|"0000000001"|"0000000.00"
"#25885"|"23634317"|"00000000000000251629"|"201705005103645"|"20170309"|"2"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000000.00"
"#25870"|"23635317"|"00000000000000251519"|"201705005103597"|"20170309"|"1"|"RB3A010337"|"A LITTLE LOVELY COMPANY-GALE001-Striscione con Lettere Nere"|"0000000001"|"0000000.00"
"#25483A"|"23636317"|"00000000000000251679"|"201705005103462"|"20170309"|"1"|"RB3A017903"|"SUPERGA-S003P50DSN-SCARPE DISNEY GONGOLO-27"|"0000000001"|"0000000.00"
"#25483A"|"23636317"|"00000000000000251679"|"201705005103462"|"20170309"|"2"|"RB3A017940"|"SUPERGA-S003P30DSN-SCARPE DISNEY BRONTOLO-30"|"0000000001"|"0000000.00"
"#25178A"|"23637317"|"00000000000000251429"|"201705005103631"|"20170309"|"1"|"RB2000K7-LI-M2-CO"|"LIMOBASICS-70502R 62 lil-Baby Pack"|"0000000001"|"0000000.00"
"#25895"|"23638317"|"00000000000000251529"|"201705005103600"|"20170309"|"1"|"RB3A010999"|"A LITTLE LOVELY COMPANY-MSLB001-Stckers Commemorativi Little Boy"|"0000000001"|"0000000.00"
"#25895"|"23638317"|"00000000000000251529"|"201705005103600"|"20170309"|"2"|"RB3A010995"|"A LITTLE LOVELY COMPANY-WSST008-Stickers da Muro Stars"|"0000000001"|"0000000.00"
