"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#33984"|"32020317"|"00000000000000349619"|"201705005288797"|"20170718"|"2"|"RB3A015741"|"IIAMO-108-Biberon Go bianco e blu"|"0000000001"|"0000041.66"
"#33984"|"32020317"|"00000000000000349619"|"201705005288797"|"20170718"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000002"|"0000041.66"
"#33980"|"32021317"|"00000000000000349229"|"201705005288425"|"20170718"|"2"|"RB3A011634"|"BIG MOUTH-BMPFWS-Ciambellone gonfiabile XXL Cigno bianco"|"0000000001"|"0000051.72"
"#33980"|"32021317"|"00000000000000349229"|"201705005288425"|"20170718"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000051.72"
"#33956"|"32029317"|"00000000000000349589"|"201705005288702"|"20170718"|"4"|"RB3A017834"|"TYRRELL KATZ-04PL-Monsters Plate"|"0000000001"|"0000058.64"
"#33956"|"32029317"|"00000000000000349589"|"201705005288702"|"20170718"|"1"|"RB3A017838"|"TYRRELL KATZ-04TR-Monsters Training Cup"|"0000000001"|"0000058.64"
"#33956"|"32029317"|"00000000000000349589"|"201705005288702"|"20170718"|"3"|"RB3A020715"|"ROCKETBABY-RBP16377-Set 6 Swaddle Clips Gradazione Gialla per Passeggino e Culla"|"0000000001"|"0000058.64"
"#33956"|"32029317"|"00000000000000349589"|"201705005288702"|"20170718"|"2"|"RB3A020709"|"ROCKETBABY-RBP16371-Set 2 Swaddle 60 x 70 cm Volpe Blu e Gatto Nero"|"0000000001"|"0000058.64"
"#33894"|"32032317"|"00000000000000348419"|"201705005288041"|"20170718"|"1"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000014.86"
"#33879"|"32036317"|"00000000000000349159"|"201705005289655"|"20170718"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000094.40"
"#33863"|"32039317"|"00000000000000348479"|"201705005288722"|"20170718"|"1"|"RB3A020111"|"IGOR SHOES-S10107-083-Sandali da Spiaggia Tenis Azzurro-23"|"0000000001"|"0000028.85"
"#33958"|"32028317"|"00000000000000349399"|"201705005288535"|"20170718"|"1"|"RB3A020704"|"ROCKETBABY-RBP16366-Set 2 Swaddle 120 x 120 cm Volpe Blu e Gatto Nero"|"0000000001"|"0000081.64"
"#33958"|"32028317"|"00000000000000349399"|"201705005288535"|"20170718"|"2"|"RB3A020705"|"ROCKETBABY-RBP16367-Set 2 Swaddle 120 x 120 cm Flamingo e Rana"|"0000000001"|"0000081.64"
"#33958"|"32028317"|"00000000000000349399"|"201705005288535"|"20170718"|"3"|"RB3A020715"|"ROCKETBABY-RBP16377-Set 6 Swaddle Clips Gradazione Gialla per Passeggino e Culla"|"0000000002"|"0000081.64"
"#33905"|"32031317"|"00000000000000349209"|"201705005288398"|"20170718"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000028.86"
"#33859"|"32040317"|"00000000000000348569"|"201705005288066"|"20170718"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#33858"|"32041317"|"00000000000000348489"|"201705005288729"|"20170718"|"1"|"RB3A019945"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-23"|"0000000001"|"0000026.86"
"#33831"|"32048317"|"00000000000000349829"|"201705005289126"|"20170718"|"1"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000048.78"
"#33831"|"32048317"|"00000000000000349829"|"201705005289126"|"20170718"|"3"|"RB3A018675"|"NUM NUM-NUM300-Num Num Beginner Bowl"|"0000000001"|"0000048.78"
"#33831"|"32048317"|"00000000000000349829"|"201705005289126"|"20170718"|"2"|"RB3A018674"|"NUM NUM-NUM100-Num Num Set 2 Cucchiai"|"0000000001"|"0000048.78"
"#31472"|"32054317"|"00000000000000348979"|"201705005288639"|"20170718"|"2"|"RB3A018147"|"ELODIE DETAILS-103150-CORDINO CIUCCIO POWDER PINK"|"0000000001"|"0000026.82"
"#31472"|"32054317"|"00000000000000348979"|"201705005288639"|"20170718"|"1"|"RB3A018138"|"ELODIE DETAILS-103043-CIUCCIO POWDER PINK"|"0000000001"|"0000026.82"
"#34014"|"32069317"|"00000000000000349019"|"201705005289412"|"20170718"|"1"|"RB3A011623"|"BIG MOUTH-BMPFCD-Ciambellone gonfiabile XXL Donut al cioccolato"|"0000000001"|"0000000.00"
"#34007"|"32072317"|"00000000000000349669"|"201705005289136"|"20170718"|"1"|"RB3A011700"|"IPANEMA-21138-Infradito Ipanema Brasil Kid Nero 27/28"|"0000000001"|"0000000.00"
"#34007"|"32072317"|"00000000000000349669"|"201705005289136"|"20170718"|"2"|"RB3A011635"|"BIG MOUTH-BMBTBU-Telo da mare XXL Hamburger Gigante"|"0000000001"|"0000000.00"
"#33976"|"32079317"|"00000000000000349919"|"201705005289122"|"20170718"|"2"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000000.00"
"#33976"|"32079317"|"00000000000000349919"|"201705005289122"|"20170718"|"1"|"RB3A020856"|"LA MILLOU PARENTS PRIDE-HAT-G-AMOR-Cappellino da Sole Regolabile Owl Radio"|"0000000001"|"0000000.00"
"#33945"|"32082317"|"00000000000000349539"|"201705005288653"|"20170718"|"1"|"RB3A020705"|"ROCKETBABY-RBP16367-Set 2 Swaddle 120 x 120 cm Flamingo e Rana"|"0000000001"|"0000000.00"
"#33945"|"32082317"|"00000000000000349539"|"201705005288653"|"20170718"|"2"|"RB3A019511"|"STORKSAK-SK8062-Storksak Borsone Duffle Black"|"0000000001"|"0000000.00"
"#33934"|"32084317"|"00000000000000349899"|"201705005289115"|"20170718"|"2"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000000.00"
"#33934"|"32084317"|"00000000000000349899"|"201705005289115"|"20170718"|"1"|"RB3A009400"|"ELODIE DETAILS-103138-Cordoncino Ciuccio - Diamante LOVE"|"0000000001"|"0000000.00"
"#33914"|"32087317"|"00000000000000349639"|"201705005288789"|"20170718"|"6"|"RB3A011812"|"IPANEMA-22433-Sandali Ipanema Summer Baby Grigio 24"|"0000000001"|"0000000.00"
"#33914"|"32087317"|"00000000000000349639"|"201705005288789"|"20170718"|"4"|"RB3A011655"|"IPANEMA-24044-Infradito Ipanema Classic Kid Fuxia 33/34"|"0000000001"|"0000000.00"
"#33914"|"32087317"|"00000000000000349639"|"201705005288789"|"20170718"|"3"|"RB3A011650"|"IPANEMA-23096-Infradito Ipanema Classic Kid Nero 35/36"|"0000000001"|"0000000.00"
"#33914"|"32087317"|"00000000000000349639"|"201705005288789"|"20170718"|"1"|"RB3A011722"|"IPANEMA-22456-Infradito Ipanema Brasil Kid Arancio 35/36"|"0000000001"|"0000000.00"
"#33914"|"32087317"|"00000000000000349639"|"201705005288789"|"20170718"|"2"|"RB3A020802"|"STEPHEN JOSEPH-SJ101185-Borraccia Morbida Tigrotto"|"0000000001"|"0000000.00"
"#33914"|"32087317"|"00000000000000349639"|"201705005288789"|"20170718"|"5"|"RB3A011704"|"IPANEMA-21138-Infradito Ipanema Brasil Kid Nero 35/36"|"0000000001"|"0000000.00"
"#33871"|"32096317"|"00000000000000349789"|"201705005289026"|"20170718"|"1"|"RB3A019597"|"BABY ELEPHANT EARS-1011-Baby Elephant Ears Cuscino Ergonomico con Pois Bianchi e Rosa"|"0000000001"|"0000000.00"
"#33871"|"32096317"|"00000000000000349789"|"201705005289026"|"20170718"|"2"|"RB3A019652"|"FUNKIT WORLD-SBU-05-Funkit World Secchiello da Spiaggia in Silicone Rosa"|"0000000001"|"0000000.00"
"#33870"|"32097317"|"00000000000000349429"|"201705005288633"|"20170718"|"1"|"RB3A019771"|"BIG MOUTH-BMBT-SB-Beach Blanket Strawberry 1.5m NEW"|"0000000001"|"0000000.00"
"#33854"|"32099317"|"00000000000000349869"|"201705005289102"|"20170718"|"1"|"RB3A019660"|"FUNKIT WORLD-SBB-62-Funkit World Borsa da Spiaggia in Silicone Viola"|"0000000001"|"0000000.00"
"#33854"|"32099317"|"00000000000000349869"|"201705005289102"|"20170718"|"2"|"RB3A011748"|"IPANEMA-21970-Infradito Ipanema Unique Kid Bianco 27/28"|"0000000001"|"0000000.00"
"#33835"|"32102317"|"00000000000000349759"|"201705005288930"|"20170718"|"1"|"RB3A020891"|"KG DESIGN-100104-Set 2 Portagelato in Silicone Verde Fucsia"|"0000000001"|"0000000.00"
"#33835"|"32102317"|"00000000000000349759"|"201705005288930"|"20170718"|"2"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000.00"
"#33550"|"32105317"|"00000000000000349529"|"201705005289617"|"20170718"|"1"|"RB3A019515"|"DELTA BABY-36001007-Delta Baby Borsa Fasciatoio da Viaggio Beige"|"0000000001"|"0000000.00"
"#33550"|"32105317"|"00000000000000349529"|"201705005289617"|"20170718"|"2"|"RB3A019849"|"SKIP HOP-235465-Moby Smart Vasca da Bagno - COLORE UNICO"|"0000000001"|"0000000.00"
"#33081"|"32108317"|"00000000000000349699"|"201705005288861"|"20170718"|"3"|"RB3A010337"|"A LITTLE LOVELY COMPANY-GALE001-Striscione con Lettere Nere"|"0000000001"|"0000000.00"
