"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#27940"|"25528317"|"00000000000000273339"|"201705005154238"|"20170418"|"1"|"RB3A015745"|"IIAMO-304-Tettarella biberon autoriscaldante da 6 mesi"|"0000000001"|"0000051.17"
"#27940"|"25528317"|"00000000000000273339"|"201705005154238"|"20170418"|"2"|"RB3A015747"|"IIAMO-401-Beccuccio per biberon autoriscaldante bianco"|"0000000001"|"0000051.17"
"#27940"|"25528317"|"00000000000000273339"|"201705005154238"|"20170418"|"3"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000051.17"
"#27940"|"25528317"|"00000000000000273339"|"201705005154238"|"20170418"|"4"|"RB3A015738"|"IIAMO-105-Biberon Go bianco e rosa"|"0000000001"|"0000051.17"
"#27936"|"25529317"|"00000000000000273129"|"201705005154181"|"20170418"|"1"|"RB3A018151"|"ELODIE DETAILS-103154-CORDINO CIUCCIO PRECIOUS PREPPY"|"0000000001"|"0000052.68"
"#27936"|"25529317"|"00000000000000273129"|"201705005154181"|"20170418"|"2"|"RB3A011586"|"LASSIG-LSFSUSU702-00-OCCHIALI DA SPIAGGIA PEACH"|"0000000001"|"0000052.68"
"#27936"|"25529317"|"00000000000000273129"|"201705005154181"|"20170418"|"3"|"RB3A011454"|"LASSIG-LSFTKSG701-COSTUME BODY GIRLS ZIGZAG L - 18 Mesi"|"0000000001"|"0000052.68"
"#27935"|"25530317"|"00000000000000272849"|"201705005154027"|"20170418"|"1"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000025.86"
"#27924"|"25531317"|"00000000000000273589"|"201705005154173"|"20170418"|"1"|"RB3A013437"|"ELODIE DETAILS-103617-Borsa Fasciatoio DOT"|"0000000001"|"0000148.82"
"#27924"|"25531317"|"00000000000000273589"|"201705005154173"|"20170418"|"2"|"RB3A012557"|"ELODIE DETAILS-103417-Bavaglino Oro"|"0000000001"|"0000148.82"
"#27908"|"25532317"|"00000000000000272789"|"201705005153937"|"20170418"|"1"|"RB3A013437"|"ELODIE DETAILS-103617-Borsa Fasciatoio DOT"|"0000000001"|"0000130.92"
"#27908"|"25532317"|"00000000000000272789"|"201705005153937"|"20170418"|"2"|"RB3A008947"|"TYRRELL KATZ-Piatto Giungla"|"0000000001"|"0000130.92"
"#27907"|"25533317"|"00000000000000273599"|"201705005154190"|"20170418"|"1"|"RB3A012355"|"CUPCAKE BABIES-CCBBT02-Set Baby Bath 2 in 1 Turchese"|"0000000001"|"0000041.76"
"#27888"|"25534317"|"00000000000000272729"|"201705005153932"|"20170418"|"1"|"RB3A008328"|"COQ EN PATE-L13EACCBOBMBBAL-Cappellino Balena - M"|"0000000001"|"0000020.86"
"#27883"|"25535317"|"00000000000000273429"|"201705005154260"|"20170418"|"1"|"RB3A012842"|"BUDDY AND BEAR-BBTW001-Piattino Mangia Gioca Ama"|"0000000001"|"0000027.82"
