"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#26769"|"24440317"|"00000000000000260619"|"201705005127013"|"20170327"|"1"|"RB3A013588"|"BLADEeROSE-5060257460045-Leggings Cupcake 0-6m"|"0000000001"|"0000020.39"
"#26767"|"24441317"|"00000000000000260609"|"201705005127012"|"20170327"|"1"|"RB3A012788"|"HOLLY e BEAU-HBHORSEMAC2-Impermeabile cambiacolori Cavalli 2 anni"|"0000000001"|"0000057.86"
"#26608"|"24442317"|"00000000000000260679"|"201705005127051"|"20170327"|"1"|"RB3A017493"|"BOON-B10124A-Cucchiaio Dispenser Per La Pappa Arancio"|"0000000001"|"0000019.86"
"#26226"|"24443317"|"00000000000000260749"|"201705005127071"|"20170327"|"1"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000017.86"
"#26024"|"24444317"|"00000000000000260709"|"201705005127084"|"20170327"|"1"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000001"|"0000017.86"
"#26003"|"24445317"|"00000000000000260639"|"201705005127034"|"20170327"|"1"|"RB3A014571"|"TOBY TIGER-PJTBLUEST-Pigiama Stelle 1-2 anni"|"0000000001"|"0000040.90"
"#25997"|"24446317"|"00000000000000260719"|"201705005127085"|"20170327"|"1"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000001"|"0000017.86"
"#25992"|"24447317"|"00000000000000260759"|"201705005127072"|"20170327"|"1"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000017.86"
"#25986"|"24448317"|"00000000000000260729"|"201705005127086"|"20170327"|"1"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000001"|"0000017.86"
"#25984"|"24449317"|"00000000000000260799"|"201705005127068"|"20170327"|"1"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000035.72"
"#25984"|"24449317"|"00000000000000260799"|"201705005127068"|"20170327"|"2"|"RB3A018634"|"CHEEKY CHOMPERS-CC200-Chewy l'Ippopotamo Multisensoriale da Mordere"|"0000000001"|"0000035.72"
"#25970"|"24450317"|"00000000000000260789"|"201705005127062"|"20170327"|"1"|"RB3A018613"|"VULLI-220119-Set Cubotti e Palline per Dentizione da Mordere Sophie la Giraffa"|"0000000001"|"0000033.72"
"#25970"|"24450317"|"00000000000000260789"|"201705005127062"|"20170327"|"2"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000033.72"
"#25945"|"24451317"|"00000000000000260569"|"201705005127043"|"20170327"|"1"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000001"|"0000042.82"
"#25945"|"24451317"|"00000000000000260569"|"201705005127043"|"20170327"|"2"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000042.82"
"#25876"|"24452317"|"00000000000000260739"|"201705005127087"|"20170327"|"2"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000001"|"0000010.96"
"#26768"|"24453317"|"00000000000000260589"|"201705005127103"|"20170327"|"1"|"RB3A010871"|"A LITTLE LOVELY COMPANY-LTBX031-Box Lampada A5 Long per scritte"|"0000000001"|"0000000.00"
"#26768"|"24453317"|"00000000000000260589"|"201705005127103"|"20170327"|"2"|"RB3A010337"|"A LITTLE LOVELY COMPANY-GALE001-Striscione con Lettere Nere"|"0000000001"|"0000000.00"
"#26080A"|"24454317"|"00000000000000260769"|"201705005127073"|"20170327"|"1"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000000.00"
"#26061"|"24455317"|"00000000000000260529"|"201705005127028"|"20170327"|"1"|"RB2000X5-DE-18_24M-CO"|"LIMOBASICS-19522R_DEN_86-92-Body Manica Corta Scollo Tondo"|"0000000001"|"0000000.00"
"#26061"|"24455317"|"00000000000000260529"|"201705005127028"|"20170327"|"2"|"RB2000X5-BI-9_12M-CO"|"LIMOBASICS-19522R_BLN_74-80-Body Manica Corta Scollo Tondo"|"0000000001"|"0000000.00"
"#26061"|"24455317"|"00000000000000260529"|"201705005127028"|"20170327"|"3"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000001"|"0000000.00"
"#26059"|"24456317"|"00000000000000260549"|"201705005127039"|"20170327"|"1"|"RB3A008938"|"TYRRELL KATZ-Ciotola Giungla"|"0000000001"|"0000000.00"
"#26059"|"24456317"|"00000000000000260549"|"201705005127039"|"20170327"|"2"|"RB3A008947"|"TYRRELL KATZ-Piatto Giungla"|"0000000001"|"0000000.00"
