"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO31889"|"2582217"|"20170324"|"20170324"|""|"00000000"|"FO20170315_PO31889"|"Boon"|"RB3A017491"|"BOON-B10122A-Cucchiaio Dispenser Per La Pappa Azzurro"|"0000000000"|"0000000012"
"PO31889"|"2582217"|"20170324"|"20170324"|""|"00000000"|"FO20170315_PO31889"|"Boon"|"RB3A017493"|"BOON-B10124A-Cucchiaio Dispenser Per La Pappa Arancio"|"0000000000"|"0000000012"
"PO31889"|"2582217"|"20170324"|"20170324"|"PO31889"|"20170315"|"FO20170315_PO31889"|"Boon"|"RB3A018610"|"BOON-B11177-Pulp Mangiafrutta Dentaruolo Arancione e Azzurro"|"0000000012"|"0000000012"
"PO31889"|"2582217"|"20170324"|"20170324"|"PO31889"|"20170315"|"FO20170315_PO31889"|"Boon"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000012"|"0000000012"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A014471"|"TOBY TIGER-TRCBABLST-Pantaloni blu con stelle baby boy 6-12 mesi"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A014571"|"TOBY TIGER-PJTBLUEST-Pigiama Stelle 1-2 anni"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A014578"|"TOBY TIGER-PJTCLOUD-Pigiama Nuvole 3-4 anni"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A014579"|"TOBY TIGER-PJTCLOUD-Pigiama Nuvole 4-5 anni"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A015038"|"TOBY TIGER-SLOBMULTST-Tutina pigiamino a righe maschietto 6-12 mesi"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A015044"|"TOBY TIGER-LSBGDINO-Set di 2 Tutine pigiamino dinosauri 6-12 mesi"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A015068"|"TOBY TIGER-SLAMTREX-Tutina pigiamino T-REX 6-12 mesi"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A015077"|"TOBY TIGER-SLANROCKET-Tutina pigiamino razzo 6-12 mesi"|"0000000001"|"0000000001"
"PO31898"|"2583217"|"20170324"|"20170324"|"PO31898"|"20170315"|"FO20170315_PO31898"|"Toby Tiger"|"RB3A015083"|"TOBY TIGER-CUSHHRTPI01/W-Cuscino Cuore"|"0000000001"|"0000000001"
