"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#26517"|"24288317"|"00000000000000258919"|"201705005123213"|"20170323"|"1"|"RB3A009370"|"ELODIE DETAILS-103003-Ciuccio Petit Royal Pink"|"0000000001"|"0000051.88"
"#26517"|"24288317"|"00000000000000258919"|"201705005123213"|"20170323"|"2"|"RB3A010128"|"ELODIE DETAILS-103346-Cappellino in Cotone Vanilla White 2-3 anni"|"0000000001"|"0000051.88"
"#26517"|"24288317"|"00000000000000258919"|"201705005123213"|"20170323"|"3"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000051.88"
"#26484"|"24289317"|"00000000000000258939"|"201705005123160"|"20170323"|"1"|"RB3A010125"|"ELODIE DETAILS-103343-Cappellino in Cotone Vanilla White 0-6 mesi"|"0000000001"|"0000016.96"
"#25795"|"24290317"|"00000000000000258909"|"201705005123218"|"20170323"|"1"|"RB3A013469"|"ELODIE DETAILS-103368-Cappellino Gilded Green 6-12m"|"0000000001"|"0000046.82"
"#25795"|"24290317"|"00000000000000258909"|"201705005123218"|"20170323"|"2"|"RB3A009324"|"ELODIE DETAILS-103388-Cappellino Zebra Sunshine 6-12 mesi"|"0000000001"|"0000046.82"
"#25357"|"24291317"|"00000000000000259089"|"201705005122925"|"20170323"|"1"|"RB3A017937"|"SUPERGA-S003P30DSN-SCARPE DISNEY BRONTOLO-27"|"0000000001"|"0000031.86"
"#26280"|"24292317"|"00000000000000258949"|"201705005123121"|"20170323"|"1"|"RB3A010136"|"ELODIE DETAILS-103338-Cappellino in Cotone Marble Grey 2-3 anni"|"0000000001"|"0000000.00"
"#25909"|"24293317"|"00000000000000258929"|"201705005123202"|"20170323"|"1"|"RB3A018192"|"ELODIE DETAILS-103649-BORSA SHOPPER DA PASSEGGINO POWDER PINK"|"0000000001"|"0000000.00"
"#25909"|"24293317"|"00000000000000258929"|"201705005123202"|"20170323"|"2"|"RB3A009396"|"ELODIE DETAILS-103114-Cordoncino Ciuccio - Black Edition"|"0000000001"|"0000000.00"
"#25909"|"24293317"|"00000000000000258929"|"201705005123202"|"20170323"|"3"|"RB3A011265"|"JULICA-100713-Poster Luminoso Grande Orso"|"0000000001"|"0000000.00"
"#25909"|"24293317"|"00000000000000258929"|"201705005123202"|"20170323"|"4"|"RB3A011266"|"JULICA-100714-Poster Luminoso Piccolo Lupo"|"0000000001"|"0000000.00"
"#25905"|"24294317"|"00000000000000259099"|"201705005122985"|"20170323"|"2"|"RB3A018166"|"ELODIE DETAILS-103448-BAVAGLINO BANDANA PRETTY PETROL"|"0000000001"|"0000000.00"
"#25905"|"24294317"|"00000000000000259099"|"201705005122985"|"20170323"|"3"|"RB3A018200"|"ELODIE DETAILS-103796-ZANZARIERA PER PASSEGGINO ZEBRA SUNSHINE"|"0000000001"|"0000000.00"
"#25792"|"24295317"|"00000000000000258889"|"201705005123184"|"20170323"|"1"|"RB3A009451"|"ESTHEX-050420-Gioco da Carrozzina Rosso Peter"|"0000000001"|"0000000.00"
"#25792"|"24295317"|"00000000000000258889"|"201705005123184"|"20170323"|"2"|"RB3A007769"|"SPUGNOTTO-Spugnotto Blu e Giallo"|"0000000001"|"0000000.00"
"#25792"|"24295317"|"00000000000000258889"|"201705005123184"|"20170323"|"3"|"RB3A017732"|"BLOOMING BATH-004020-Vasca A Fiore Per Il Bagnetto Gialla"|"0000000001"|"0000000.00"
