"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#33471"|"31610317"|"00000000000000343709"|"201705005282510"|"20170712"|"1"|"RB3A019515"|"DELTA BABY-36001007-Delta Baby Borsa Fasciatoio da Viaggio Beige"|"0000000001"|"0000090.46"
"#33268"|"31613317"|"00000000000000343679"|"201705005282541"|"20170712"|"1"|"RB3A020264"|"DAIKOS-SQD217TU10-Pinna da Squalo Nera"|"0000000001"|"0000039.96"
"#32544"|"31631317"|"00000000000000344019"|"201705005282781"|"20170712"|"3"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000002"|"0000070.58"
"#32544"|"31631317"|"00000000000000344019"|"201705005282781"|"20170712"|"2"|"RB3A019976"|"BABY BANANA BRUSH-BR003P-Pink BBBt Pink infant (handled) toothbrush"|"0000000001"|"0000070.58"
"#32544"|"31631317"|"00000000000000344019"|"201705005282781"|"20170712"|"1"|"RB3A019612"|"I PLAY-711054-205-43-Iplay Costumino Pannolino Contenitivo Mix'n Match Rosa-12 Mesi"|"0000000001"|"0000070.58"
"#32544"|"31631317"|"00000000000000344019"|"201705005282781"|"20170712"|"4"|"RB3A015738"|"IIAMO-105-Biberon Go bianco e rosa"|"0000000001"|"0000070.58"
"#32532"|"31632317"|"00000000000000344029"|"201705005282835"|"20170712"|"1"|"RB3A015747"|"IIAMO-401-Beccuccio per biberon autoriscaldante bianco"|"0000000001"|"0000049.16"
"#32532"|"31632317"|"00000000000000344029"|"201705005282835"|"20170712"|"2"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000002"|"0000049.16"
"#32532"|"31632317"|"00000000000000344029"|"201705005282835"|"20170712"|"3"|"RB3A015738"|"IIAMO-105-Biberon Go bianco e rosa"|"0000000001"|"0000049.16"
"#32024"|"31634317"|"00000000000000343829"|"201705005282496"|"20170712"|"3"|"RB3A014973"|"MINILAND-89017-WARMY"|"0000000001"|"0000039.90"
"#33504"|"31638317"|"00000000000000343959"|"201705005282629"|"20170712"|"2"|"RB3A019457"|"FUNKY BOX-8718347900120-Scatola Piccola Bianco con Stella Argento"|"0000000001"|"0000000.00"
"#33504"|"31638317"|"00000000000000343959"|"201705005282629"|"20170712"|"1"|"RB3A015243"|"HOBEA-4057257002932-Coperta Ovetto in Pile grigia a pois"|"0000000001"|"0000000.00"
"#33504"|"31638317"|"00000000000000343959"|"201705005282629"|"20170712"|"3"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000000.00"
"#32858"|"31647317"|"00000000000000344199"|"201705005282890"|"20170712"|"1"|"RB3A013136"|"BAMBOOM-104-000-119-BODY Sleeveless (front opening) BIANCO-TAGLIA-3M"|"0000000002"|"0000000.00"
"#32858"|"31647317"|"00000000000000344199"|"201705005282890"|"20170712"|"3"|"RB3A018574"|"LIMOBASICS-54526R_ZEN_50-56-Pagliaccetto Limobasics Giallo-50-56 cm"|"0000000001"|"0000000.00"
"#32858"|"31647317"|"00000000000000344199"|"201705005282890"|"20170712"|"2"|"RB3A013131"|"BAMBOOM-104-000-117-BODY Short sleeves (front opening) BIANCO-TAGLIA-3M"|"0000000002"|"0000000.00"
"#32802"|"31650317"|"00000000000000343669"|"201705005282537"|"20170712"|"1"|"RB3A021032"|"I PLAY-IP-721159-639-45-Costumino Assorbente Mix'n Match Tartarughe-18-24 Mesi"|"0000000001"|"0000000.00"
"#32541"|"31655317"|"00000000000000343789"|"201705005282560"|"20170712"|"1"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000000.00"
"#33178"|"31658317"|"00000000000000343889"|"201705005282667"|"20170712"|"1"|"RB3A020843"|"BJOBJ-ECO-BB205-Crema Solare per Bimbi Protezione 30 125 ml"|"0000000001"|"0000000.00"
"#33178"|"31658317"|"00000000000000343889"|"201705005282667"|"20170712"|"3"|"RB3A020897"|"BUGLET-BL_BBLR-Bracciale Antizanzare Blu"|"0000000001"|"0000000.00"
"#33178"|"31658317"|"00000000000000343889"|"201705005282667"|"20170712"|"2"|"RB3A020895"|"BUGLET-GR_BBLR-Bracciale Antizanzare Verde Lime"|"0000000001"|"0000000.00"
"#33005"|"31664317"|"00000000000000344169"|"201705005282756"|"20170712"|"1"|"RB3A017874"|"CHILDHOME-CCCHMAJM-CHANGING MAT ANGEL JERSEY MARIN"|"0000000001"|"0000000.00"
"#33005"|"31664317"|"00000000000000344169"|"201705005282756"|"20170712"|"2"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000000.00"
"#31089A"|"31665317"|"00000000000000343659"|"201705005282534"|"20170712"|"1"|"RB3A021030"|"I PLAY-IP-721159-639-43-Costumino Assorbente Mix'n Match Tartarughe-6- 12 Mesi"|"0000000001"|"0000000.00"
"#32904"|"31667317"|"00000000000000344219"|"201705005282951"|"20170712"|"5"|"RB3A009997"|"CHILDHOME-CCFSBFF-Scatola Portaoggetti Fiore Grigio e Fucsia 32x32x29"|"0000000002"|"0000000.00"
"#32904"|"31667317"|"00000000000000344219"|"201705005282951"|"20170712"|"1"|"RB3A018393"|"A LITTLE LOVELY COMPANY-LTST049-Lucine LED Colorate Stelline Pastello"|"0000000001"|"0000000.00"
"#32904"|"31667317"|"00000000000000344219"|"201705005282951"|"20170712"|"2"|"RB3A009999"|"CHILDHOME-CCFSBSP-Scatola Portaoggetti Nuvola Grigio e Rosa 32x32x29"|"0000000002"|"0000000.00"
"#32904"|"31667317"|"00000000000000344219"|"201705005282951"|"20170712"|"4"|"RB3A010000"|"CHILDHOME-CCFSBST-Scatola Portaoggetti Stella Grizio e Azzurro 32x32x29"|"0000000002"|"0000000.00"
"#32904"|"31667317"|"00000000000000344219"|"201705005282951"|"20170712"|"3"|"RB3A009998"|"CHILDHOME-CCFSBMB-Scatola Portaoggetti Nuvola Grigio e Menta 32x32x29"|"0000000002"|"0000000.00"
"#32741"|"31626317"|"00000000000000344119"|"201705005282711"|"20170712"|"1"|"RB3A017494"|"BOON-B11005-Scolaposate e Scola Biberon Slim"|"0000000001"|"0000080.03"
"#32741"|"31626317"|"00000000000000344119"|"201705005282711"|"20170712"|"3"|"RB3A015741"|"IIAMO-108-Biberon Go bianco e blu"|"0000000001"|"0000080.03"
"#32741"|"31626317"|"00000000000000344119"|"201705005282711"|"20170712"|"4"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000001"|"0000080.03"
"#32741"|"31626317"|"00000000000000344119"|"201705005282711"|"20170712"|"2"|"RB3A020786"|"DUUKIES BEACH SOCKS-MX-30-31-Calze in Neoprene Max-30-31"|"0000000001"|"0000080.03"
"#32216"|"31633317"|"00000000000000343939"|"201705005282637"|"20170712"|"4"|"RB3A018411"|"SUPERGA-S003KU0 _C70-Sneaker Baby Pois Turquoise-White-20"|"0000000001"|"0000083.92"
"#32216"|"31633317"|"00000000000000343939"|"201705005282637"|"20170712"|"5"|"RB3A018425"|"SUPERGA-S003KU0 _C72-Sneaker Baby Pois Sunflower-Navy-20"|"0000000001"|"0000083.92"
"#33043"|"31636317"|"00000000000000343869"|"201705005282600"|"20170712"|"2"|"RB3A021038"|"I PLAY-IP-721159-614-45-Costumino Assorbente Mix'n Match Scimmiette-18-24 Mesi"|"0000000001"|"0000000.00"
"#33043"|"31636317"|"00000000000000343869"|"201705005282600"|"20170712"|"5"|"RB3A021036"|"I PLAY-IP-721159-614-43-Costumino Assorbente Mix'n Match Scimmiette-6- 12 Mesi"|"0000000001"|"0000000.00"
