"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#24050A"|"22456317"|"00000000000000239249"|"201705005064083"|"20170209"|"1"|"RB3A014452"|"TOBY TIGER-DUCREST-Salopette Rossa con Stelle Bianche 6-12 mesi"|"0000000001"|"0000040.90"
"#24715"|"22457317"|"00000000000000239089"|"201705005063990"|"20170209"|"1"|"RB3A017400"|"LITECUP-5060168240811-Bicchierone Che Si Illumina Blu Scuro"|"0000000001"|"0000122.70"
"#24715"|"22457317"|"00000000000000239089"|"201705005063990"|"20170209"|"2"|"RB3A017396"|"LITECUP-5060168240033-Bicchierone Che Si Illumina Blu"|"0000000002"|"0000122.70"
"#24715"|"22457317"|"00000000000000239089"|"201705005063990"|"20170209"|"3"|"RB20012R"|"Duux-DUBP01P-Proiettore per Bambini Rosa"|"0000000001"|"0000122.70"
"#24715"|"22457317"|"00000000000000239089"|"201705005063990"|"20170209"|"4"|"RB20012S"|"Duux-DUBP01B-Proiettore per Bambini blu"|"0000000001"|"0000122.70"
"#24427"|"22458317"|"00000000000000239639"|"201705005064270"|"20170209"|"1"|"RB3A017400"|"LITECUP-5060168240811-Bicchierone Che Si Illumina Blu Scuro"|"0000000001"|"0000020.86"
"#24350"|"22459317"|"00000000000000239149"|"201705005063986"|"20170209"|"1"|"RB3A012355"|"CUPCAKE BABIES-CCBBT02-Set Baby Bath 2 in 1 Turchese"|"0000000001"|"0000084.72"
"#24350"|"22459317"|"00000000000000239149"|"201705005063986"|"20170209"|"2"|"RB3A015200"|"INNOBABY-IN-AQ-F02-Innobaby - AquaHeat Food Warmer - MEGA - 22 oz"|"0000000001"|"0000084.72"
"#24315"|"22460317"|"00000000000000239329"|"201705005064121"|"20170209"|"1"|"RB3A016489"|"KANGA CARE-KCKRLLNZSXSM403-Set 2 Mutandine Di Transizione Bonnie e Jeweled L"|"0000000001"|"0000041.86"
"#24292"|"22461317"|"00000000000000239509"|"201705005064282"|"20170209"|"1"|"RB3A017396"|"LITECUP-5060168240033-Bicchierone Che Si Illumina Blu"|"0000000002"|"0000034.82"
