"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A010008"|"CHILDHOME-CCFTBRT-Borsone Portagiochi Round Grigia e Azzurra"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A010014"|"CHILDHOME-CCFDHAB-Appendiporta Menta It's a Boy"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A010026"|"CHILDHOME-WODSTRP-Carrettino Primi Passi in MDF Rosa"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A010040"|"CHILDHOME-CWRSMB-Dondolo a forma di Vespa Blu Menta"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A010041"|"CHILDHOME-CWRSP-Dondolo a forma di Vespa Rosa"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A010842"|"CHILDHOME-CHWPF-Set Pappa con piatto riscaldato Fucsia e Bianco"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A017874"|"CHILDHOME-CCCHMAJM-CHANGING MAT ANGEL JERSEY MARIN"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A018222"|"CHILDHOME-CHBCKST58-CESTO CONTENITORE KIDS STUFF"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A018225"|"CHILDHOME-COATHW-APPENDIABITI CLOUD WHITE"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A018232"|"CHILDHOME-CWMBBBL-BORSA FASCIATOIO MAMMY BAG NERA"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A018233"|"CHILDHOME-CWMBBWH-BORSA FASCIATOIO MAMMY BAG BIANCA"|"0000000001"|"0000000001"
"PO31840"|"2542217"|"20170320"|"20170320"|"PO31840"|"20170306"|"FO20170306_PO31840"|"ChildHome"|"RB3A018238"|"CHILDHOME-CHBIBWBT-BAVAGLINO CON SACCHETTA PER BIMBO CON CRAVATTINA"|"0000000003"|"0000000003"
