SpeNumeroOrdine;SpeNumeroProtocollo;SpeEtichettaCollo;SpeTrackingNumero;SpeDataImport;SpeRigaOrdine;SpeArtCodice;SpeArtDescrizione;SpeArtQta;COD
#23065;20697317;221089;8378048840;20170105;1;RB3A015626;JET KIDS- BEDBOX RED-Lettino da viaggio treno e aereo rosso;1;0
