"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A009852"|"ELODIE DETAILS-103444-Bavaglino Bandana Zebra Sunshine"|"0000000010"|"0000000010"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A010120"|"ELODIE DETAILS-103770-Materassino da Passeggino DOT"|"0000000003"|"0000000003"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A012558"|"ELODIE DETAILS-103619-Borsa Fasciatoio Gilded Grey"|"0000000002"|"0000000002"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A013435"|"ELODIE DETAILS-103615-Borsa Fasciatoio Woodland Green"|"0000000002"|"0000000002"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A018138"|"ELODIE DETAILS-103043-CIUCCIO POWDER PINK"|"0000000006"|"0000000006"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A018141"|"ELODIE DETAILS-103085-CIUCCIO HAPPINESS IS BORN"|"0000000008"|"0000000008"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A018196"|"ELODIE DETAILS-103785-MATERASSINO DA PASSEGGINO GRAPHIC DEVOTION"|"0000000003"|"0000000003"
"PO31890"|"2597217"|"20170327"|"20170327"|"PO31890"|"20170315"|"FO20170315_PO31890"|"elodie details"|"RB3A018205"|"ELODIE DETAILS-103849-CESTO CONTENITORE  PRETTY PETROL"|"0000000003"|"0000000003"
"PO31905"|"2599217"|"20170327"|"20170327"|"PO31905"|"20170320"|"FO20170320_PO31905"|"Effii"|"RB3A017431"|"EFFII-5901832942634-Copetina Double-Face Conigli Grigi e Pois Rosa"|"0000000001"|"0000000001"
"PO31905"|"2599217"|"20170327"|"20170327"|"PO31905"|"20170320"|"FO20170320_PO31905"|"Effii"|"RB3A017457"|"EFFII-5901832942108-Cuffia Neonato Grigia Con Cuore Bianco 0-1 mese"|"0000000001"|"0000000001"
"PO31905"|"2599217"|"20170327"|"20170327"|"PO31905"|"20170320"|"FO20170320_PO31905"|"Effii"|"RB3A017481"|"EFFII-5901832940906-Cuscino Allattamento Luna Bianco XXL"|"0000000001"|"0000000001"
"PO31905"|"2599217"|"20170327"|"20170327"|"PO31905"|"20170320"|"FO20170320_PO31905"|"Effii"|"RB3A017486"|"EFFII-5901832944638-Cuscino Luna Blu S"|"0000000001"|"0000000001"
