"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#25599"|"23477317"|"00000000000000249939"|"201705005099416"|"20170307"|"1"|"RB3A010389"|"BABYCAR-500N-MERCEDES S 63 AMG NERA"|"0000000001"|"0000291.96"
"#25515"|"23478317"|"00000000000000250109"|"201705005099374"|"20170307"|"1"|"RB3A017884"|"SUPERGA-S003P60DSN-SCARPE DISNEY DOTTO-25"|"0000000001"|"0000031.86"
"#25502"|"23479317"|"00000000000000250209"|"201705005099303"|"20170307"|"1"|"RB3A018011"|"SUPERGA-S007PU0DSN-SNEAKER BABY PISOLO-31"|"0000000001"|"0000031.86"
"#25480"|"23480317"|"00000000000000250079"|"201705005099041"|"20170307"|"1"|"RB3A018238"|"CHILDHOME-CHBIBWBT-BAVAGLINO CON SACCHETTA PER BIMBO CON CRAVATTINA"|"0000000001"|"0000024.86"
"#25474"|"23481317"|"00000000000000250169"|"201705005099402"|"20170307"|"1"|"RB3A017981"|"SUPERGA-S003NB0DSN-SCARPE DISNEY TOPOLINO-30"|"0000000001"|"0000031.86"
"#25473"|"23482317"|"00000000000000249889"|"201705005098941"|"20170307"|"1"|"RB3A010101"|"ELODIE DETAILS-103148-Cordoncino Ciuccio - Acchiappasogni"|"0000000001"|"0000104.20"
"#25473"|"23482317"|"00000000000000249889"|"201705005098941"|"20170307"|"2"|"RB3A010100"|"ELODIE DETAILS-103038-Ciuccio Acchiappasogni"|"0000000001"|"0000104.20"
"#25473"|"23482317"|"00000000000000249889"|"201705005098941"|"20170307"|"3"|"RB3A010016"|"CHILDHOME-CCFDHAS-Appendiporta Grigio A Star is Born"|"0000000001"|"0000104.20"
"#25473"|"23482317"|"00000000000000249889"|"201705005098941"|"20170307"|"4"|"RB3A010113"|"ELODIE DETAILS-103314-Copertina Bambu Bedouin Stories"|"0000000001"|"0000104.20"
"#25473"|"23482317"|"00000000000000249889"|"201705005098941"|"20170307"|"5"|"RB3A010998"|"A LITTLE LOVELY COMPANY-MSLG002-Stckers Commemorativi Little Girl"|"0000000001"|"0000104.20"
"#25473"|"23482317"|"00000000000000249889"|"201705005098941"|"20170307"|"6"|"RB3A015269"|"MINIROOM-MR-C-004-Cuscino Stella Rosa"|"0000000001"|"0000104.20"
