"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#22601"|"20644317"|"00000000000000220409"|"201705005000403"|"20170104"|"1"|"RB3A015440"|"LITTLE BIRD TOLD ME-LB3026-Softly Snail Rocking Animal"|"0000000001"|"0000120.05"
"#21710"|"20645317"|"00000000000000220419"|"201705005000404"|"20170104"|"1"|"RB3A015440"|"LITTLE BIRD TOLD ME-LB3026-Softly Snail Rocking Animal"|"0000000001"|"0000120.05"
"#21424"|"20646317"|"00000000000000220329"|"201705005000394"|"20170104"|"2"|"RB3A015436"|"LITTLE BIRD TOLD ME-LB3059-Moobert Animal Ride On"|"0000000001"|"0000099.99"
"#21418"|"20647317"|"00000000000000220429"|"201705005000405"|"20170104"|"1"|"RB3A015440"|"LITTLE BIRD TOLD ME-LB3026-Softly Snail Rocking Animal"|"0000000001"|"0000000.00"
"#22424"|"20648317"|"00000000000000220309"|"201705005000392"|"20170104"|"1"|"RB3A015441"|"LITTLE BIRD TOLD ME-LB3027-Bobble e Pip Rocking Horse"|"0000000001"|"0000000.00"
"#22414"|"20649317"|"00000000000000220379"|"201705005000400"|"20170104"|"1"|"RB3A015442"|"LITTLE BIRD TOLD ME-LB3030-Doodle e Crumb Rocking Horse"|"0000000001"|"0000000.00"
"#22785"|"20650317"|"00000000000000220339"|"201705005000395"|"20170104"|"1"|"RB3A015436"|"LITTLE BIRD TOLD ME-LB3059-Moobert Animal Ride On"|"0000000001"|"0000000.00"
"#22608"|"20651317"|"00000000000000220349"|"201705005000396"|"20170104"|"1"|"RB3A015436"|"LITTLE BIRD TOLD ME-LB3059-Moobert Animal Ride On"|"0000000001"|"0000000.00"
"#22568"|"20652317"|"00000000000000220399"|"201705005000399"|"20170104"|"1"|"RB3A013573"|"BLADEeROSE-5060257465774-Leggings Crazy Cat 1-2y"|"0000000001"|"0000000.00"
"#22568"|"20652317"|"00000000000000220399"|"201705005000399"|"20170104"|"2"|"RB3A014009"|"BLADEeROSE-5060257465903-Leggings Zap! (Atol) 0-6m"|"0000000001"|"0000000.00"
"#22568"|"20652317"|"00000000000000220399"|"201705005000399"|"20170104"|"3"|"RB3A013775"|"BLADEeROSE-5060257466160-Leggings Pineapple 6-12m"|"0000000001"|"0000000.00"
"#22568"|"20652317"|"00000000000000220399"|"201705005000399"|"20170104"|"4"|"RB3A015436"|"LITTLE BIRD TOLD ME-LB3059-Moobert Animal Ride On"|"0000000001"|"0000000.00"
"#22384"|"20653317"|"00000000000000220319"|"201705005000393"|"20170104"|"1"|"RB3A015441"|"LITTLE BIRD TOLD ME-LB3027-Bobble e Pip Rocking Horse"|"0000000001"|"0000000.00"
"#22182"|"20654317"|"00000000000000220439"|"201705005000406"|"20170104"|"1"|"RB3A015440"|"LITTLE BIRD TOLD ME-LB3026-Softly Snail Rocking Animal"|"0000000001"|"0000000.00"
"#22070"|"20655317"|"00000000000000220389"|"201705005000401"|"20170104"|"1"|"RB3A015442"|"LITTLE BIRD TOLD ME-LB3030-Doodle e Crumb Rocking Horse"|"0000000001"|"0000000.00"
"#21782"|"20656317"|"00000000000000220359"|"201705005000397"|"20170104"|"2"|"RB3A015436"|"LITTLE BIRD TOLD ME-LB3059-Moobert Animal Ride On"|"0000000001"|"0000000.00"
"#21921"|"20657317"|"00000000000000220369"|"201705005000398"|"20170104"|"2"|"RB3A015436"|"LITTLE BIRD TOLD ME-LB3059-Moobert Animal Ride On"|"0000000001"|"0000000.00"
