"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32308"|"3100217"|"20170601"|"20170601"|"PO32308"|"20170522"|"FO20170522_PO32308"|"Suavinex"|"RB3A019709"|"SUAVINEX-QS005DV02-DUCCIO STERILIZZACIUCCIO VERDE"|"0000000010"|"0000000010"
"RESO ORD. 26204"|"3113217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A018664"|"LOLLIPOPS AND MORE-2952349927600-Lollipops and More Pacifier Bonbons Clip Violet Red"|"0000000000"|"0000000001"
"RESO ORD. 27367"|"3110217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019448"|"FUNKY BOX-FB01-Porta Salviettine Umidificate Funky Box Azzurro con Stella Bianca"|"0000000000"|"0000000001"
"RESO ORD. 27450"|"3111217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000000"|"0000000001"
"RESO ORD. 27547"|"3103217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000000"|"0000000001"
"RESO ORD. 27547"|"3103217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019452"|"FUNKY BOX-FB13-Porta Salviettine Umidificate Funky Box Grigio con Stella Bianca"|"0000000000"|"0000000001"
"RESO ORD. 27547"|"3103217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019458"|"FUNKY BOX-FBTG13-Porta Salviettine Umidificate da Viaggio Funky Box Grigio Chiaro con Stella Bianca"|"0000000000"|"0000000001"
"RESO ORD. 27737"|"3108217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A012347"|"CUPCAKE BABIES-VDBB05-Cappello Anti Schiuma Blu"|"0000000000"|"0000000001"
"RESO ORD. 27737"|"3108217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019490"|"MAKE MY DAY-BB111-Bavaglia in silicone - Dog"|"0000000000"|"0000000001"
"RESO ORD. 27780"|"3114217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019458"|"FUNKY BOX-FBTG13-Porta Salviettine Umidificate da Viaggio Funky Box Grigio Chiaro con Stella Bianca"|"0000000000"|"0000000001"
"RESO ORD. 27820"|"3116217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017516"|"LILIPUTI-2006002020150-Marsupio Rainbow Line Skully"|"0000000000"|"0000000001"
"RESO ORD. 27972"|"3109217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000000"|"0000000001"
"RESO ORD. 27984"|"3121217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019595"|"BABY ELEPHANT EARS-1026-Baby Elephant Ears Cuscino Ergonomico con Macchinine"|"0000000000"|"0000000001"
"RESO ORD. 28161"|"3138217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A008322"|"COQ EN PATE-L13EACCBOBMBGIRCappellino Giraffa M (2-3 anni)"|"0000000000"|"0000000001"
"RESO ORD. 28161"|"3138217"|"20170601"|"20170601"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A008918"|"TYRRELL KATZ-Snack Boxes Giungla"|"0000000000"|"0000000001"
